name,g_mag,bp_mag,rp_mag
2CXO J103823.0-584317,18.534349,20.25714,17.270828
2CXO J103825.4-584442,18.955065,20.326189000000003,17.673803
2CXO J103831.2-584526,20.634947,20.970156,19.126242
2CXO J103836.8-583711,16.694354999999998,17.706497,15.69535
2CXO J103941.1+394512,19.496975,19.743378,18.990935999999998
2CXO J103950.2+593510,18.899445,19.135637,18.577451999999997
2CXO J104043.6+593409,19.489756,19.416729,17.102282000000002
2CXO J104308.1+590319,20.965395,20.91724,20.561659
2CXO J104321.3+590943,20.359915,20.555523,19.3247
2CXO J104321.8+591254,21.184898,20.824226,19.591948000000002
2CXO J104335.7+585248,21.0507,19.779137,18.058239
2CXO J104343.1+585535,20.45575,20.63393,19.106865
2CXO J104345.0-595325,10.342834,10.396758,10.192172
2CXO J104400.3-595227,7.965755000000001,8.111559,7.645884
2CXO J104404.0+590134,20.847911,21.027207999999998,20.121775
2CXO J104405.6+590525,21.263687,20.893873000000003,20.68502
2CXO J104407.9+584437,21.026684,21.466467,19.49926
2CXO J104415.2-594257,18.839745,17.928846,17.000048
2CXO J104419.6-591658,8.381300999999999,8.605257,7.960075999999999
2CXO J104424.0-594423,18.351898000000002,18.38026,16.923813
2CXO J104430.8-591446,12.984517,14.091004000000002,11.921972
2CXO J104433.1-594547,16.866745,17.429129999999997,16.200976999999998
2CXO J104434.0-594737,19.910426,20.569315,18.537905
2CXO J104436.7-594621,17.134139,18.184437,16.097687
2CXO J104436.7-594729,10.627538000000001,10.958738,10.08991
2CXO J104441.1-594652,19.387917,17.919613000000002,17.184797
2CXO J104446.5-573135,8.738926,8.960666999999999,8.361175
2CXO J104447.3-594353,8.696033,8.777391,8.479555
2CXO J104447.8-594638,15.872420000000002,16.299688,15.250956
2CXO J104447.8-594717,18.744498999999998,19.966555,17.589602
2CXO J104450.8-594442,19.016838,20.803755,18.112579999999998
2CXO J104451.1-594425,19.072178,20.1993,18.071838
2CXO J104451.2-591331,16.73112,17.772863,15.725457
2CXO J104451.3+591946,20.774910000000002,20.200332999999997,18.997091
2CXO J104455.9-594447,16.946419,18.108767,15.915423
2CXO J104457.4-594832,20.506023000000003,20.536901,18.858315
2CXO J104459.9-594314,11.684194999999999,11.860132,11.32887
2CXO J104500.6-594603,17.009864999999998,18.019318,16.088998999999998
2CXO J104501.5-594633,17.634788,18.615485999999997,16.436451
2CXO J104501.9-594159,12.578499,12.668327,12.282374
2CXO J104502.0-594531,17.81191,19.09885,16.57713
2CXO J104502.9+584713,20.906013,20.808353,20.34234
2CXO J104503.3+591242,20.554012,20.590784,20.201445
2CXO J104504.3-594146,13.831439000000001,13.573367000000001,12.857528
2CXO J104505.1-594420,19.548798,18.920826,17.762037
2CXO J104505.7-594404,18.030788,18.834898000000003,16.896523000000002
2CXO J104505.8-594307,9.629519,9.794098,9.294861000000001
2CXO J104505.8-594519,9.855087,10.152394000000001,9.350877
2CXO J104506.0-594630,19.110542000000002,20.144003,17.890997
2CXO J104506.7-594156,10.014888000000001,10.15279,9.731050999999999
2CXO J104506.7-594328,16.42018,17.465649,15.433582000000001
2CXO J104507.0+583629,20.523152,19.109367000000002,17.548506
2CXO J104508.2-594607,10.614772,10.952981,10.068021
2CXO J104508.9-594630,19.784056,20.131546,18.477005
2CXO J104509.9-594258,11.483092,11.655978999999999,11.150678
2CXO J104510.5-594512,13.186673999999998,13.555909,12.578019
2CXO J104510.9-574400,7.329223,7.878553,6.628778
2CXO J104511.1-594533,16.908832999999998,18.059867999999998,15.851495000000002
2CXO J104511.1+591625,19.455166000000002,19.69577,18.942223000000002
2CXO J104511.2-594233,13.564129999999999,13.994303,12.933661
2CXO J104512.2-594500,9.438464,9.599889,9.096437
2CXO J104512.6-594248,10.929994,11.217494,10.445913000000001
2CXO J104512.7-594446,9.118202,9.283233000000001,8.764236
2CXO J104512.9-594419,9.506966,9.331553999999999,8.652494
2CXO J104513.8-594446,16.375199,17.030037,15.294669
2CXO J104513.9-594339,19.530924,20.726875,18.526192
2CXO J104516.5-594337,9.062261999999999,9.275275,8.653234
2CXO J104517.3-594714,19.314885999999998,20.370634,18.438906
2CXO J104520.5-594251,9.932864,10.045960000000001,9.672125
2CXO J104522.0-594145,15.089234,15.93069,14.180755
2CXO J104524.5-594220,18.084083,19.640045,17.122625
2CXO J104528.2-594707,20.248282,20.920462,18.739164000000002
2CXO J104528.5-594246,17.421552,18.39912,15.839510999999998
2CXO J104530.2-594820,15.230057,17.77505,13.719282000000002
2CXO J104533.7-594714,11.990969999999999,12.057949,11.836317999999999
2CXO J104539.9+590129,20.62365,20.835365,20.168243
2CXO J104604.0+584424,21.244097,21.013948000000003,20.784626
2CXO J104606.3+583906,17.631144,18.19419,16.782904000000002
2CXO J104612.9+584719,19.808317000000002,20.051884,19.315855
2CXO J104624.9+584839,18.897722,18.996984,18.543034
2CXO J104630.4+584436,20.871998,20.920948000000003,20.081827
2CXO J104639.4+584048,18.608458,18.89248,18.147676
2CXO J104643.2+584715,21.11929,18.718538,17.211573
2CXO J104647.2+134149,18.82817,19.031956,18.345379
2CXO J104656.5-600602,13.950048,14.469485999999998,13.205166
2CXO J104711.3-600716,19.857523999999998,20.288567,18.611292000000002
2CXO J104713.5+591501,20.966568,20.632277,19.549843
2CXO J104715.2-600538,10.611541,10.903502,10.10343
2CXO J104715.7-600539,11.596366999999999,11.886125,11.044065
2CXO J104716.4-600539,10.046600999999999,10.278828,9.623174
2CXO J104722.6+584257,20.50775,20.713951,20.221629999999998
2CXO J104725.8+593209,18.490064999999998,18.767797,18.062829999999998
2CXO J104729.4+590307,20.497195,21.543156,19.042915
2CXO J104730.0+584301,21.020615,21.4475,20.955435
2CXO J104752.1+591551,20.629375,20.734322,20.128517000000002
2CXO J104803.6+141242,8.124609,8.329267,7.765198
2CXO J104826.6-593020,11.623741,11.555193,10.843903
2CXO J104827.4-592906,10.098072,10.265317999999999,9.801687
2CXO J104828.7+585200,10.823898,11.646253,9.892131
2CXO J104836.0+591206,20.563272,20.843027,20.076738
2CXO J104838.9-593002,12.01543,11.53715,10.61235
2CXO J104841.3+590258,20.431013,20.473417,19.977762
2CXO J104845.2+585745,20.73084,21.072654999999997,20.27885
2CXO J104919.4+585850,18.747976,18.94613,18.376160000000002
2CXO J104921.5+575036,18.929148,19.157557,18.589952
2CXO J104943.3+583750,19.023843,18.340920999999998,16.94485
2CXO J105009.0+571443,20.624022,20.745441,20.053095000000003
2CXO J105009.4+573144,21.045218,20.97861,20.215
2CXO J105036.5+580423,20.922422,21.48883,19.795189
2CXO J105055.3+132835,19.017523,19.26114,18.719088
2CXO J105323.1+580412,20.840788,21.836662,19.472664
2CXO J105626.8+580843,19.566360999999997,19.662899,18.471844
2CXO J105630.3-771138,12.537558,13.508241,11.549491
2CXO J105715.2+573326,19.383352,19.914772,18.69745
2CXO J105816.7-771716,11.730309,12.472767,10.708458
2CXO J105907.1-770139,10.514599,11.236410000000001,9.673088
2CXO J110014.5-771437,11.179444,11.537151,10.655223
2CXO J110038.0-611949,14.910846,16.551447,13.676913
2CXO J110053.7-601931,7.6947410000000005,8.171663,7.028604
2CXO J110059.4-601432,10.424558,10.916611999999999,9.770683
2CXO J110102.0-601401,13.847792000000002,14.813629999999998,12.814425
2CXO J110224.8-773335,11.075324,11.784848,10.235327
2CXO J110242.8+594122,17.02769,17.264435,16.570978
2CXO J110850.9-762513,16.120678,18.40446,14.728587
2CXO J110913.8-762839,15.344577,17.458889000000003,13.998889000000002
2CXO J110917.6-762757,12.962488,14.119974,11.892491
2CXO J110918.1-763029,16.571194000000002,18.712065,15.029569
2CXO J110922.7-763432,18.597988,20.379793,16.94645
2CXO J110940.1-762839,13.008028,14.266770999999999,11.837244
2CXO J110946.2-763446,16.147892000000002,18.24001,14.73964
2CXO J110952.1-763912,18.383919,19.999670000000002,16.839679999999998
2CXO J110953.4-763425,14.955142000000002,16.247389000000002,13.582123000000001
2CXO J110954.3-763111,19.925485000000002,20.370703,17.720684
2CXO J111003.7-763329,16.553795,18.488512,15.025884
2CXO J111007.0-762937,12.792765,13.898778,11.708292
2CXO J111047.6-603401,16.932463000000002,17.83981,15.859875
2CXO J111052.5-604430,8.802197,8.867675,8.631729
2CXO J111053.3-763432,14.266667000000002,15.423064000000002,13.131866
2CXO J111059.5-604354,16.769045000000002,17.37688,15.768353
2CXO J111104.0-603043,11.438255999999999,11.766005999999999,10.941604
2CXO J111111.1-603842,11.676128,11.78473,11.462811
2CXO J111119.0+133603,17.239601,17.660726999999998,16.675627
2CXO J111119.6-610858,9.542954,9.598136,9.364247
2CXO J111126.0-603928,11.734529,11.829339,11.541163000000001
2CXO J111126.4-603808,20.459663,19.11474,18.573195000000002
2CXO J111128.7-610620,18.53134,19.64623,17.427661999999998
2CXO J111134.5-610524,17.153922,17.92259,16.044520000000002
2CXO J111134.8-763621,13.608471,14.848927999999999,12.494921000000001
2CXO J111139.9+405817,20.251618,19.114020999999997,17.737679999999997
2CXO J111141.0-610606,18.012931,19.116667,16.884307999999997
2CXO J111141.1-604222,9.534704,9.589976,9.38183
2CXO J111141.6-610152,18.913083,20.406044,17.626343
2CXO J111143.0-610621,16.403637,17.090546,15.140772
2CXO J111144.3-603403,15.333974,15.720492000000002,14.735018
2CXO J111145.6-610617,16.51502,17.321041,15.525837
2CXO J111147.0-610626,19.067479000000002,20.419598,17.922863
2CXO J111149.5-604158,8.036235000000001,8.109948,7.8359369999999995
2CXO J111157.6-610646,18.46272,19.683232999999998,17.376829999999998
2CXO J111203.4-763703,15.554304,17.964075,14.150621
2CXO J111204.4+132718,19.435726000000003,19.853725,18.966301
2CXO J111207.4-604315,10.244201,10.391991,9.953897999999999
2CXO J111209.8-763436,14.409597,16.387674,13.080938
2CXO J111214.6-603826,19.565912,18.432314,17.642770000000002
2CXO J111215.7-610504,15.257169000000001,16.59185,14.104915
2CXO J111226.5-603903,11.624055,11.90268,11.172128
2CXO J111227.7-764423,10.480563,11.171896,9.65367
2CXO J111237.2-610153,18.210994,17.785154000000002,16.797262
2CXO J111248.9-764706,15.196201,16.919468,13.939814000000002
2CXO J111304.3-604725,16.365456,16.26239,15.271282000000001
2CXO J111325.6-610341,9.540662,9.645978,9.301175
2CXO J111333.0-763538,14.990557999999998,16.901497,13.681347
2CXO J111350.9+401721,17.213755,17.502476,16.752151
2CXO J111420.3+410116,18.006279,18.056528,17.685629000000002
2CXO J111431.8+405613,20.048438,19.215770000000003,17.454126000000002
2CXO J111450.7+570336,19.066001999999997,19.233261,18.717482
2CXO J111520.7+404326,19.529505,18.025892000000002,16.592474
2CXO J111607.6+412352,19.173435,16.926271,15.532172000000001
2CXO J111657.2+181215,20.376013,20.578669,19.910172
2CXO J111702.2+175455,19.239794,19.502125,18.79821
2CXO J111703.5+174122,18.878973000000002,19.04588,18.636644
2CXO J111703.5+174440,19.8704,18.298448999999998,16.783096
2CXO J111813.7+402837,21.334789999999998,20.600718,18.75594
2CXO J111847.8+402643,20.551798,20.512983,19.928295000000002
2CXO J111848.6+402647,18.64024,18.799814,18.425106
2CXO J111849.7+402228,18.074451,18.191729000000002,17.790573000000002
2CXO J111850.4+402553,19.471945,19.663166,19.089911999999998
2CXO J111857.3+123441,18.593616,18.74418,18.16171
2CXO J111937.5+005620,20.53111,20.638648999999997,19.104467
2CXO J111957.5+570026,18.401289000000002,18.542067000000003,18.140801999999997
2CXO J112019.6+130320,19.018686,19.000410000000002,17.91583
2CXO J112026.2+134024,18.779728,18.894987,18.448547
2CXO J112042.2-603126,9.322705000000001,9.359608999999999,9.217113000000001
2CXO J112047.7-603042,8.614057,8.831876,8.237898
2CXO J112057.1-615500,11.589363,12.270934,10.759902
2CXO J112059.4+530937,21.073114,18.746532000000002,18.024591
2CXO J112101.3-604047,17.005604,17.480642,15.974648
2CXO J112102.8+531020,21.053572,17.826004,16.98232
2CXO J112106.0+133824,19.119816,19.432962,18.623978
2CXO J112122.6-594745,9.441634,9.491096,9.313676
2CXO J112320.4+535631,18.939037,19.163755,18.575712
2CXO J112455.1+534323,19.506063,19.68569,19.104267
2CXO J112526.5+022039,19.147106,17.87586,16.591814000000003
2CXO J112834.9+564308,12.895432000000001,14.536804,11.635083999999999
2CXO J113210.4+572145,19.126354,19.195192000000002,18.856614999999998
2CXO J113215.0+572124,20.043287,20.236935,19.659422
2CXO J113848.3-020019,19.897965,19.93691,19.671745
2CXO J113900.5-020140,18.79087,19.298385999999997,18.189299
2CXO J113910.3-010450,19.610826,19.777391,19.329813
2CXO J113934.6-005901,18.958961,19.18394,18.556618
2CXO J113952.7-005825,19.592072,19.773483,19.229397
2CXO J114007.0-011218,19.855238,19.847216,18.972061
2CXO J114103.9-015504,18.439417000000002,18.661709,18.079216
2CXO J114111.6-014306,18.125147,18.42738,17.603039000000003
2CXO J114119.2-014856,19.276062,19.508356,18.932562
2CXO J114129.5+560731,11.134647,11.782160000000001,10.364124
2CXO J114153.3+021924,18.850405,19.412979999999997,18.352873000000002
2CXO J114327.3-005049,19.419817000000002,19.771692,18.912436
2CXO J114333.4-004524,20.103897,20.13693,19.620464000000002
2CXO J114425.0-015045,19.4224,19.722105,18.949076
2CXO J114432.7-015643,21.633263,19.377647,17.724145999999998
2CXO J114452.4-014214,20.709654,20.660378,20.137220000000003
2CXO J114455.1+495211,19.29417,19.509901,18.946867
2CXO J114504.5-014500,20.260206,20.639446,19.882217
2CXO J114526.4-013706,20.025978,20.250598999999998,19.635937
2CXO J114557.3-013858,19.925620000000002,19.996129999999997,19.510832
2CXO J114645.8-010211,20.269809,20.683912,19.63252
2CXO J114931.7+223029,16.829409,16.963995,16.542189999999998
2CXO J115026.9+555716,19.446753,19.653803,19.008379
2CXO J115138.1+561331,18.954933,18.271864,17.165960000000002
2CXO J115238.7+441246,19.693452,19.138970999999998,18.04212
2CXO J115249.5+435111,19.626471,19.728209,18.71451
2CXO J115307.4+440219,19.237999,19.504925,18.804213
2CXO J115404.9+234035,18.950193,19.274620000000002,18.370426000000002
2CXO J115628.1+550730,18.082465,15.846979000000001,14.478349
2CXO J115628.3+233316,18.83778,18.912654999999997,18.435593
2CXO J115651.1+233106,18.828569,19.017257999999998,18.532684
2CXO J115711.3+553445,18.885424,19.067053,18.524002
2CXO J115716.7+553756,18.617233,18.756004,18.294428
2CXO J115729.3+490742,18.201604999999997,18.343254,17.874172
2CXO J115906.3+434643,18.895485,19.225544,18.399029000000002
2CXO J115907.7+494257,10.277631,10.776347999999999,9.614414
2CXO J115932.8+494706,18.043674,18.113491,17.754173
2CXO J120100.1+133128,20.109791,18.853704,17.454411999999998
2CXO J120130.3+011138,18.732787,17.55845,16.31756
2CXO J120147.9+120630,17.340892999999998,17.694597,16.878948
2CXO J120315.9+152448,18.879496,19.093104999999998,18.46688
2CXO J120331.2+152254,16.839804,17.045285999999997,16.480663
2CXO J120341.0+152202,18.468187,18.7049,18.042904
2CXO J120426.4+014434,19.613989,19.822748,19.218985
2CXO J120426.6+015534,19.66701,19.963213,19.218279000000003
2CXO J120436.6+015025,18.891266,18.94344,18.41675
2CXO J120450.7+442835,18.78441,18.919054,18.484814
2CXO J120522.0+443140,18.635427,18.818217999999998,18.258615
2CXO J120550.2+020131,17.081419,17.291342,16.677529999999997
2CXO J120555.4-075433,20.458579999999998,20.274164000000003,20.066391
2CXO J120746.1+430736,18.503199,16.089294,14.705581
2CXO J120825.3+141921,18.163591,18.390266,17.717679999999998
2CXO J120907.3+135630,18.97705,19.042720000000003,18.542967
2CXO J120913.6+433920,17.43988,17.84405,16.805329999999998
2CXO J120936.0+423203,17.32234,14.141465,12.743195
2CXO J121050.9+503248,7.949464999999999,8.19608,7.5380139999999995
2CXO J121054.0+140928,19.601809,19.941397,19.271095000000003
2CXO J121055.4+511255,19.343245,19.404173,18.77931
2CXO J121125.4+151851,18.098629000000003,18.361315,17.675415
2CXO J121205.3+152003,19.447542000000002,19.577927,18.980959
2CXO J121359.2+293617,19.615688000000002,19.234987,18.125153
2CXO J121417.8+293143,19.385538,17.60266,16.773232
2CXO J121418.2+293146,20.629284,18.044682,16.653688
2CXO J121426.5+143843,17.786522,18.245127,17.013891
2CXO J121432.7+142214,18.230364,18.413641000000002,17.871230999999998
2CXO J121529.5+142841,18.234823000000002,18.366505,17.702726000000002
2CXO J121727.9+115504,19.325688,19.126360000000002,18.110497
2CXO J121807.1+295611,20.68525,18.962067,17.637945000000002
2CXO J121831.6+301455,6.153296,6.307137,5.861814
2CXO J121843.3+153617,16.148756,16.324270000000002,15.755919
2CXO J121845.6+293427,18.698498,18.865181,18.284036999999998
2CXO J121849.0+152558,19.36301,19.32684,18.822906
2CXO J121902.7+141438,19.550179999999997,19.805195,18.97343
2CXO J121930.9+104700,17.871437,18.131742000000003,17.380428
2CXO J121936.3+144348,18.63513,18.83814,18.219155999999998
2CXO J121946.5+145259,17.779435999999997,17.819159,17.303102
2CXO J121950.7+142301,8.839338,9.072349,8.448947
2CXO J122003.6+752145,20.078951999999997,20.172138,19.639927
2CXO J122020.7+125133,19.394165,19.697292,18.870653
2CXO J122044.3+172909,19.284302,19.512493,18.8526
2CXO J122048.2+751807,18.93105,19.28049,18.419586
2CXO J122142.7+112412,18.53211,18.758582999999998,18.073183
2CXO J122202.4+145133,10.479424,10.810251,9.982975999999999
2CXO J122230.7+155548,19.664164000000003,19.698895,19.126888
2CXO J122310.6+080841,19.232914,19.28295,18.284859
2CXO J122321.5+081433,19.240416,19.374628,18.75023
2CXO J122343.9+751923,20.45232,20.275876999999998,20.278510999999998
2CXO J122442.3+332937,20.392141,20.619532,19.594479
2CXO J122506.4+483434,19.53841,19.556355,19.0903
2CXO J122518.6+483117,19.261615,18.150553,17.33784
2CXO J122527.4+223512,15.913428,16.131187,15.468213
2CXO J122624.6+483712,18.269257999999997,18.399841000000002,17.90286
2CXO J122627.0+332145,19.818886,19.97831,19.412679999999998
2CXO J122644.1+751456,11.755984,12.598785000000001,10.839373
2CXO J122731.5+333258,20.444118,20.539768,19.932617
2CXO J122822.0+114606,20.120286,19.091537,18.006817
2CXO J122824.2+114349,18.777927,18.952170000000002,18.466488000000002
2CXO J122842.7+032640,18.784153,18.925929999999997,18.473757
2CXO J122846.8+004450,20.907812,20.669378,20.204975
2CXO J122849.4+033245,19.002182,19.164165,18.563423
2CXO J122859.1+005418,20.476269,20.377125,19.942732
2CXO J122915.7+473622,19.001392000000003,19.179878,18.51969
2CXO J122941.0+111942,21.144548,18.576824,16.995024
2CXO J122948.5+114333,9.500334,9.852443,8.963041
2CXO J122948.6+331955,19.909975,19.978127,19.449460000000002
2CXO J122957.9+112019,19.481986,19.338766,18.135323
2CXO J123005.8+030204,18.910744,19.248007,18.606604
2CXO J123025.9+030535,19.663149,19.773773000000002,19.435254999999998
2CXO J123027.3+030627,18.567435999999997,18.61705,18.198048
2CXO J123039.9+030856,19.245821,19.447151,18.833026999999998
2CXO J123054.8+030536,19.400528,19.544113,18.587719
2CXO J123105.2+013141,18.3241,18.542982000000002,17.921286
2CXO J123107.1+025724,18.27533,18.33689,18.017294
2CXO J123125.7+475013,19.517414000000002,19.854032999999998,19.037374
2CXO J123128.5+013523,19.122845,19.30164,18.603205
2CXO J123132.3+013813,18.753726999999998,19.107843,18.221571
2CXO J123138.1+475052,18.408554000000002,18.585077,18.016707999999998
2CXO J123153.0+474358,18.439253,18.640862,18.121585999999997
2CXO J123215.8+020610,20.441472,20.36632,19.164946
2CXO J123241.0+472603,19.514355,20.031939,18.815193
2CXO J123300.8+471927,19.455220999999998,19.735579,18.930605
2CXO J123301.7+472455,18.511843,18.712328,18.109514
2CXO J123325.8+093123,16.398481,16.520723,15.990698000000002
2CXO J123335.0+475800,16.934345,16.941426999999997,16.532557999999998
2CXO J123346.5+132222,19.40987,19.713655,18.961395
2CXO J123411.7+615832,18.659529,19.03358,18.105116
2CXO J123424.9+475456,18.171772,18.333853,17.784962
2CXO J123426.7+615431,19.356544,19.531622,19.104368
2CXO J123451.9+115720,18.285088000000002,18.401595999999998,17.935404000000002
2CXO J123535.3-410609,9.874985,10.116804,9.47531
2CXO J123537.7+631922,20.289831,20.37248,20.002385999999998
2CXO J123554.4+630728,19.872826,19.9934,19.478172
2CXO J123613.4+275150,20.680511,21.513414,20.062666
2CXO J123626.1+103132,19.167992,19.552734,18.585016
2CXO J123627.9+102840,20.162754,19.739304,18.152739
2CXO J123629.9+101733,19.151516,19.260078,18.802258
2CXO J123712.2-405938,9.947687,10.225072,9.510396
2CXO J123716.2-404844,8.037033000000001,8.35179,7.551178999999999
2CXO J123716.2-404852,10.386479,10.95985,9.66742
2CXO J123754.8+084106,17.351376000000002,17.74298,16.759923999999998
2CXO J123955.1+474936,19.804567000000002,20.026945,19.33451
2CXO J124000.1+095101,20.643642,20.741203,20.233847
2CXO J124006.7+474003,17.634203,17.893406,17.144718
2CXO J124009.3+035130,19.171747,19.582666,18.85868
2CXO J124135.8+093931,17.237579999999998,17.404442,16.889822
2CXO J124454.6+025557,18.617945000000002,18.793854,18.199064
2CXO J124551.0+032128,17.599192000000002,17.677309,16.843011999999998
2CXO J124748.5+042627,18.968554,19.188892000000003,18.655325
2CXO J125320.1+270607,19.199886,19.574722,18.715034
2CXO J125412.0+273733,20.882938,18.027155,16.55955
2CXO J125533.7+255331,8.636563,9.06296,8.034791
2CXO J125610.4+260103,19.402908,19.71068,19.078384
2CXO J125710.7+272417,19.099104999999998,17.162884,15.906831
2CXO J125711.9+274216,18.318405,18.386543,18.012335
2CXO J125742.5-013018,19.647318,19.785711,18.981453
2CXO J125745.0+273210,19.284878,19.492828,18.889753
2CXO J125751.0+273231,19.739237,19.936888,19.45101
2CXO J125828.8+282714,19.72981,19.958616,19.284807
2CXO J125837.5-013033,19.885029,20.078176000000003,19.612284
2CXO J125900.1-015619,20.191793,20.540863,19.760487
2CXO J125943.5+010255,18.482012,18.623772,17.934465
2CXO J125948.8+342322,16.299763000000002,16.498066,15.918829
2CXO J130001.9+011823,19.647425,21.109165,18.616782999999998
2CXO J130004.2+011025,20.389398999999997,20.515944,20.036255
2CXO J130056.7-005016,19.41185,19.662472,19.104317
2CXO J130128.7-005804,20.493504,19.535807000000002,18.375376
2CXO J130132.6+003802,20.374948999999997,20.359404,19.913263
2CXO J130132.6+463402,21.451365,18.808067,17.077070000000003
2CXO J130134.6+000644,20.310232,20.494556,19.849968
2CXO J130136.2+000159,17.693037,17.911293,17.344929
2CXO J130147.0-000643,18.755551999999998,19.27478,18.016111
2CXO J130158.0-014212,17.332876000000002,17.607288,16.916235
2CXO J130200.1+274657,18.006629,16.352102,15.446857999999999
2CXO J130211.0+000004,18.081734,18.40276,17.571505
2CXO J130215.8+000053,19.740187,20.058777,19.282377
2CXO J130221.3+000803,19.416006,19.605087,19.043736
2CXO J130230.2+000739,20.541616,20.517563,19.895906
2CXO J130722.4+460525,20.177542000000003,20.850676999999997,19.152002
2CXO J130724.0+460401,20.9813,20.106329000000002,18.634264
2CXO J131131.0-010331,18.745222000000002,18.966623000000002,18.344923
2CXO J131137.4-005734,19.66714,18.818272,17.533604
2CXO J131157.5-624854,8.54251,8.806157,8.082507000000001
2CXO J131208.6-010709,19.494802,19.715193,19.29429
2CXO J131209.0-624326,16.364479,21.068043,14.679665
2CXO J131215.5-624632,17.379557000000002,18.126998999999998,16.544912
2CXO J131215.7-624250,8.282829,8.871663,7.537507000000001
2CXO J131219.1-624538,19.321163000000002,21.538132,17.825697
2CXO J131220.7-624220,20.102001,21.740208,18.248917000000002
2CXO J131224.5-624139,19.802128,21.73175,18.151474
2CXO J131228.1-624234,20.653228,21.507479,19.203667000000003
2CXO J131228.5-624143,12.576584,14.86305,11.188514
2CXO J131230.2-624053,20.498466,21.660347,19.070175
2CXO J131231.6-624255,15.850168,18.555296,14.401570000000001
2CXO J131242.4-624228,19.236415,20.40399,18.057973999999998
2CXO J131243.8-624027,13.817782999999999,14.237936999999999,13.221658999999999
2CXO J131247.7-623951,15.959341,18.452248,14.542466000000001
2CXO J131250.1-624110,19.101629,20.929327,17.448792
2CXO J131251.3-624117,20.961651,21.858082,19.733520000000002
2CXO J131254.6-624058,17.07614,19.028528,15.72751
2CXO J131256.0-624105,19.627576,21.10827,18.357315
2CXO J131308.4-623927,16.24744,19.266665,14.729766
2CXO J131455.4+514102,19.974370999999998,20.143747,19.700554
2CXO J131706.1+290917,20.266481,20.374218,19.985113000000002
2CXO J131708.7+291118,20.325373000000003,21.008379,19.297384
2CXO J131714.6+291042,20.325363,20.498219,19.954895
2CXO J131717.2+290640,19.976627,20.311935000000002,19.502028
2CXO J131736.7+291116,19.630175,19.911753,19.189846
2CXO J131744.3+291339,14.080867000000001,14.323512,13.683489999999999
2CXO J131800.2+325752,20.28795,19.260345,17.761345000000002
2CXO J131845.5+330613,19.137376999999997,19.358148999999997,18.681395000000002
2CXO J131930.0+325045,20.693593,20.157938,19.012272
2CXO J132105.9+511943,19.757407999999998,18.763803,17.318286999999998
2CXO J132117.1+341137,19.040516,19.285648000000002,18.702738
2CXO J132117.5+340751,18.909266,19.139153,18.60505
2CXO J132138.3+511743,18.673519,18.572865,17.809685
2CXO J132438.7+291012,19.006435999999997,18.199984,17.004573999999998
2CXO J132459.4+292233,19.983553,20.179403,19.650816
2CXO J132801.2+573112,16.881987,17.057782999999997,16.503542000000003
2CXO J132812.9-313307,7.966067,8.214503,7.550345
2CXO J132847.3-312943,9.721338000000001,9.973578999999999,9.306232000000001
2CXO J132951.9-020331,19.592743,19.220219,18.172913
2CXO J132957.0-015705,20.769354,20.961414,20.342745
2CXO J132958.6-313240,9.152927,9.721058,8.438513
2CXO J133018.1-004011,20.610895000000003,20.706636,19.947193
2CXO J133028.6-004159,21.231524,18.598242000000003,17.10441
2CXO J133030.9-003845,20.09541,20.154608,19.547306
2CXO J133031.4-002817,19.630507,19.695871,18.656412
2CXO J133032.0-003613,19.886442000000002,17.691233,16.286669
2CXO J133035.4-002814,20.046398999999997,20.045048,19.609983
2CXO J133037.1-003320,21.092388,21.584127,20.172795999999998
2CXO J133053.6-015357,20.552357999999998,20.621876,20.209639000000003
2CXO J133100.4-013050,20.030846,20.254663,19.626545
2CXO J133102.5-015014,18.95896,18.91628,18.375248000000003
2CXO J133108.3+303033,17.255169,17.359102,16.836205
2CXO J133121.5-003815,19.677113000000002,19.748426000000002,19.442220000000002
2CXO J133140.9-015214,18.575478,18.478691,17.622066
2CXO J133334.4+374910,20.080401000000002,20.50798,19.604618
2CXO J133337.1+375630,20.912018,21.30806,20.083014000000002
2CXO J133342.3+380336,19.158613,19.28691,18.875511
2CXO J133344.2+375752,21.14741,21.413845000000002,20.291634
2CXO J133358.5+375938,20.879070000000002,21.033192,19.846231
2CXO J133422.2+380620,20.767185,20.988485,20.348047
2CXO J133422.3-012519,19.883295999999998,20.489094,19.271217
2CXO J133422.6+475033,20.595647,21.078667000000003,19.33759
2CXO J133428.0-012348,17.30595,17.87973,16.594763
2CXO J133458.3+380430,20.708115,20.881947,20.16745
2CXO J133517.2+372945,18.696301000000002,18.967427999999998,18.254793
2CXO J133529.7+380432,19.794467,20.067047,18.80434
2CXO J133739.2+292713,20.747587,20.62396,20.069720999999998
2CXO J133744.2+293511,20.657457,20.752782999999997,20.339046
2CXO J133749.0+375356,19.150402,19.122917,18.374765
2CXO J133753.3+292434,20.305067,20.1396,20.046682
2CXO J133805.2+292423,20.423748,20.362322,20.163292000000002
2CXO J133808.9+292413,20.16231,20.263172,19.736670999999998
2CXO J133811.0+293120,20.160235999999998,20.294204999999998,19.861807000000002
2CXO J133817.8+481640,17.733831,16.250721,14.941517999999999
2CXO J133821.4+480424,14.733729,15.495535999999998,13.866295000000001
2CXO J133908.1+482123,15.601493,17.48004,14.3006
2CXO J133935.3-633942,9.944510000000001,10.5419,9.180571
