name,true_class,pred_class,pred_prob,prob_AGN,prob_CV,prob_HMXB,prob_LMXB,prob_PULSAR,prob_STAR,prob_ULX,prob_YSO
2CXO J183122.4-621642,STAR,STAR,0.9998931697935077,1.0680832439980782e-05,3.1159604773762817e-06,0.0008024001532587462,1.34772842141274e-05,9.179280859115873e-06,0.9998931697935077,1.5228708398943417e-06,1.5612171999734677e-06
2CXO J091432.7+561238,STAR,STAR,0.9994360955717118,0.0011370714722174085,5.217488102089575e-07,0.00011415987884305074,3.6270751548983744e-06,4.207766220465725e-06,0.9994360955717118,1.781576298541845e-06,2.1240631799545503e-06
2CXO J213701.3+572446,STAR,STAR,0.9968835111243403,2.1470627853412292e-05,0.00035683410253938474,4.8709176240889494e-05,4.215718654197808e-06,0.00022701008255820597,0.9968835111243403,0.0001250271161430598,3.0943952024390084e-06
2CXO J180935.6-255553,STAR,STAR,0.9997649036649322,2.8815404348126678e-06,1.8914404107426587e-05,6.394679783916305e-06,2.5293559576201066e-05,7.737095912276126e-06,0.9997649036649322,2.3950495297483552e-06,4.930241904229425e-06
2CXO J100038.3+013708,AGN,AGN,0.5837314935649985,0.5837314935649985,9.75818302346633e-05,1.1468601942484382e-05,0.0002277389952970585,0.00011199304560624039,8.116919782477297e-05,0.0013126225944542643,3.074194276905722e-06
2CXO J064102.4+095225,STAR,STAR,0.9991072828589913,0.0003082273446935544,0.0017202134350550937,0.00035844703132957144,8.34058951820098e-06,0.0005554363001708916,0.9991072828589913,9.184231523297004e-05,0.00043016525602051115
2CXO J100157.7+023804,AGN,AGN,0.9997035802872005,0.9997035802872005,6.305613577805143e-05,5.209961237522841e-05,0.00016736522063501554,1.5087142228496461e-05,0.00018284849303573937,0.15008901403841496,2.229436777237608e-06
2CXO J161144.5+120417,STAR,STAR,0.9962961801804275,0.00017361814328605734,0.00969318155014528,0.005887693095649668,3.590814076945487e-06,0.00011443288561943463,0.9962961801804275,0.002922205834402208,0.0001564882053937191
2CXO J071837.1-250107,STAR,STAR,0.9980996285653231,0.0006537686367067968,0.002130030828035905,0.0003474636800659754,7.731563540614323e-06,0.003357952187115995,0.9980996285653231,1.411080324718121e-05,2.2892852323697198e-06
2CXO J064026.4+093521,STAR,STAR,0.9999349064331119,4.2852706514039685e-05,2.8554324294962606e-05,0.0002700252620879876,3.6732565802301622e-06,2.866259673264593e-06,0.9999349064331119,6.7972777959127095e-06,1.616561971131293e-05
2CXO J155229.9+200721,AGN,AGN,0.997627314433537,0.997627314433537,4.351159726483075e-05,5.395508315233416e-06,3.419877929271133e-05,9.550082800352864e-06,0.00023598291853127432,2.703853720324621e-05,2.81472041231108e-06
2CXO J053115.5-705348,HMXB,STAR,0.4093630419049275,0.0023684588654660234,0.1656840850835955,0.0006597211342602385,0.0003650031255975813,2.0387473593847773e-05,0.4093630419049275,0.00958047045179309,2.63215041778739e-06
2CXO J053522.5-052343,STAR,STAR,0.9984222559707235,3.9783734964512774e-06,0.0071594196340362725,0.00015910132898422482,0.00041347849218226017,4.0812118510263575e-05,0.9984222559707235,2.3644091449329906e-05,1.9479477218911738e-06
2CXO J005035.5-731401,STAR,STAR,0.932907703231906,8.486762450588209e-05,0.02757457383740763,0.031472706908393135,6.659388065062596e-06,0.8737297607079281,0.932907703231906,0.00018881890862070276,9.2027888514321e-06
2CXO J124637.0+262500,AGN,AGN,0.9873211546144397,0.9873211546144397,6.188320242832085e-05,1.7006474870191578e-06,0.002784105091672573,4.432918193211951e-05,0.001308660582075149,0.00012893348164903323,2.4397296529002238e-06
2CXO J111955.8+064527,AGN,AGN,0.9998120509316075,0.9998120509316075,5.865706769086786e-06,4.825742893104261e-07,4.63186516487367e-05,4.223390453918957e-05,0.00032236462285695206,2.8570166577435705e-06,3.0796908709824376e-06
2CXO J064117.9+092901,STAR,STAR,0.9954488334353339,0.0004598366109821159,2.536105023909628e-06,8.746920764296059e-05,1.1550986028024748e-05,6.32515683807857e-06,0.9954488334353339,1.3553795087463423e-06,0.012275164437222718
2CXO J055204.8+323318,STAR,STAR,0.9996733285465484,4.728405328969634e-06,9.258450605402018e-06,2.7107056045506177e-05,1.6777344248680437e-05,9.184116026550947e-06,0.9996733285465484,5.598500078435113e-06,5.106289405785224e-07
2CXO J214832.2+044215,AGN,AGN,0.9996101594698524,0.9996101594698524,4.931352473107428e-05,2.9969215869839366e-06,4.302206742979129e-06,0.009285896692330126,0.002091995068920365,4.081013564666493e-07,1.983981690597216e-06
2CXO J043008.9+351432,STAR,STAR,0.999504767573567,0.0004061721126727222,0.00034697296429286943,0.0004552676661288961,4.26823597875689e-06,3.969918575466297e-05,0.999504767573567,7.173011974447213e-05,6.142472736737267e-06
2CXO J031854.8-010308,AGN,PULSAR,0.88774089665835,0.43647327719023077,0.008958579306675726,0.0007355664011886997,6.626945963334394e-06,0.88774089665835,0.009748241554728218,0.09248725183460754,1.4924108236793067e-06
2CXO J100213.3+023351,AGN,AGN,0.9998517289299641,0.9998517289299641,5.899105344683274e-06,6.035447652692013e-06,0.0002582958246288038,0.005198288445646025,0.00017643210072944938,0.00017931312476103083,2.4690161962850697e-06
2CXO J203145.9+411727,STAR,STAR,0.9998300478533831,4.1636279474304605e-06,3.1137144015233046e-07,1.9135182747681636e-06,6.282434414969159e-06,1.3461091323644107e-05,0.9998300478533831,1.3289197283148486e-06,2.732741214747807e-06
2CXO J174916.6-311518,STAR,STAR,0.9998949495620728,3.599777901459296e-06,0.002333692682636897,9.264130991381548e-06,1.1439094558882602e-05,0.00033206645300569215,0.9998949495620728,2.7464375752199725e-06,3.2485144199143076e-05
2CXO J213708.3+573351,STAR,STAR,0.9998421711698825,3.89649171562122e-06,5.913037470505994e-07,1.2280128525056505e-06,1.4330419105247338e-05,1.6939664549686715e-05,0.9998421711698825,5.560752909791592e-07,1.571048113915839e-06
2CXO J161453.4-252837,STAR,STAR,0.9992617501187263,1.968310097086222e-05,1.6630753068415073e-05,6.595210647173232e-06,1.2497758294563864e-05,5.538110766560694e-05,0.9992617501187263,3.066125359254472e-05,4.1247929348509105e-06
2CXO J123723.1+621538,AGN,AGN,0.9957290451452783,0.9957290451452783,0.00014037027877855925,0.01601330912061115,4.395283762587977e-06,3.6411040636396282e-06,0.002554091234747351,1.1036430679799275e-05,1.2730683021293093e-06
2CXO J135756.0-400419,STAR,STAR,0.9999374056005823,3.0065349347976584e-06,4.256488169160248e-05,2.495030950493898e-06,1.2927845398413077e-05,0.0001921081788550347,0.9999374056005823,2.1155718494500658e-05,1.9180898646827585e-06
2CXO J064050.0+095227,STAR,STAR,0.9980872556637808,1.8486077007678397e-05,0.0005646061921217803,0.0005729537306480688,4.492178139613399e-06,0.0067362501618227055,0.9980872556637808,0.00037101692006295426,9.350543182482509e-05
2CXO J133458.3+380430,AGN,AGN,0.9998002886201584,0.9998002886201584,8.50579236802785e-05,0.009555018868153558,3.5124972316675764e-06,2.7587718049531416e-05,0.00019294042675748057,1.7294604529579767e-05,1.4675313807243897e-05
2CXO J053841.8-690614,STAR,STAR,0.9979718169180746,0.00011521091343702089,0.0008527906373032404,1.2584304296720625e-05,4.532451322977343e-06,0.009116511892911981,0.9979718169180746,8.918392931882781e-06,5.506818010652183e-06
2CXO J141736.9+522430,AGN,AGN,0.5930031171631895,0.5930031171631895,1.1225610018520777e-05,0.283477610243482,4.421964076077433e-06,0.02750119347626693,0.0002671481357102344,0.0002562750030443431,3.2751592590743705e-06
2CXO J005204.3+473258,HMXB,HMXB,0.9999388228683201,0.006208064778019252,0.003589963072884139,0.9999388228683201,8.938132758724808e-06,0.002016329024079418,0.003017631961111916,0.050188855830301776,1.3349325927333044e-06
2CXO J073653.8+653331,HMXB,HMXB,0.9994020960193412,0.00014974413943729826,0.001471112177240925,0.9994020960193412,2.6482816269635775e-05,2.9452896042412335e-05,0.0014617673791478573,0.00037193605459603777,1.6491831994388041e-06
2CXO J123310.4+161053,AGN,AGN,0.9995297532310896,0.9995297532310896,5.17282968497822e-06,1.140842694354223e-06,1.4270370580876914e-05,1.1655705659208323e-06,0.00017344066054162839,7.50141154446887e-06,1.2660872647561634e-05
2CXO J110955.0-763241,STAR,STAR,0.9945564733831107,0.00012807709626216953,0.0002409642519248694,0.10923268340339677,6.2158652101847776e-06,9.903028462773186e-05,0.9945564733831107,9.799876781783677e-07,1.3529405301818185e-05
2CXO J104808.2+591914,AGN,AGN,0.9992450266857258,0.9992450266857258,1.4873939963127012e-05,6.131805235260391e-06,3.499985597694199e-06,1.3378725740894652e-05,0.00026542466345524376,0.0001440713851770223,6.217224570286357e-06
2CXO J105108.3+573345,AGN,AGN,0.9997461914035286,0.9997461914035286,0.00010989127187264211,8.280471208452787e-05,4.311214452561988e-06,0.002661315211304471,0.0003080395865048264,0.0006462172389811762,4.549486609978607e-06
2CXO J133238.7+020042,AGN,AGN,0.8077917453271906,0.8077917453271906,0.15706700671844628,4.238437310992264e-06,8.215715246834468e-06,0.003708092535299096,0.0003401488831763815,0.03512904789340076,1.2300297880314227e-06
2CXO J123642.2+621711,AGN,AGN,0.9924017517900349,0.9924017517900349,1.9496703705371546e-05,0.5588396151533207,4.395283762587977e-06,4.815201833763177e-05,0.0001569713447684346,1.3072666208168526e-05,1.4458401577112788e-06
2CXO J181855.5-205038,YSO,YSO,0.9720817372446481,1.2092760374460324e-05,0.011556562069434576,7.376518332850408e-05,4.009221130485226e-06,4.0859577327070005e-06,0.012538707410909108,3.227837734748053e-05,0.9720817372446481
2CXO J064059.8+094704,STAR,STAR,0.9886196788922647,0.002598804783318121,5.544416594819665e-06,0.0005260477074341504,1.7145370174998597e-05,5.3691204331040414e-05,0.9886196788922647,9.02960779313712e-06,0.009596623034845623
2CXO J164658.8-455146,STAR,STAR,0.9808614716215163,1.1257562170988694e-05,8.506613759888762e-05,0.00019313429744887691,4.638841318669267e-06,0.3282896011411454,0.9808614716215163,1.958446547908012e-05,0.0021175364636892456
2CXO J164442.5+261913,AGN,AGN,0.9998894697266226,0.9998894697266226,5.355479764647084e-05,3.984583930042479e-07,7.875804255850992e-06,2.545079612487738e-05,1.7020914639683598e-05,1.0854912111178041e-05,2.3604986947530866e-06
2CXO J022518.5+620116,STAR,STAR,0.9975731052884677,4.426817829429987e-06,4.53853282578411e-06,0.0004110353008258829,4.813719812581497e-05,0.0001352016052945015,0.9975731052884677,2.65923492314066e-05,6.6356855148260185e-06
2CXO J104514.3+584925,AGN,AGN,0.9997639525305335,0.9997639525305335,0.00022831602007846257,1.4032399773156984e-05,3.473533495072649e-06,3.865387167198625e-05,0.0001479979843399964,0.0002744493627634363,3.7171072134473975e-06
2CXO J203158.3+410153,YSO,YSO,0.9999692689066418,4.1853410092995946e-05,2.753392864910207e-06,1.9174343590884043e-05,9.326687434537746e-06,2.3024167086529046e-05,0.00032922976194917834,1.282329338219837e-05,0.9999692689066418
2CXO J043339.2+175149,STAR,STAR,0.9675915959431084,0.00030261774391738714,0.016564582422602697,0.002145076024906465,3.886376578127048e-05,0.006290381313228568,0.9675915959431084,0.00022226339552279775,2.768872101573457e-06
2CXO J064047.3+094849,STAR,STAR,0.9480638118460631,1.393316815390933e-05,6.668069047833901e-06,0.002214209738339526,7.667749740930507e-06,7.040153632721511e-05,0.9480638118460631,2.8032798318940154e-05,2.0624879654163348e-05
2CXO J054145.6-015123,STAR,STAR,0.9977104884637817,0.001000079120008479,0.0003105429243882069,0.0015618640918370898,1.1421428638061029e-05,0.0001830980650741505,0.9977104884637817,2.2701613851563755e-05,8.155199078977952e-06
2CXO J084102.8+131715,AGN,AGN,0.9996011582884493,0.9996011582884493,9.408873367312323e-05,4.6539496692964566e-06,1.4944820995985337e-05,3.0558380066795704e-05,7.576783211473247e-05,8.899013358787064e-06,3.5225996096732588e-06
2CXO J052219.2-675130,STAR,STAR,0.9989210602500362,0.0004163268984349895,3.638919937813228e-07,7.14698738371534e-05,0.00020953309033068773,4.066711730265598e-05,0.9989210602500362,5.362006547575742e-06,3.124740040248203e-06
2CXO J103748.0-583945,YSO,YSO,0.9998981751882233,1.2920737526426194e-05,0.0007348191907893663,0.018316184342084665,4.714639434208751e-06,0.0005280719085352422,0.16940752232309259,3.194612849991137e-05,0.9998981751882233
2CXO J141905.0+522527,AGN,AGN,0.9998248889711825,0.9998248889711825,3.079088100434639e-05,5.473074947818667e-06,4.378703989909759e-06,1.0730326057297014e-05,0.000493325623814385,5.181223166502022e-06,1.173049377326361e-05
2CXO J091915.7+334411,AGN,AGN,0.9999066509204368,0.9999066509204368,0.0005186517392213721,2.200454883036874e-07,3.2858262464209005e-06,0.0004216633454067896,0.0002568269895734923,8.514898971539477e-05,1.4686394454686657e-06
2CXO J064055.8+093717,STAR,STAR,0.9987083965481632,1.9550054841405408e-05,0.00014278510666208428,0.00040670068697037595,2.952209600085487e-06,3.559821398509576e-07,0.9987083965481632,2.4158240360755277e-05,3.3739473552737066e-05
2CXO J213455.3-010132,AGN,AGN,0.9996428288822837,0.9996428288822837,0.00015602870359674614,1.9688779055727683e-07,6.512300502893976e-06,3.7828247548194214e-05,0.00033434668460238445,7.46402852291157e-06,1.1601489856102514e-05
2CXO J104714.9-600833,YSO,YSO,0.999883236154156,2.438939663894608e-05,2.5041371040474214e-05,0.00026807786362529804,6.059672202892166e-06,0.0008889921488305404,0.003699194044826836,9.287214698919134e-05,0.999883236154156
2CXO J203833.6+423653,YSO,YSO,0.9994251499382443,9.421634406568348e-05,5.909587633921595e-05,0.00019809216403122976,2.03017356321596e-05,3.494191015700153e-05,0.03689372619986293,0.00017367437199534,0.9994251499382443
