name,significance,var_flag,ra,dec,missing,class,prob
2CXO J022822.2-071311,7.086257492881558,1,37.09286587102019,-7.219962035266287,0.5084745762711864,AGN,0.9999617560637084
2CXO J022929.4+003442,4.722222222222458,1,37.37268233999191,0.5783422920494591,0.3728813559322034,AGN,0.9999766108728532
2CXO J023052.7+002341,3.878787878788253,1,37.71977135301746,0.3948461502396165,0.3220338983050847,AGN,0.9999872459090624
2CXO J023057.8+004038,3.0555555555555007,1,37.74110870848335,0.6774361540302004,0.2711864406779661,AGN,0.9999938065054916
2CXO J023517.4-070624,3.937499999999908,1,38.82260248765567,-7.10670798027878,0.3728813559322034,AGN,0.9999479165596756
2CXO J033627.6-355547,10.38821038816424,1,54.11528919379845,-35.929832266280535,0.4067796610169492,AGN,0.9999103330545888
2CXO J080441.1+532513,3.3714285714284884,1,121.17129393234859,53.420489602024574,0.3559322033898305,AGN,0.9999772305350588
2CXO J081858.9+204236,4.833333333333235,1,124.74581056296358,20.710090724736112,0.23728813559322035,AGN,0.9999890102377588
2CXO J081902.5+212343,4.702702702702525,1,124.76046514085276,21.395388231414266,0.2542372881355932,AGN,0.9999618750231798
2CXO J081921.4+203253,3.999999999999999,1,124.83953415927988,20.54817733275452,0.3559322033898305,AGN,0.9999459369082
2CXO J081926.6+205322,6.255174492403501,1,124.8610373132202,20.889485955845114,0.2711864406779661,AGN,0.9999522072472128
2CXO J082046.6+204804,5.142857142856968,1,125.19426883668469,20.801326645050665,0.423728813559322,AGN,0.999962092172712
2CXO J082117.9+211044,8.205226748048466,1,125.3247487436497,21.17901258846743,0.3389830508474576,AGN,0.9999798766731726
2CXO J082140.6+470853,2.756756756756735,1,125.41948609359372,47.148184606426646,0.423728813559322,AGN,0.9999512762237222
2CXO J084012.2+563147,7.8116753575149245,1,130.0510569585242,56.5299810312514,0.3898305084745763,AGN,0.9999797585067616
2CXO J084027.9+562148,6.8525972334482805,1,130.1164075900981,56.36340678035211,0.3559322033898305,AGN,0.9999211641955624
2CXO J084212.4+292215,7.901738864613629,1,130.5519936648143,29.370835487341914,0.3050847457627119,AGN,0.999994732921867
2CXO J084617.5+521742,3.2941176470589237,1,131.57318150782032,52.29523413428353,0.423728813559322,AGN,0.999952664498242
2CXO J084947.3+451411,5.525604535222409,1,132.44712284211528,45.23644060568971,0.3728813559322034,AGN,0.9999605235097088
2CXO J085310.3+503243,9.546441132799627,1,133.29302633350972,50.545534504421504,0.4915254237288136,AGN,0.9999524929038586
2CXO J085315.7+510038,4.971428571428256,1,133.3156346179694,51.01069160622496,0.423728813559322,AGN,0.9999243790317048
2CXO J085339.4+511013,10.729890501732587,1,133.41436021994025,51.17052223591561,0.3220338983050847,AGN,0.9999638293426172
2CXO J085401.1+511605,13.3012347814843,1,133.50487893372016,51.26817981224637,0.3220338983050847,AGN,0.9999913650407602
2CXO J085407.8+502321,5.314285714285701,1,133.5326840868961,50.38935480402309,0.3728813559322034,AGN,0.9999746500007948
2CXO J085522.0+451556,3.7948717948717854,1,133.8420411707234,45.265713116650886,0.423728813559322,AGN,0.9999355700497412
2CXO J091613.8+300032,4.777777777777739,1,139.0576246554043,30.009011138458696,0.3728813559322034,AGN,0.9999556915853324
2CXO J091615.6+300049,3.874999999999943,1,139.06520256168244,30.01364177528717,0.3220338983050847,AGN,0.9999371764356396
2CXO J091624.5+294848,8.58128864864387,1,139.1024709418573,29.813412796452337,0.2542372881355932,AGN,0.9999772406497164
2CXO J091636.4+295841,5.600909700207602,1,139.15196969768758,29.97818068549037,0.3559322033898305,AGN,0.9999786029990672
2CXO J091933.3+302132,7.678131499455245,1,139.88892393510764,30.35898915420439,0.2711864406779661,AGN,0.999980295445372
2CXO J093312.3+525422,3.0285714285715137,1,143.3014557074514,52.906284508744534,0.4406779661016949,AGN,0.9999486544814348
2CXO J093318.3+365433,5.788623959889686,1,143.32636928510254,36.909319402472775,0.4406779661016949,AGN,0.9999135434979328
2CXO J094026.8+312243,3.812500000000096,1,145.1118219723112,31.378690144742595,0.5423728813559322,AGN,0.9999413940889279
2CXO J094312.0+321317,4.500000000000128,1,145.80009234385875,32.22147296032588,0.4067796610169492,AGN,0.9999805472939242
2CXO J094316.6+320853,6.6765013868894005,1,145.81951070518147,32.148249919214955,0.3898305084745763,AGN,0.999976634924918
2CXO J101627.3-000714,9.807562668689794,1,154.11391543494244,-0.12077632085578505,0.288135593220339,AGN,0.9999330685831564
2CXO J101731.3+213703,3.794871794871802,1,154.3805048577566,21.617637492101498,0.3898305084745763,AGN,0.9999738594283948
2CXO J101917.1+474146,7.065669306254561,1,154.8215297007182,47.6961944796883,0.3220338983050847,AGN,0.9999411128217146
2CXO J102150.4+484146,3.3529411764707033,1,155.46039114575922,48.69613157608301,0.4406779661016949,AGN,0.9999560553538104
2CXO J103246.5+575852,7.518700341243628,1,158.1940910141077,57.98113426236065,0.288135593220339,AGN,0.9999850732487728
2CXO J103406.1+572032,6.296904189278988,1,158.52582729514825,57.34231156266981,0.3050847457627119,AGN,0.9999907375053428
2CXO J104332.5+585827,6.6506076972453085,1,160.88543312331103,58.974271213723505,0.2711864406779661,AGN,0.9999233635268026
2CXO J104355.3+590101,3.874999999999989,1,160.98056864620818,59.01703224047539,0.2711864406779661,AGN,0.9999269552386684
2CXO J104418.5+583431,6.467124040348074,1,161.07717057938973,58.57531349026656,0.4576271186440678,AGN,0.999945667274112
2CXO J104434.9+584602,7.485794980940707,1,161.1457853356419,58.7673065303095,0.2033898305084746,AGN,0.9999900929626466
2CXO J104617.6+133623,7.6442595967043045,1,161.57372132525097,13.606456416974757,0.4067796610169492,AGN,0.9999796630766924
2CXO J104709.9+584713,2.1111111111110903,1,161.7915769596384,58.78713507933381,0.2711864406779661,AGN,0.9999772787661404
2CXO J104731.8+135755,7.92076739146168,1,161.88255078962789,13.965335557947324,0.3389830508474576,AGN,0.9999700096268648
2CXO J104736.9+584139,3.6500000000000514,1,161.90404585650174,58.69444132421783,0.3220338983050847,AGN,0.9999111597791258
2CXO J104816.8+591801,6.00109071025912,1,162.0702429815041,59.300393018261424,0.2711864406779661,AGN,0.999976834352144
2CXO J104911.9+590154,5.622992778126808,1,162.29998396875817,59.03175331524213,0.2711864406779661,AGN,0.999974216678722
2CXO J105010.0+580303,4.64864864864872,1,162.54184139255744,58.05094583437962,0.23728813559322035,AGN,0.9999807366096252
2CXO J105951.4+020038,6.9328663186475765,1,164.96424512847352,2.010741068864335,0.3389830508474576,AGN,0.9999700169487844
2CXO J110013.7+020625,2.1578947368421235,1,165.05710501588683,2.1071295892144817,0.423728813559322,AGN,0.9999381565909159
2CXO J110437.4+594621,10.132087169149589,1,166.15584012167642,59.77277006647435,0.3220338983050847,AGN,0.9999804274510388
2CXO J111230.4+405812,3.294117647058824,1,168.12686275908527,40.970265149151174,0.4406779661016949,AGN,0.9999645983809416
2CXO J111323.3+173333,7.900145456683218,1,168.34739553108432,17.559184785537845,0.3220338983050847,AGN,0.9999323836181144
2CXO J111516.7+404113,8.576968708829591,1,168.81999726029326,40.68703453378984,0.423728813559322,AGN,0.9999631755559344
2CXO J111634.4+174117,4.777777777777875,1,169.14360998127162,17.68828616968961,0.4406779661016949,AGN,0.9999186456496214
2CXO J111650.5+180610,7.337181102105883,1,169.21068476489404,18.102918097360998,0.4067796610169492,AGN,0.9999618603512148
2CXO J111709.8+181218,20.32161668748482,1,169.2912039738294,18.205203614776707,0.3559322033898305,AGN,0.9999505871672166
2CXO J111711.8+173520,2.7567567567568063,1,169.29940663478044,17.589049652233506,0.4406779661016949,AGN,0.9999749246175555
2CXO J112023.0+132157,4.258064516128977,1,170.09599101268736,13.366018355354324,0.3559322033898305,AGN,0.9999523453282184
2CXO J112646.1+534921,7.4715590500353315,1,171.692402865605,53.8226726025243,0.3898305084745763,AGN,0.9999279593166456
2CXO J112822.8+565015,5.5151515151518025,1,172.09511748531986,56.83764778324386,0.4067796610169492,AGN,0.9999526937358799
2CXO J114205.3-014847,3.2777777777777715,1,175.52228032712296,-1.8132822557090944,0.423728813559322,AGN,0.9999599537505398
2CXO J114445.3-015938,6.001114517976806,1,176.1888055104906,-1.9939805806073896,0.3728813559322034,AGN,0.9999797389163434
2CXO J114514.0-010757,3.285714285714032,1,176.30845108985702,-1.1327616851597238,0.4576271186440678,AGN,0.9999546505970002
2CXO J114646.6-010554,3.352941176470557,1,176.69424600327716,-1.0984538274127886,0.4067796610169492,AGN,0.999951300668474
2CXO J114831.9+223512,4.2162162162163215,1,177.13296254473565,22.586815404648906,0.4576271186440678,AGN,0.999950884571248
2CXO J114954.9+223022,8.331278797182545,1,177.47896704876175,22.506302189828855,0.3389830508474576,AGN,0.9999697224377994
2CXO J115012.4+223219,5.142857142856816,1,177.5518750266193,22.53874980354273,0.423728813559322,AGN,0.9999773496698962
2CXO J120113.1+020552,3.757575757575761,1,180.30461140299803,2.0978838113746843,0.4406779661016949,AGN,0.9999603565963334
2CXO J120155.8+011334,2.7222222222222103,1,180.48261206644463,1.226306501722645,0.3220338983050847,AGN,0.9999783223361972
2CXO J120426.6+015534,6.97049247209478,1,181.1111442097573,1.9263824260501727,0.288135593220339,AGN,0.9999660537136076
2CXO J120502.5+020433,3.894736842105305,1,181.26082569463188,2.0759551373653915,0.4406779661016949,AGN,0.9999119593657392
2CXO J121014.9+501326,3.46341463414639,1,182.56221331841985,50.22398029950379,0.4067796610169492,AGN,0.999931884748876
2CXO J121128.5+510216,4.6111111111114,1,182.86916213069682,51.03792153902332,0.4067796610169492,AGN,0.9999651246600924
2CXO J121420.1+293804,2.378378378378413,1,183.58397085593924,29.63447230924921,0.4406779661016949,AGN,0.9999549625007644
2CXO J122006.7+285836,4.722222222222358,1,185.02822979697044,28.976834477886854,0.4576271186440678,AGN,0.9999636982513268
2CXO J122108.6+294952,5.670051413593988,1,185.28603192790183,29.83122738024747,0.4067796610169492,AGN,0.9999663114652276
2CXO J122207.1+295139,7.087104496475973,1,185.52987259962413,29.86095748978324,0.3220338983050847,AGN,0.9999841853152618
2CXO J122213.8+301336,3.0285714285715484,1,185.5575118356667,30.2269018525738,0.4576271186440678,AGN,0.9999203674232324
2CXO J122308.3+295535,3.3529411764708685,1,185.7848766015073,29.926452976181256,0.423728813559322,AGN,0.9999827436568594
2CXO J122637.8+332613,3.1999999999999362,1,186.65762841700047,33.43719092100987,0.3050847457627119,AGN,0.9999887541209554
2CXO J122827.1+003748,3.692307692307708,1,187.11323235105988,0.6300467913335732,0.4406779661016949,AGN,0.9999519717230706
2CXO J122832.2+032530,12.417583748603349,1,187.13452486838867,3.4250863130568674,0.3898305084745763,AGN,0.9999781167419259
2CXO J122840.1+033300,6.68678877940044,1,187.16748076963268,3.5502581760609653,0.3898305084745763,AGN,0.9999766611106884
2CXO J122842.7+032640,9.751706340457533,1,187.17831000585517,3.444668513591169,0.3559322033898305,AGN,0.9999750257376044
2CXO J122857.5+005619,3.1666666666666745,1,187.23963225646526,0.9387979530800148,0.3898305084745763,AGN,0.9999690869351094
2CXO J122923.5+474509,5.0857142857141335,1,187.34814655864898,47.7526285052549,0.4067796610169492,AGN,0.9999424307610384
2CXO J122930.3+032702,8.471208645665238,1,187.37662692544984,3.4506919914785814,0.423728813559322,AGN,0.9999767944746052
2CXO J122933.9+032257,2.8372093023255407,1,187.3916027277401,3.3825402422504767,0.4406779661016949,AGN,0.9999543974437791
2CXO J123020.2+111312,3.411764705882399,1,187.58455540548943,11.220063657181212,0.423728813559322,AGN,0.9999193450293332
2CXO J123139.9+015810,4.857142857142733,1,187.91647426851966,1.969605415274528,0.4067796610169492,AGN,0.999932839368958
2CXO J123403.7+620004,2.666666666666666,1,188.51574266221385,62.00126042494996,0.3728813559322034,AGN,0.9999302241405844
2CXO J123433.4+093911,3.6969696969696804,1,188.63931886315254,9.653150304988095,0.423728813559322,AGN,0.9999372140742356
2CXO J123850.5+143832,4.062499999999703,1,189.71078054745809,14.642294641497926,0.3898305084745763,AGN,0.9999272655002812
2CXO J123943.6+100857,7.332181822239393,1,189.9317161400313,10.149353037344197,0.3898305084745763,AGN,0.999964619976516
2CXO J123948.2+123234,10.60623218277896,1,189.9508625279475,12.542837082681244,0.2711864406779661,AGN,0.9999854479669548
2CXO J124022.6+124214,2.5405405405405665,1,190.0943032531302,12.704081906294162,0.423728813559322,AGN,0.9999571064739704
2CXO J124525.4+032319,26.205480714570555,1,191.3559106541064,3.3887828013429018,0.23728813559322035,AGN,0.9999158061128828
2CXO J124853.5+033001,2.944444444444432,1,192.2230697404029,3.5005118455137016,0.4576271186440678,AGN,0.9999652162588296
2CXO J125711.9+282108,5.235294117647143,1,194.29963051957645,28.352313309263355,0.4406779661016949,AGN,0.9999272053292664
2CXO J130131.2+274623,5.51515151515158,1,195.3803873597342,27.77322459079053,0.3050847457627119,AGN,0.9999532955592908
2CXO J132012.7+331528,4.540540540540764,1,200.0530716383216,33.25799127066966,0.3389830508474576,AGN,0.9999565079352181
2CXO J132442.2+292630,5.352941176470624,1,201.17593879964443,29.44174397360507,0.4406779661016949,AGN,0.9999475966034308
2CXO J132611.2+285602,8.249635973947061,1,201.5470542507154,28.93415977266807,0.423728813559322,AGN,0.9999703100269846
2CXO J132648.7+290955,8.444793041203091,1,201.70309205230458,29.165450200995327,0.288135593220339,AGN,0.9999867655174992
2CXO J132742.2-271807,4.062499999999807,1,201.92599469768632,-27.30202274696225,0.423728813559322,AGN,0.9999269854698016
2CXO J133057.5-004206,4.432432432432528,1,202.73984937980202,-0.7017752406267455,0.4406779661016949,AGN,0.9999761737831904
2CXO J133517.6+380247,6.031450700448465,1,203.82346163990292,38.04650995082845,0.3220338983050847,AGN,0.9999747174134556
2CXO J133907.9+292135,6.226829292108609,1,204.7832046669949,29.359763412224158,0.4406779661016949,AGN,0.9999441736847344
2CXO J134935.5+280232,5.411764705882776,1,207.3979991271705,28.042346541771522,0.423728813559322,AGN,0.9999544290436848
2CXO J140458.0+532915,8.840374941208982,1,211.2419337700412,53.48763305615094,0.4067796610169492,AGN,0.9999474211382138
2CXO J142008.5+470729,4.823529411765033,1,215.03573444056062,47.12498084009323,0.3389830508474576,AGN,0.9999235207716572
2CXO J142539.1+230427,4.4999999999999245,1,216.4132231541089,23.074243767755352,0.4067796610169492,AGN,0.9999028327481079
2CXO J142801.5+374534,2.432432432432419,1,217.00651288313225,37.7596139050413,0.4406779661016949,AGN,0.9999080053544068
2CXO J143159.4+322502,2.228571428571463,1,217.99781789677115,32.41746631142388,0.2711864406779661,AGN,0.9999793231230996
2CXO J143353.0+354928,4.571428571428652,1,218.47107706662555,35.824692448192145,0.22033898305084745,AGN,0.9999719103592304
2CXO J143642.1+353928,7.428773099165543,1,219.17560382647,35.657841406814946,0.23728813559322035,AGN,0.9999855042704286
2CXO J143733.7+351525,3.515151515151512,1,219.3907993414261,35.25711739445082,0.23728813559322035,AGN,0.9999903152138272
2CXO J143851.8+340303,6.576506162560557,1,219.7158713252896,34.05092300410153,0.3389830508474576,AGN,0.9999590204526376
2CXO J144644.2+100301,6.12071798163969,1,221.6843930483144,10.050402688649683,0.4576271186440678,AGN,0.9999278008251924
2CXO J150034.3+224011,3.757575757575783,1,225.14310307272686,22.669870463755327,0.423728813559322,AGN,0.9999822381412284
2CXO J150039.1+225722,5.70988585276709,1,225.1631251165985,22.95613141900682,0.423728813559322,AGN,0.9999725545455098
2CXO J150147.8+230049,3.6923076923077263,1,225.44936749087464,23.01387241233952,0.4576271186440678,AGN,0.999969215977344
2CXO J150151.7+225425,6.094986686413278,1,225.4655103104276,22.907118300477162,0.423728813559322,AGN,0.9999393146930404
2CXO J150601.9+554814,3.085714285714192,1,226.50823789633102,55.804000309429334,0.423728813559322,AGN,0.9999396755097112
2CXO J150612.1+020457,2.4444444444444646,1,226.5504380862069,2.08251163642626,0.423728813559322,AGN,0.999902437527564
2CXO J150621.2+554906,7.9484162025213525,1,226.5886650720538,55.81855305231184,0.2711864406779661,AGN,0.9999902700880802
2CXO J150934.6+571006,7.103711935822372,1,227.39422538551293,57.168410430205384,0.4067796610169492,AGN,0.9999341077365808
2CXO J151211.9+571115,4.210526315789641,1,228.04990251964603,57.187531607582024,0.3559322033898305,AGN,0.9999929835563386
2CXO J151317.0+071143,2.8571428571428075,1,228.3212006228181,7.195436202567537,0.3559322033898305,AGN,0.9999614999067614
2CXO J152129.4+520438,4.777777777777779,1,230.3727717051632,52.07734817647485,0.423728813559322,AGN,0.9999858337017002
2CXO J152147.0+524554,8.271906397124829,1,230.44585660073403,52.76515938950892,0.3389830508474576,AGN,0.9999156200452968
2CXO J152240.8+515849,4.0624999999999885,1,230.67038780531925,51.980439430686474,0.4406779661016949,AGN,0.9999317658323941
2CXO J152338.0+295825,6.708196179030495,1,230.90847787581959,29.97376361218598,0.4067796610169492,AGN,0.9999295351896564
2CXO J152355.9+295711,8.609734709336704,1,230.9831531931312,29.95327427088691,0.3050847457627119,AGN,0.999990239201356
2CXO J152503.9+542645,5.967140551751468,1,231.2665752328851,54.44583858585568,0.3220338983050847,AGN,0.999979997566956
2CXO J153051.2+240619,4.500000000000132,1,232.7136907231993,24.105322946996694,0.5084745762711864,AGN,0.9999361777470916
2CXO J153912.3+304054,8.682413355652058,1,234.8013593697556,30.681692784561683,0.3559322033898305,AGN,0.9999374979553276
2CXO J153945.2+304557,2.3157894736842346,1,234.93837796268397,30.765984726541337,0.3728813559322034,AGN,0.999983112790876
2CXO J160221.3+430802,5.686762299046153,1,240.5890069439049,43.13393207459322,0.5084745762711864,AGN,0.9999061371171512
2CXO J161112.6+550823,4.3157894736840765,1,242.802905552216,55.139782084077126,0.3728813559322034,AGN,0.9999600620114812
2CXO J162036.4+381358,6.481211607073496,1,245.15185439232638,38.23278613606925,0.4067796610169492,AGN,0.9999146865570656
2CXO J162946.6+232026,5.896055096320207,1,247.44445160792168,23.340754803034464,0.3050847457627119,AGN,0.9999236497059348
2CXO J163056.0+400641,3.294117647058596,1,247.73366491096874,40.111500646689656,0.4406779661016949,AGN,0.9999013400764446
2CXO J164906.5+344450,5.527780671464814,1,252.27712630361611,34.747316214983286,0.23728813559322035,AGN,0.9999904774283348
2CXO J164934.9+351332,5.294117647059048,1,252.39544929804646,35.22563128533049,0.3559322033898305,AGN,0.9999718113634192
2CXO J165043.4+344529,2.8648648648648725,1,252.6809469867733,34.758173720364994,0.288135593220339,AGN,0.999910573765196
2CXO J165130.7+344245,4.486486486486443,1,252.8780148643434,34.7126093081603,0.3050847457627119,AGN,0.999922847716256
2CXO J165240.9+350604,2.0000000000000537,1,253.17073886695857,35.101334224195945,0.2711864406779661,AGN,0.999951056500106
2CXO J165258.1+344944,3.2941176470588207,1,253.242158918393,34.829010420672155,0.3559322033898305,AGN,0.9999799716733598
2CXO J171453.5+594527,3.085714285714245,1,258.72311059896447,59.7575315177345,0.3389830508474576,AGN,0.9999019726542652
2CXO J171457.0+600601,4.000000000000116,1,258.73785411343306,60.10044955939108,0.3220338983050847,AGN,0.999941433974288
2CXO J171552.2+593842,8.016313397756397,1,258.9678225790759,59.64513365663638,0.23728813559322035,AGN,0.9999535304562708
2CXO J231752.1+002338,5.920228449030821,1,349.46725594995536,0.3939930984163663,0.5254237288135594,AGN,0.999944410817644
2CXO J231847.3+003545,9.19056391914136,1,349.6973951415865,0.5958902520382123,0.423728813559322,AGN,0.9999444106215551
2CXO J235936.7+005100,4.540540540540603,1,359.90323068743265,0.8501055890925923,0.3898305084745763,AGN,0.9999909627590982
2CXO J000053.9+135748,3.575757575757499,1,0.224757331645094,13.963601273108482,0.423728813559322,AGN,0.9999711283706686
2CXO J000130.6+233443,8.269297821609094,1,0.3776152509429949,23.57881739362748,0.4406779661016949,AGN,0.9999633703592421
2CXO J000303.6+160419,7.034795533887242,1,0.7651270511461803,16.072193114776386,0.423728813559322,AGN,0.9999927141686328
2CXO J000308.2+160305,2.914285714285424,1,0.7844920867881909,16.051391094321964,0.4915254237288136,AGN,0.999950505557503
2CXO J000535.2-000219,3.6969696969696457,1,1.397060323234939,-0.038850944875842966,0.288135593220339,AGN,0.9999651121730256
2CXO J000605.5-001102,3.4117647058823533,1,1.522948073245459,-0.18404140336727448,0.3728813559322034,AGN,0.9999714409113852
2CXO J000617.0-001714,6.4983433580977,1,1.5708673013208454,-0.28743179572506644,0.4067796610169492,AGN,0.999976364490434
2CXO J000728.2-001441,2.6111111111112715,1,1.8677991581428728,-0.24472237776556385,0.423728813559322,AGN,0.9999766573360606
2CXO J001331.2-000213,3.294117647058745,1,3.380161582106381,-0.03707220088661909,0.4576271186440678,AGN,0.9999608039989544
2CXO J002015.6+155513,4.1621621621622635,1,5.065352683576691,15.920441483736393,0.4406779661016949,AGN,0.9999724115386376
2CXO J003158.8+002237,3.4999999999999614,1,7.995322992229887,0.3770775547057753,0.4067796610169492,AGN,0.9999727784796076
2CXO J004508.1+143933,10.448709647109153,1,11.284081102281675,14.659284474389189,0.3220338983050847,AGN,0.9999836305832274
2CXO J004626.1+202227,3.5882352941175464,1,11.609054907436018,20.37433553662165,0.4067796610169492,AGN,0.99994418128367
2CXO J004957.0-005806,4.722222222222198,1,12.487674071933045,-0.968440018141596,0.3050847457627119,AGN,0.999982521090994
2CXO J011343.2+152721,7.0202037765058485,1,18.430297297728146,15.455857589191327,0.5084745762711864,AGN,0.9999373721345224
2CXO J011619.9-103554,2.611111111111089,1,19.083067830231982,-10.598468233589152,0.559322033898305,AGN,0.9999209549303798
2CXO J011841.5-083831,2.8571428571427964,1,19.673256206392182,-8.641994562123475,0.4067796610169492,AGN,0.9999618385134834
2CXO J011901.6-005941,10.44571525260324,1,19.756705040653397,-0.9948908734374612,0.3898305084745763,AGN,0.9999474613817008
2CXO J011924.7+141143,3.3529411764706274,1,19.85295289388546,14.195424256939454,0.3898305084745763,AGN,0.9999677185012544
2CXO J012401.8+003458,6.766380231406263,1,21.00762414642389,0.5829485084993009,0.4067796610169492,AGN,0.9999441518676968
2CXO J012513.5-092825,3.818181818181984,1,21.306564704269647,-9.473866873098382,0.423728813559322,AGN,0.9999899857733632
2CXO J012806.2+290651,5.6698111372913536,1,22.025855967609967,29.11433302760053,0.4067796610169492,AGN,0.9999153404787108
2CXO J013210.2+003454,5.176470588235639,1,23.042505422979502,0.5819114992524768,0.4067796610169492,AGN,0.9999625355233536
2CXO J013931.2-102751,5.0857142857141975,1,24.88004257962598,-10.464434269932658,0.4067796610169492,AGN,0.9999466166959782
2CXO J015014.2-100136,6.246442363567637,1,27.559269792591863,-10.026926482941127,0.3559322033898305,AGN,0.9999379539046832
2CXO J015024.2-100843,8.697843245172821,1,27.601119564299488,-10.145322446886693,0.423728813559322,AGN,0.9999716968130355
2CXO J020827.2-074726,4.833333333333072,1,32.113639019281486,-7.790810482273607,0.3389830508474576,AGN,0.9999542357260436
2CXO J020856.9-100318,8.91867963480181,1,32.2371017804706,-10.05511750351814,0.4406779661016949,AGN,0.9999309547753582
2CXO J023443.3-005026,4.0625000000000915,1,38.68052063325024,-0.8407225712396044,0.423728813559322,AGN,0.99997394462699
2CXO J024055.9-081953,5.028571428571524,1,40.2330254831486,-8.331509005231071,0.4406779661016949,AGN,0.9999237886540854
2CXO J024114.5-080020,3.0697674418604635,1,40.31071660735517,-8.005765738556942,0.423728813559322,AGN,0.999939052207162
2CXO J024252.8-001809,6.291356316688992,1,40.72025302702525,-0.3026068899986946,0.4067796610169492,AGN,0.999918922855922
2CXO J024604.4-082347,10.82223586725153,1,41.51833425905125,-8.396515294440897,0.4067796610169492,AGN,0.9999726193103856
2CXO J024658.1-083059,10.270138121572318,1,41.742417827303356,-8.516428074745988,0.3220338983050847,AGN,0.999995764242705
2CXO J025147.2-163905,3.2352941176467884,1,42.946802082928905,-16.651655600086727,0.423728813559322,AGN,0.9999444021434346
2CXO J030002.5+005201,5.4117647058820735,1,45.01059513085357,0.8671489210830875,0.3050847457627119,AGN,0.9999888563363843
2CXO J030056.5-003005,9.579684335055195,1,45.23542615309248,-0.5014592677682318,0.3898305084745763,AGN,0.9999656967692654
2CXO J030144.8-004405,4.378378378378698,1,45.43694922700189,-0.7348570671075852,0.423728813559322,AGN,0.9999687617918944
