name,true_class,pred_class,pred_prob,prob_AGN,prob_CV,prob_HMXB,prob_LMXB,prob_PULSAR,prob_STAR,prob_ULX,prob_YSO
2CXO J203030.4+411745,YSO,YSO,0.7725,0.1875,0.0,0.0025,0.0025,0.0,0.035,0.0,0.7725
2CXO J180951.6-233651,STAR,STAR,0.995,0.0,0.0025,0.0,0.0,0.0025,0.995,0.0,0.0
2CXO J004253.7+411846,CV,CV,0.765,0.0425,0.765,0.03,0.035,0.0275,0.08,0.0075,0.0125
2CXO J201918.2+112714,AGN,PULSAR,0.27305219430058975,0.11265411975614047,0.08109311751996084,0.12090888278388279,0.0788068037572988,0.27305219430058975,0.06575851060264931,0.04750843170320405,0.22021793957627397
2CXO J130745.4+363812,AGN,AGN,0.9225,0.9225,0.005,0.005,0.005,0.0025,0.0,0.06,0.0
2CXO J015731.8+375340,STAR,STAR,0.995,0.0025,0.0025,0.0,0.0,0.0,0.995,0.0,0.0
2CXO J052020.0-690224,STAR,STAR,0.5075,0.02,0.14,0.0725,0.1525,0.0425,0.5075,0.0325,0.0325
2CXO J121535.3+361751,HMXB,HMXB,0.875,0.045,0.01,0.875,0.0125,0.01,0.0325,0.015,0.0
2CXO J001317.4-000635,AGN,AGN,0.94,0.94,0.015,0.0075,0.0025,0.005,0.0025,0.0275,0.0
2CXO J122752.5+080526,AGN,AGN,0.965,0.965,0.0,0.0,0.0,0.0,0.0,0.035,0.0
2CXO J140335.9+542202,HMXB,HMXB,0.85,0.045,0.0325,0.85,0.0125,0.015,0.03,0.0125,0.0025
2CXO J181917.6-135129,STAR,STAR,0.8475,0.0025,0.0175,0.0225,0.0275,0.01,0.8475,0.0,0.0725
2CXO J193309.5+185902,STAR,STAR,0.9725,0.0025,0.01,0.015,0.0,0.0,0.9725,0.0,0.0
2CXO J053523.5-052526,STAR,STAR,0.9475,0.0275,0.0075,0.0,0.0,0.0025,0.9475,0.0,0.015
2CXO J114119.2-014856,AGN,AGN,0.9625,0.9625,0.0,0.0,0.0025,0.0,0.0,0.035,0.0
2CXO J171537.7-395625,STAR,STAR,0.9875,0.0,0.0,0.01,0.0,0.0,0.9875,0.0,0.0025
2CXO J064115.2+093116,STAR,STAR,0.995,0.0,0.0025,0.0,0.0,0.0,0.995,0.0,0.0025
2CXO J005822.9-274014,STAR,STAR,0.6325,0.045,0.0575,0.0575,0.045,0.05,0.6325,0.0825,0.03
2CXO J032919.7+312457,STAR,STAR,0.9625,0.0025,0.0,0.0275,0.0,0.0,0.9625,0.0,0.0075
2CXO J071853.1-245637,STAR,STAR,0.46,0.1325,0.0425,0.075,0.05,0.02,0.46,0.0175,0.2025
2CXO J213738.4+572607,STAR,STAR,0.63,0.1175,0.0175,0.0425,0.075,0.0275,0.63,0.0075,0.0825
2CXO J034419.5+320225,STAR,STAR,0.64,0.1325,0.01,0.035,0.055,0.01,0.64,0.0075,0.11
2CXO J064108.1+093409,STAR,STAR,0.775,0.07,0.01,0.0025,0.01,0.0175,0.775,0.0025,0.1125
2CXO J181917.6-134717,YSO,YSO,0.7925,0.185,0.0,0.0025,0.0,0.0,0.02,0.0,0.7925
2CXO J130701.5+363847,AGN,AGN,0.9125,0.9125,0.0025,0.0025,0.005,0.0025,0.005,0.07,0.0
2CXO J034507.7+320026,STAR,STAR,0.755,0.022521008403361343,0.0480672268907563,0.052542016806722686,0.0075,0.04115546218487395,0.755,0.05571428571428571,0.0175
2CXO J203159.6+411450,STAR,STAR,0.9825,0.0,0.0025,0.0025,0.0025,0.0,0.9825,0.0,0.01
2CXO J181804.2-165258,YSO,YSO,0.8,0.1525,0.0,0.0,0.0025,0.0,0.045,0.0,0.8
2CXO J181814.6-164745,YSO,YSO,0.7425,0.18,0.015,0.015,0.0025,0.01,0.0325,0.0025,0.7425
2CXO J140306.1+542011,HMXB,HMXB,0.8125,0.105,0.0075,0.8125,0.0175,0.01,0.04,0.005,0.0025
2CXO J221651.9-671443,AGN,AGN,0.715,0.715,0.04,0.0325,0.0475,0.06,0.05,0.04,0.015
2CXO J231309.7+002633,AGN,AGN,0.8875,0.8875,0.02,0.0125,0.015,0.0075,0.02,0.03,0.0075
2CXO J015237.1+005637,STAR,STAR,0.6525,0.1825,0.0425,0.03,0.0275,0.01,0.6525,0.055,0.0
2CXO J121534.3+362219,HMXB,HMXB,0.4975,0.1925,0.0125,0.4975,0.01,0.0125,0.0225,0.2525,0.0
2CXO J162854.1-244744,STAR,STAR,0.755,0.015,0.12,0.005,0.0025,0.015,0.755,0.0,0.0875
2CXO J124822.9+082914,AGN,AGN,0.38,0.38,0.0775,0.0925,0.0075,0.0525,0.3075,0.0375,0.045
2CXO J150910.5-584907,STAR,STAR,0.9975,0.0,0.0,0.0,0.0025,0.0,0.9975,0.0,0.0
2CXO J034428.4+320722,STAR,STAR,0.9475,0.0075,0.0025,0.01,0.005,0.01,0.9475,0.0,0.0175
2CXO J104310.9-595123,YSO,YSO,0.7775,0.0825,0.0025,0.0075,0.0075,0.0175,0.105,0.0,0.7775
2CXO J004750.1-730820,STAR,LMXB,0.28012122844827586,0.015086206896551723,0.13583333333333333,0.1484150502873563,0.28012122844827586,0.1128277658045977,0.25353987068965517,0.0032013290229885062,0.05097521551724138
2CXO J095836.6+022048,AGN,AGN,0.5034053884711779,0.5034053884711779,0.02,0.17552005012531327,0.11508771929824561,0.0125,0.03258771929824562,0.13839912280701752,0.0025
2CXO J104246.5-601206,STAR,STAR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2CXO J175045.3-285817,STAR,STAR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2CXO J172036.1-355452,YSO,YSO,0.8275,0.1225,0.0,0.0,0.005,0.02,0.025,0.0,0.8275
2CXO J172015.4-355835,YSO,YSO,0.3026576354679803,0.048357142857142855,0.23277777777777778,0.08421428571428571,0.019375,0.17946736453201972,0.10511111111111111,0.028039682539682538,0.3026576354679803
2CXO J003547.3-430558,AGN,AGN,0.925,0.925,0.0,0.0175,0.01,0.01,0.01,0.025,0.0025
2CXO J142214.5-002915,AGN,AGN,0.9575,0.9575,0.0025,0.0,0.0,0.0,0.0,0.04,0.0
2CXO J203307.3+405813,YSO,YSO,0.67,0.19,0.035,0.02,0.01,0.005,0.07,0.0,0.67
2CXO J100323.0+000725,AGN,AGN,0.7075,0.7075,0.1875,0.05,0.005,0.0025,0.005,0.0425,0.0
2CXO J225636.5+624007,STAR,STAR,0.975,0.0025,0.0075,0.0125,0.0,0.0,0.975,0.0,0.0025
2CXO J122708.9-624938,YSO,YSO,0.5225,0.145,0.0675,0.0625,0.015,0.08,0.0825,0.025,0.5225
2CXO J205448.6-582715,STAR,STAR,0.9725,0.0025,0.0025,0.0125,0.0075,0.0,0.9725,0.0,0.0025
2CXO J165351.6-415032,STAR,STAR,0.9875,0.0025,0.005,0.0025,0.0,0.0,0.9875,0.0025,0.0
2CXO J172601.0-341343,YSO,YSO,0.75,0.165,0.0175,0.01,0.0125,0.0125,0.03,0.0025,0.75
2CXO J233212.5+194217,STAR,STAR,0.985,0.0025,0.0025,0.01,0.0,0.0,0.985,0.0,0.0
2CXO J053518.8-052417,STAR,STAR,0.7025,0.0225,0.05,0.0225,0.0625,0.125,0.7025,0.005,0.01
2CXO J083829.6+195145,STAR,STAR,0.6925,0.105,0.055,0.0525,0.04,0.0025,0.6925,0.0375,0.015
2CXO J085858.3-434406,YSO,YSO,0.7425,0.1225,0.005,0.0,0.0025,0.025,0.1025,0.0,0.7425
2CXO J183355.5+491740,ULX,PULSAR,0.397524847536946,0.0576249775851894,0.19397044204710856,0.06824601273703358,0.04272295600903079,0.39752484753694595,0.11112327252925569,0.06894099954534327,0.059846492010092775
2CXO J191147.8+050036,STAR,STAR,0.9975,0.0025,0.0,0.0,0.0,0.0,0.9975,0.0,0.0
2CXO J064504.0+001509,STAR,STAR,0.765,0.0225,0.0075,0.085,0.0475,0.0125,0.765,0.005,0.055
2CXO J011517.7+001715,AGN,AGN,0.965,0.965,0.0,0.005,0.005,0.0,0.0,0.025,0.0
2CXO J140304.7+541534,HMXB,HMXB,0.9225,0.01,0.0075,0.9225,0.02,0.005,0.0325,0.0025,0.0
2CXO J110759.9-771730,STAR,STAR,0.695,0.04,0.12,0.03,0.015,0.03,0.695,0.0075,0.0625
2CXO J064019.7+093148,STAR,STAR,0.2701388888888889,0.0575,0.1075,0.08278314258464473,0.07500536480686695,0.15206187410586552,0.2701388888888889,0.0600107296137339,0.195
2CXO J073621.1+653913,HMXB,HMXB,0.7324754901960785,0.09502450980392156,0.04,0.7324754901960785,0.02,0.035,0.0325,0.04,0.005
2CXO J134631.4-625627,STAR,STAR,0.9,0.0075,0.01,0.01,0.0075,0.0225,0.9,0.0025,0.04
2CXO J030641.0-283559,AGN,AGN,0.88,0.88,0.01,0.0275,0.0225,0.01,0.0225,0.015,0.0125
2CXO J053417.4-053158,STAR,STAR,0.9225,0.025,0.005,0.0075,0.0,0.01,0.9225,0.005,0.025
2CXO J095542.1+690336,ULX,HMXB,0.381265625,0.097671875,0.070015625,0.381265625,0.0525,0.017515625,0.12753125,0.24100000000000002,0.0125
2CXO J001447.4-390943,HMXB,HMXB,0.7475,0.115,0.0425,0.7475,0.0125,0.015,0.0425,0.0125,0.0125
2CXO J092617.9-532244,STAR,STAR,0.7025,0.0275,0.0325,0.045,0.04,0.1,0.7025,0.0475,0.005
2CXO J181812.5-165221,YSO,YSO,0.5715,0.06,0.0375,0.0925,0.035,0.0675,0.10025,0.035750000000000004,0.5715
2CXO J002406.0-720501,PULSAR,PULSAR,0.5925,0.0125,0.3,0.0125,0.0225,0.5925,0.0575,0.0,0.0025
2CXO J033214.9-275127,AGN,AGN,0.78,0.78,0.0275,0.0575,0.0325,0.0225,0.0525,0.025,0.0025
2CXO J180428.2-242547,YSO,YSO,0.8075,0.1325,0.0075,0.0,0.0025,0.0025,0.045,0.0025,0.8075
2CXO J133428.0-012348,AGN,AGN,0.94,0.94,0.0025,0.0025,0.0025,0.0,0.0225,0.02,0.01
2CXO J181836.3-165353,YSO,YSO,0.795,0.18,0.0,0.0025,0.0,0.0,0.0225,0.0,0.795
2CXO J080907.5+441641,AGN,AGN,0.9875,0.9875,0.0,0.005,0.0,0.0,0.005,0.0025,0.0
2CXO J053502.3-044916,STAR,STAR,0.89,0.055,0.005,0.005,0.0075,0.01,0.89,0.0,0.0275
2CXO J003630.4-433709,AGN,AGN,0.9025,0.9025,0.0075,0.0225,0.01,0.005,0.0175,0.0275,0.0075
2CXO J160918.9+082416,AGN,AGN,0.9975,0.9975,0.0,0.0025,0.0,0.0,0.0,0.0,0.0
2CXO J053503.4-052332,STAR,STAR,0.8825,0.0625,0.0025,0.0125,0.0375,0.0,0.8825,0.0,0.0025
2CXO J171926.0-361156,YSO,YSO,0.745,0.1425,0.03,0.01,0.0075,0.025,0.035,0.005,0.745
2CXO J064039.3+093445,STAR,STAR,0.5975,0.0625,0.02,0.0125,0.0075,0.0025,0.5975,0.0,0.2975
2CXO J123036.2+413837,HMXB,ULX,0.479352157943067,0.2025,0.065,0.16810192837465565,0.012545913682277319,0.0125,0.055,0.479352157943067,0.005
2CXO J211455.7-432343,STAR,STAR,0.9925,0.0,0.0,0.005,0.0,0.0,0.9925,0.0025,0.0
2CXO J085232.5+331724,AGN,AGN,0.9425,0.9425,0.015,0.01,0.0,0.0075,0.0,0.025,0.0
2CXO J100204.8+013355,AGN,AGN,0.745,0.745,0.0125,0.0375,0.02,0.0,0.11,0.025,0.05
2CXO J213718.4+573121,STAR,STAR,0.995,0.0,0.0,0.005,0.0,0.0,0.995,0.0,0.0
2CXO J110457.9-584742,STAR,STAR,0.985,0.0,0.005,0.0075,0.0,0.0025,0.985,0.0,0.0
2CXO J180416.3-242438,YSO,YSO,0.42,0.075,0.0975,0.01,0.0025,0.0375,0.3525,0.005,0.42
2CXO J005905.3-004701,AGN,AGN,0.9575,0.9575,0.0,0.0,0.0075,0.005,0.0025,0.0275,0.0
2CXO J083322.5+331058,AGN,AGN,0.9275,0.9275,0.005,0.0025,0.005,0.0025,0.0,0.0575,0.0
2CXO J213641.0+573008,STAR,STAR,0.945,0.01,0.01,0.015,0.01,0.0,0.945,0.0075,0.0025
2CXO J004252.8+411638,CV,CV,0.7725,0.0375,0.7725,0.0325,0.03,0.025,0.0825,0.0075,0.0125
2CXO J132954.6+471317,HMXB,HMXB,0.8824626865671641,0.02503731343283582,0.0075,0.8824626865671641,0.0175,0.0225,0.035,0.01,0.0
2CXO J124602.5+011318,AGN,AGN,0.89,0.89,0.0275,0.035,0.005,0.01,0.01,0.0225,0.0
2CXO J053549.1-064102,STAR,CV,0.24,0.0675,0.24,0.065,0.2178388278388278,0.0775,0.22267857142857142,0.06448260073260074,0.045
2CXO J071829.0-245431,STAR,STAR,0.89,0.055,0.0175,0.005,0.0175,0.0025,0.89,0.0025,0.01
2CXO J004528.7+415410,CV,STAR,0.305625,0.11416666666666668,0.1125,0.11333333333333333,0.0825,0.0625,0.305625,0.136875,0.0725
