name,true_class,pred_class,pred_prob,prob_AGN,prob_CV,prob_HMXB,prob_LMXB,prob_PULSAR,prob_STAR,prob_ULX,prob_YSO
2CXO J085904.6-433926,YSO,YSO,0.92,0.005,0.025,0.0,0.0,0.0075,0.0425,0.0,0.92
2CXO J203500.1+600908,ULX,ULX,0.7025,0.025,0.0325,0.055,0.105,0.06,0.02,0.7025,0.0
2CXO J033203.0-274450,AGN,AGN,0.68,0.68,0.01,0.22,0.005,0.01,0.05,0.02,0.005
2CXO J120155.4-185235,HMXB,HMXB,0.345,0.155,0.03,0.345,0.1075,0.0175,0.03,0.3125,0.0025
2CXO J174700.0-284827,YSO,YSO,0.582536496350365,0.0025,0.12504866180048663,0.022542579075425787,0.10005474452554744,0.11226277372262773,0.05503649635036496,1.824817518248175e-05,0.582536496350365
2CXO J103154.8+574521,AGN,HMXB,0.5,0.17,0.0125,0.5,0.005,0.0,0.0025,0.31,0.0
2CXO J203305.8+411635,YSO,YSO,0.91,0.01,0.0,0.0125,0.0,0.0,0.0675,0.0,0.91
2CXO J063251.8+044716,STAR,STAR,0.975,0.0025,0.0025,0.0025,0.0,0.0,0.975,0.0,0.0175
2CXO J104712.5+591825,AGN,AGN,0.725,0.725,0.0,0.265,0.005,0.005,0.0,0.0,0.0
2CXO J181840.0-134700,STAR,STAR,0.9625,0.0,0.015,0.0025,0.0,0.0,0.9625,0.0,0.02
2CXO J231445.9+043202,HMXB,HMXB,0.62,0.075,0.0925,0.62,0.0175,0.04,0.02,0.1125,0.0225
2CXO J224729.8+034558,AGN,AGN,0.915,0.915,0.0375,0.01,0.0,0.005,0.0075,0.015,0.01
2CXO J031757.7-663224,HMXB,HMXB,0.725,0.045,0.11,0.725,0.0125,0.0225,0.0125,0.07,0.0025
2CXO J205216.5+602202,STAR,STAR,0.995,0.0,0.005,0.0,0.0,0.0,0.995,0.0,0.0
2CXO J023209.1+612630,STAR,STAR,0.97,0.0025,0.0025,0.0075,0.0,0.0,0.97,0.0,0.0175
2CXO J154749.6+205056,AGN,ULX,0.3325,0.2125,0.1525,0.185,0.0175,0.0975,0.0,0.3325,0.0025
2CXO J111141.0-610606,YSO,YSO,0.925,0.0,0.005,0.0,0.0025,0.0,0.0675,0.0,0.925
2CXO J075054.4+425024,AGN,AGN,0.9975,0.9975,0.0,0.0,0.0,0.0,0.0,0.0025,0.0
2CXO J053519.8-054540,STAR,STAR,0.9775,0.0,0.0,0.0,0.0,0.0,0.9775,0.0,0.0225
2CXO J174729.7-225245,YSO,YSO,0.5575,0.08,0.0675,0.035,0.0025,0.03,0.2125,0.015,0.5575
2CXO J171948.9-360602,STAR,STAR,0.9725,0.0025,0.005,0.015,0.0,0.0,0.9725,0.0,0.005
2CXO J140708.9+341231,AGN,AGN,0.9925,0.9925,0.0,0.005,0.0,0.0,0.0025,0.0,0.0
2CXO J150629.5+554547,AGN,STAR,0.57,0.1375,0.12,0.1375,0.0025,0.005,0.57,0.015,0.0125
2CXO J104447.3-594353,STAR,STAR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2CXO J034411.2+320612,STAR,STAR,0.9625,0.0,0.0,0.0025,0.0,0.0025,0.9625,0.0,0.0325
2CXO J090807.2+374545,AGN,AGN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2CXO J100038.1+024830,AGN,AGN,0.6175,0.6175,0.0125,0.28,0.0125,0.005,0.0,0.0725,0.0
2CXO J210335.6+454505,HMXB,STAR,0.4725,0.0225,0.03,0.38,0.0025,0.0075,0.4725,0.02,0.065
2CXO J124955.4+051627,AGN,AGN,0.985,0.985,0.005,0.0025,0.0,0.0025,0.0,0.005,0.0
2CXO J120919.6+295729,AGN,STAR,0.3725,0.3225,0.0075,0.205,0.0225,0.0125,0.3725,0.0225,0.035
2CXO J100231.9+023507,AGN,AGN,0.985,0.985,0.0025,0.0,0.0,0.0,0.0,0.0125,0.0
2CXO J115911.5+440817,AGN,AGN,0.9775,0.9775,0.0025,0.01,0.0,0.0,0.0,0.01,0.0
2CXO J181839.0-134950,YSO,YSO,0.8925,0.0025,0.0025,0.0,0.0,0.0225,0.08,0.0,0.8925
2CXO J221736.5+001622,AGN,AGN,0.505,0.505,0.0325,0.32,0.01,0.02,0.06,0.0475,0.005
2CXO J100505.6-074302,LMXB,LMXB,0.99,0.0,0.0025,0.0,0.99,0.005,0.0,0.0,0.0025
2CXO J111223.8-611703,YSO,YSO,0.715,0.0,0.0025,0.0275,0.0,0.0025,0.2525,0.0,0.715
2CXO J073800.3+653208,HMXB,ULX,0.46913136205899364,0.13753447210684053,0.07750811688311689,0.202741008991009,0.015384615384615385,0.06270042457542457,0.035,0.46913136205899364,0.0
2CXO J053849.8-694427,STAR,STAR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2CXO J133002.3+471318,HMXB,HMXB,0.885,0.0175,0.01,0.885,0.0375,0.01,0.02,0.0175,0.0025
2CXO J203212.0+411721,YSO,YSO,0.7125,0.1375,0.01,0.0275,0.01,0.035,0.0575,0.01,0.7125
2CXO J051853.0-690217,AGN,HMXB,0.4275,0.2425,0.06,0.4275,0.02,0.01,0.05,0.17,0.02
2CXO J122942.2+075701,ULX,AGN,0.6375,0.6375,0.0125,0.0175,0.0,0.0,0.0,0.3325,0.0
2CXO J085931.6-472608,STAR,STAR,0.31,0.045,0.1075,0.185,0.1425,0.12,0.31,0.0125,0.0775
2CXO J100458.7-074842,LMXB,AGN,0.47,0.47,0.0025,0.075,0.39,0.0075,0.0325,0.02,0.0025
2CXO J064107.7+094115,STAR,STAR,0.98,0.0025,0.0,0.0025,0.0,0.0,0.98,0.0025,0.0125
2CXO J104520.5-594251,STAR,STAR,0.7228846153846155,0.0175,0.0525,0.06846153846153846,0.0475,0.04788461538461539,0.7228846153846155,0.025,0.01826923076923077
2CXO J111312.4-262754,STAR,STAR,0.925,0.035,0.0075,0.01,0.0075,0.0075,0.925,0.005,0.0025
2CXO J064038.3+095745,STAR,STAR,0.9975,0.0,0.0,0.0025,0.0,0.0,0.9975,0.0,0.0
2CXO J005259.4-262512,STAR,AGN,0.8,0.8,0.025,0.0625,0.005,0.025,0.0175,0.0575,0.0075
2CXO J144038.4-600136,STAR,STAR,0.9975,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0025
2CXO J151355.2-590751,STAR,STAR,0.9725,0.0025,0.0,0.0225,0.0,0.0,0.9725,0.0,0.0025
2CXO J171758.4+671202,AGN,AGN,0.4225,0.4225,0.1525,0.165,0.0025,0.035,0.0025,0.2175,0.0025
2CXO J100214.1+020620,AGN,AGN,0.865,0.865,0.02,0.015,0.0,0.0025,0.0075,0.09,0.0
2CXO J180332.7-242144,YSO,YSO,0.9475,0.0025,0.0,0.0025,0.0,0.0,0.0475,0.0,0.9475
2CXO J173620.1-293339,STAR,STAR,0.575,0.035,0.11,0.0425,0.0075,0.0525,0.575,0.005,0.1725
2CXO J003516.1-432451,AGN,AGN,0.92,0.92,0.0,0.0425,0.0075,0.005,0.0,0.0225,0.0025
2CXO J100508.8-074447,LMXB,LMXB,0.9225,0.005,0.0075,0.03,0.9225,0.005,0.01,0.0025,0.0175
2CXO J112054.6+531127,HMXB,HMXB,0.965,0.0025,0.005,0.965,0.005,0.0025,0.0,0.0175,0.0025
2CXO J203234.3+405507,YSO,YSO,0.9225,0.015,0.0025,0.005,0.0025,0.0075,0.04,0.005,0.9225
2CXO J151323.0+071043,AGN,AGN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2CXO J100513.3-074315,LMXB,LMXB,0.95,0.0,0.005,0.02,0.95,0.0175,0.005,0.0025,0.0
2CXO J203158.3+410153,YSO,YSO,0.9975,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.9975
2CXO J002409.8-720359,PULSAR,PULSAR,0.7970861232367278,3.0851519041506206e-05,0.17189648199099763,0.018008830312299186,0.0076859438939896755,0.7970861232367277,0.002615141878823275,0.0025681461177901855,0.00010848105033068844
2CXO J080342.0+302254,AGN,AGN,0.8475,0.8475,0.04,0.0275,0.0025,0.0225,0.0375,0.02,0.0025
2CXO J123956.8+101052,ULX,HMXB,0.42,0.0475,0.095,0.42,0.04,0.2275,0.0425,0.125,0.0025
2CXO J124152.6+411631,HMXB,ULX,0.5975,0.0275,0.0225,0.3325,0.005,0.0025,0.0125,0.5975,0.0
2CXO J053526.3-044926,STAR,STAR,0.9825,0.0,0.0,0.0025,0.0,0.0,0.9825,0.0,0.015
2CXO J100516.7-074317,LMXB,LMXB,0.6725,0.0425,0.0475,0.0775,0.6725,0.0075,0.0,0.1525,0.0
2CXO J175508.7-294840,STAR,STAR,0.9975,0.0,0.0,0.0025,0.0,0.0,0.9975,0.0,0.0
2CXO J223945.7+612347,STAR,STAR,0.9975,0.0,0.0,0.0,0.0,0.0,0.9975,0.0025,0.0
2CXO J074013.4+292648,AGN,AGN,0.905,0.905,0.035,0.01,0.0025,0.025,0.0125,0.01,0.0
2CXO J144948.4+581046,AGN,AGN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2CXO J104237.3-595051,YSO,YSO,0.805,0.0075,0.005,0.01,0.0,0.0125,0.16,0.0,0.805
2CXO J105545.1+573108,CV,AGN,0.8850102880658436,0.8850102880658436,0.01,0.007520576131687242,0.0,0.0,0.0025,0.09496913580246914,0.0
2CXO J035853.7+541313,PULSAR,PULSAR,0.33225491094147586,0.0225,0.3225955374085252,0.04500666666666667,0.030057251908396948,0.33225491094147586,0.04000645994832041,0.08753312661498708,0.1200460465116279
2CXO J145111.7+580002,AGN,ULX,0.5323484822531318,0.0925244283276483,0.065,0.1676139083998877,0.015013181019332163,0.0575,0.07,0.5323484822531318,0.0
2CXO J231816.2+063508,AGN,STAR,0.405,0.3075,0.03,0.1125,0.0525,0.0175,0.405,0.005,0.07
2CXO J165430.7-364923,STAR,STAR,0.9925,0.0,0.0,0.005,0.0,0.0,0.9925,0.0,0.0025
2CXO J181850.6-134812,STAR,STAR,0.975,0.0,0.0175,0.0,0.0,0.0,0.975,0.0,0.0075
2CXO J131310.1+051942,AGN,AGN,0.8875,0.8875,0.0575,0.01,0.0,0.005,0.005,0.035,0.0
2CXO J100118.5+022738,AGN,AGN,0.985,0.985,0.0,0.01,0.0,0.0,0.0025,0.0025,0.0
2CXO J082020.1+364004,AGN,AGN,0.6425,0.6425,0.0675,0.085,0.005,0.055,0.01,0.105,0.03
2CXO J054145.6-015123,STAR,STAR,0.86,0.03,0.0075,0.045,0.0,0.0,0.86,0.0,0.0575
2CXO J100228.6+024901,AGN,AGN,0.7875,0.7875,0.005,0.0675,0.035,0.005,0.0525,0.035,0.0125
2CXO J193925.0-634245,AGN,AGN,0.4025,0.4025,0.2425,0.11,0.02,0.0925,0.0325,0.025,0.075
2CXO J164006.6-462238,YSO,YSO,0.86,0.0025,0.0325,0.0075,0.01,0.055,0.0325,0.0,0.86
2CXO J174951.5-370236,STAR,STAR,0.975,0.0,0.0,0.015,0.0075,0.0,0.975,0.0,0.0025
2CXO J033514.4-150606,AGN,AGN,0.82,0.82,0.05,0.0525,0.0,0.03,0.0125,0.0325,0.0025
2CXO J080507.7+523525,AGN,AGN,0.9725,0.9725,0.01,0.0025,0.0,0.0,0.01,0.005,0.0
2CXO J184324.9-033745,STAR,STAR,0.455,0.0175,0.0975,0.042554347826086955,0.0675,0.17744565217391306,0.455,0.0625,0.08
2CXO J032854.0+311654,STAR,STAR,0.3275,0.11,0.14,0.165,0.075,0.0675,0.3275,0.0325,0.0825
2CXO J124602.5+011318,AGN,AGN,0.94,0.94,0.0225,0.0125,0.0,0.005,0.0075,0.0125,0.0
2CXO J002416.5-720425,PULSAR,PULSAR,0.6472042186752037,0.005,0.20383495860770942,0.061173798059341554,0.022588782270206793,0.6472042186752037,0.025086053565141358,0.02755330929999512,0.007558879522401919
2CXO J215444.6+623228,STAR,STAR,0.855,0.0025,0.025,0.015,0.015,0.0075,0.855,0.0025,0.0775
2CXO J092913.9+375743,AGN,AGN,0.99,0.99,0.0,0.0,0.0,0.0,0.0025,0.0075,0.0
2CXO J172604.0-341842,YSO,YSO,0.87,0.0,0.005,0.0,0.0,0.01,0.115,0.0,0.87
2CXO J203231.1+410920,YSO,YSO,0.9925,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.9925
2CXO J201949.1+405209,STAR,STAR,0.36752605404233124,0.01001700680272109,0.13526157070281963,0.06536296325057879,0.09015753204387825,0.2516176519917846,0.36752605404233124,0.02250906935838443,0.05754815180750205
2CXO J060934.4+242022,STAR,STAR,0.99,0.0,0.01,0.0,0.0,0.0,0.99,0.0,0.0
2CXO J140241.2+542235,HMXB,HMXB,0.815,0.185,0.0,0.815,0.0,0.0,0.0,0.0,0.0
2CXO J043008.3+351438,STAR,STAR,0.9075,0.005,0.005,0.005,0.0,0.0,0.9075,0.0,0.0775
2CXO J150903.5-584821,STAR,STAR,0.9925,0.0,0.0,0.0025,0.0,0.0,0.9925,0.0,0.005
2CXO J111151.0-610933,YSO,YSO,0.62,0.0175,0.075,0.0475,0.0375,0.055,0.135,0.0125,0.62
2CXO J100511.7-074333,LMXB,LMXB,0.9175,0.0125,0.0075,0.045,0.9175,0.005,0.005,0.0025,0.005
2CXO J100516.5-074156,LMXB,LMXB,0.8975,0.0025,0.005,0.065,0.8975,0.005,0.005,0.02,0.0
2CXO J104749.4+122748,AGN,AGN,0.76,0.76,0.025,0.1025,0.02,0.0075,0.0375,0.0175,0.03
2CXO J002407.9-720454,CV,CV,0.4450911007531198,0.01,0.4450911007531198,0.17259869460169056,0.022554744525547444,0.2521171504959293,0.05504863227269507,0.03251824817518248,0.010071429175835393
2CXO J172436.0-341400,STAR,STAR,0.9575,0.0,0.0275,0.0025,0.0,0.0,0.9575,0.0025,0.01
2CXO J060107.2-234034,HMXB,HMXB,0.4325,0.0525,0.13,0.4325,0.0925,0.07,0.1475,0.0525,0.0225
2CXO J224737.6+033644,AGN,AGN,0.6025,0.6025,0.02,0.1675,0.0025,0.005,0.0275,0.1725,0.0025
2CXO J033303.3-275922,AGN,HMXB,0.445,0.1175,0.1275,0.445,0.0275,0.0475,0.135,0.085,0.015
2CXO J172436.4-341236,YSO,YSO,0.6,0.005,0.105,0.0275,0.0,0.035,0.2275,0.0,0.6
2CXO J071837.9-245829,STAR,STAR,0.735,0.0125,0.0275,0.025,0.025,0.0375,0.735,0.0075,0.13
2CXO J031937.0-005820,AGN,AGN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2CXO J084416.2-785907,STAR,STAR,0.9725,0.0025,0.0175,0.0,0.0,0.0,0.9725,0.0,0.0075
2CXO J092426.3+364253,STAR,STAR,0.64,0.1,0.01,0.2075,0.0075,0.0075,0.64,0.0125,0.015
2CXO J084902.5+445706,AGN,AGN,0.415,0.415,0.02,0.315,0.0075,0.0025,0.0,0.24,0.0
2CXO J124135.8+093931,AGN,AGN,0.9925,0.9925,0.005,0.0,0.0,0.0,0.0,0.0025,0.0
2CXO J124144.8+323221,HMXB,HMXB,0.9075,0.06,0.0025,0.9075,0.0,0.0,0.0,0.03,0.0
2CXO J003417.9-433924,AGN,AGN,0.9625,0.9625,0.0025,0.0125,0.005,0.0,0.01,0.0075,0.0
2CXO J141402.5-614130,STAR,STAR,0.965,0.0,0.0025,0.0275,0.0,0.0,0.965,0.0,0.005
2CXO J162143.7+355534,AGN,AGN,0.96,0.96,0.015,0.0075,0.0025,0.0,0.0075,0.0025,0.005
2CXO J064043.4+092840,STAR,STAR,0.85,0.005,0.025,0.0125,0.0175,0.0175,0.85,0.0,0.0725
2CXO J181035.1-191251,YSO,YSO,0.6925,0.0675,0.0175,0.03,0.0225,0.0125,0.15,0.0075,0.6925
2CXO J164115.4+534411,STAR,STAR,0.8625,0.0175,0.05,0.0475,0.0,0.0075,0.8625,0.0075,0.0075
2CXO J033154.4-274159,AGN,AGN,0.77,0.77,0.0075,0.13,0.0025,0.0025,0.0375,0.05,0.0
2CXO J181823.2-134749,YSO,YSO,0.865,0.0025,0.0,0.0,0.0025,0.0,0.13,0.0,0.865
2CXO J172541.8-342358,YSO,YSO,0.9925,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.9925
2CXO J111511.0-611536,STAR,PULSAR,0.4340726069527483,0.005,0.18253451588591696,0.047877731675351275,0.017719058864336817,0.4340726069527483,0.22257083856561952,0.005046845847245368,0.08517840220878188
2CXO J100519.4-074154,LMXB,LMXB,0.6,0.045,0.04,0.1375,0.6,0.0275,0.0675,0.0275,0.055
2CXO J053529.9-044952,STAR,STAR,0.995,0.0,0.0025,0.0,0.0,0.0,0.995,0.0,0.0025
2CXO J071846.7-245822,STAR,STAR,0.6825,0.0375,0.0425,0.0475,0.0575,0.025,0.6825,0.0325,0.075
2CXO J053535.2-052654,STAR,STAR,0.9375,0.005,0.0025,0.005,0.0,0.02,0.9375,0.0175,0.0125
2CXO J104406.7+585131,AGN,AGN,0.6125,0.6125,0.0,0.335,0.0125,0.0075,0.0075,0.025,0.0
2CXO J100201.5+020329,AGN,AGN,0.88,0.88,0.0025,0.06,0.0025,0.005,0.02,0.03,0.0
2CXO J190158.7-365749,STAR,STAR,0.9275,0.01,0.01,0.01,0.0,0.0075,0.9275,0.0,0.035
2CXO J095800.4+022452,AGN,AGN,0.9875,0.9875,0.0,0.01,0.0,0.0,0.0,0.0025,0.0
2CXO J131059.0+300106,AGN,AGN,0.99,0.99,0.0,0.005,0.0,0.0,0.005,0.0,0.0
2CXO J005947.4-073416,ULX,ULX,0.43483384977027456,0.06260204081632653,0.035,0.06506410941339887,0.0,0.385,0.0175,0.43483384977027456,0.0
2CXO J180322.3-300256,STAR,YSO,0.32,0.03,0.2425,0.025,0.0575,0.0725,0.245,0.0075,0.32
2CXO J181810.9-164947,YSO,YSO,0.7725,0.0,0.02754032258064516,0.01,0.005040322580645161,0.13741935483870968,0.0475,0.0,0.7725
2CXO J171224.9-382635,YSO,YSO,0.9725,0.0,0.0,0.0025,0.0,0.0,0.025,0.0,0.9725
2CXO J064055.1+095049,STAR,STAR,0.8025096805421102,0.0075,0.02005082284607938,0.02254356243949661,0.02500484027105518,0.054878993223620526,0.8025096805421102,0.02250968054211036,0.04500242013552759
2CXO J064056.0+094254,STAR,STAR,0.72,0.0175,0.0175,0.015,0.0125,0.0125,0.72,0.0025,0.2025
2CXO J121705.6+584534,AGN,AGN,0.97,0.97,0.01,0.005,0.0,0.0025,0.0075,0.005,0.0
2CXO J053452.1-054058,STAR,STAR,0.765,0.015,0.015,0.0225,0.03,0.0275,0.765,0.0,0.125
2CXO J064124.4+093245,STAR,STAR,0.97,0.0,0.005,0.0025,0.0,0.0,0.97,0.0075,0.015
2CXO J053513.7-052202,STAR,STAR,0.7325,0.0275,0.0525,0.075,0.035,0.02,0.7325,0.0275,0.03
2CXO J064104.0+093521,STAR,STAR,0.74,0.055,0.0325,0.025,0.0175,0.025,0.74,0.015,0.09
2CXO J064056.8+095156,STAR,STAR,0.9775,0.0025,0.0025,0.0,0.0,0.0,0.9775,0.0,0.0175
2CXO J150422.1-024556,AGN,AGN,0.83,0.83,0.005,0.0025,0.0,0.0025,0.005,0.155,0.0
2CXO J140706.3-000833,AGN,AGN,0.67,0.67,0.0625,0.05,0.01,0.0025,0.0,0.205,0.0
2CXO J073637.9+653737,HMXB,HMXB,0.8375,0.0025,0.0225,0.8375,0.095,0.0125,0.0025,0.025,0.0025
2CXO J125610.4+260103,AGN,AGN,0.97,0.97,0.0,0.0225,0.0,0.0,0.0,0.0075,0.0
2CXO J204320.8+171129,PULSAR,PULSAR,0.713307484911051,0.022566359629583185,0.025468195972099882,0.04908357206940912,0.05161424112157094,0.713307484911051,0.08430541411747047,0.022720541443476606,0.030934190735338877
2CXO J034404.4+320453,STAR,STAR,0.97,0.0,0.0025,0.01,0.0,0.0,0.97,0.0,0.0175
2CXO J130745.4+363812,AGN,AGN,0.99,0.99,0.0025,0.0025,0.0,0.0025,0.0025,0.0,0.0
2CXO J175209.2-290721,CV,YSO,0.7325,0.0175,0.0375,0.0175,0.0025,0.0175,0.1675,0.0075,0.7325
2CXO J130722.4+460525,AGN,AGN,0.96,0.96,0.0025,0.0225,0.0,0.0,0.005,0.0075,0.0025
2CXO J140837.2+020757,AGN,AGN,0.9925,0.9925,0.0,0.0,0.0,0.0,0.0,0.0075,0.0
2CXO J015716.9-005304,AGN,AGN,0.735,0.735,0.045,0.1025,0.02,0.0025,0.0125,0.0725,0.01
2CXO J004415.9+413057,LMXB,ULX,0.31744897959183677,0.10751275510204081,0.29,0.12002551020408163,0.055,0.09,0.005012755102040816,0.31744897959183677,0.015
2CXO J100047.7+023551,AGN,AGN,0.9,0.9,0.0025,0.0625,0.0,0.005,0.0125,0.0175,0.0
2CXO J002405.7-720452,PULSAR,PULSAR,0.3099514563106796,0.025,0.2950121359223301,0.145,0.06,0.3099514563106796,0.08001213592233011,0.06,0.025024271844660193
2CXO J001826.4+300400,STAR,STAR,0.84,0.025,0.0175,0.0275,0.0075,0.0025,0.84,0.05,0.03
2CXO J073733.4+653307,HMXB,ULX,0.5698427721912143,0.06005502549597641,0.04750811688311688,0.23508596854657562,0.0075,0.06500811688311688,0.015,0.5698427721912143,0.0
2CXO J213426.3-422958,AGN,AGN,0.5775,0.5775,0.1025,0.065,0.0125,0.09,0.04,0.0825,0.03
2CXO J203259.2+412455,YSO,CV,0.25,0.045,0.25,0.08,0.105,0.125,0.1125,0.1275,0.155
2CXO J174615.5-321400,LMXB,CV,0.3275,0.0,0.3275,0.0625,0.305,0.0325,0.0525,0.025,0.195
2CXO J100159.7+554000,HMXB,HMXB,0.94,0.045,0.0025,0.94,0.005,0.0,0.0,0.0075,0.0
2CXO J064043.6+093835,STAR,STAR,0.9075,0.0,0.0125,0.005,0.015,0.005,0.9075,0.0,0.055
2CXO J064114.1+092640,STAR,STAR,0.8675,0.025,0.015,0.0025,0.0175,0.01,0.8675,0.0025,0.06
2CXO J173953.9-282946,LMXB,YSO,0.385,0.005,0.155,0.0375,0.0725,0.25,0.0825,0.0125,0.385
2CXO J053528.2-053719,STAR,STAR,0.895,0.015,0.0,0.01,0.0,0.015,0.895,0.0,0.065
2CXO J181933.9-134421,YSO,YSO,0.9925,0.0,0.0,0.0025,0.0,0.0,0.005,0.0,0.9925
2CXO J060927.4+241436,STAR,STAR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2CXO J104644.0+590028,AGN,AGN,0.49,0.49,0.0075,0.4425,0.005,0.0025,0.0025,0.05,0.0
2CXO J140308.0+542123,HMXB,HMXB,0.965,0.0075,0.005,0.965,0.0,0.0025,0.015,0.005,0.0
2CXO J053537.6-051943,STAR,STAR,0.91,0.0075,0.0225,0.015,0.02,0.0025,0.91,0.0025,0.02
2CXO J155551.6+351404,AGN,AGN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2CXO J044546.7-591418,HMXB,HMXB,0.4425,0.05,0.125,0.4425,0.0175,0.0475,0.2675,0.0125,0.0375
2CXO J124938.4+050924,AGN,AGN,0.965,0.965,0.0075,0.005,0.0,0.0025,0.0025,0.0175,0.0
2CXO J224022.8+032450,AGN,AGN,0.8325,0.8325,0.0275,0.0475,0.0025,0.04,0.005,0.0425,0.0025
2CXO J084304.8+292953,AGN,AGN,0.98,0.98,0.0,0.01,0.0,0.0,0.0075,0.0025,0.0
2CXO J181833.8-134903,YSO,PULSAR,0.5635249887445452,0.002515071952539383,0.07918218623236178,0.045438847225503905,0.007711160906124607,0.5635249887445452,0.09014836156244183,0.005071890482435965,0.20640749289404733
2CXO J173648.1-293639,CV,CV,0.4924677002583979,0.0075,0.4924677002583979,0.0225,0.1125,0.0175,0.052506459948320414,0.010006459948320414,0.28501937984496123
2CXO J114452.4-014214,AGN,AGN,0.9825,0.9825,0.0,0.005,0.0,0.0025,0.0,0.01,0.0
2CXO J084837.9+445352,AGN,AGN,0.2575,0.2575,0.06,0.1975,0.0475,0.0425,0.21,0.1325,0.0525
2CXO J111422.4+531912,AGN,AGN,0.99,0.99,0.0,0.005,0.0,0.0,0.0,0.005,0.0
