name,true_class,pred_class,pred_prob,prob_AGN,prob_CV,prob_HMXB,prob_LMXB,prob_PULSAR,prob_STAR,prob_ULX,prob_YSO
2CXO J140251.7+541932,HMXB,HMXB,0.8551695924215181,0.025752540237922186,0.03382844253015011,0.8551695924215181,0.009640486988069047,0.015719060457652256,0.018746536967678112,0.04059825434996938,0.0005450860470407105
2CXO J002716.1-014646,AGN,ULX,0.7976422750264629,0.05757239179132583,0.07421469340742247,0.025243073154637086,0.00650231944209164,0.035471440750368566,0.0026864432725425737,0.7976422750264629,0.000667363155148969
2CXO J002411.1-720620,CV,CV,0.4352272878274814,0.0061534971086255425,0.4352272878274814,0.13632193336939716,0.01705616254052601,0.38696251892085487,0.004911072657304002,0.010839516739136383,0.0025280108366745845
2CXO J005923.8-000120,AGN,AGN,0.9961496008196283,0.9961496008196283,0.0013451256923730085,0.0012439256288446698,0.00027896900717678304,0.0002921924077042848,0.00011009364838382911,0.0005541201880678873,2.5972607820969146e-05
2CXO J174716.1-281048,LMXB,LMXB,0.6538327133266715,0.010123031597025838,0.1669553611407526,0.018851511298666183,0.6538327133266715,0.017401078005823092,0.01293844883783172,0.019116507973639056,0.1007813478195902
2CXO J065714.5-081956,STAR,STAR,0.9236839012335181,0.006805854257936107,0.011338582412582421,0.008851072212195265,0.004233134226396822,0.011933862750076287,0.9236839012335181,0.007597674510110236,0.025555918397184768
2CXO J092020.6+640607,ULX,ULX,0.5892179290274283,0.05673246594060417,0.0258260731993686,0.28114584152948924,0.00827877947951256,0.022675120803000597,0.012150121565375298,0.5892179290274283,0.003973668455221093
2CXO J180445.9-241814,YSO,YSO,0.9361362366000774,0.00335228541408371,0.012664841975876471,0.0016956454684353142,0.004105434040794176,0.029538142188629688,0.011302354766963982,0.0012050595451393816,0.9361362366000774
2CXO J064116.4+092608,STAR,STAR,0.8158751613304182,0.006948457029817875,0.02160320262927004,0.017178590694216817,0.0474422340032895,0.015218844694885336,0.8158751613304182,0.007864374027085435,0.06786913559101687
2CXO J005249.0+563909,STAR,STAR,0.9956921427937243,0.00025846951225431557,0.000799986416941167,0.001748871179144775,0.0003487119537415175,0.00030677397452703533,0.9956921427937243,0.000794450350918098,5.059381874898481e-05
2CXO J150255.2-415429,AGN,CV,0.5122341744773232,0.02109640456662718,0.5122341744773232,0.18003288126434358,0.14633657224146504,0.06516401909083987,0.007247037304012836,0.06369729831701093,0.004191612738377417
2CXO J213701.3+572446,STAR,STAR,0.9804425608519118,0.0016447523056777474,0.0038028232467139066,0.0021162022987250033,0.0024628827004130765,0.003422710484256423,0.9804425608519118,0.0044667411502591,0.0016413269620427706
2CXO J170355.2+514936,AGN,AGN,0.9729549862865018,0.9729549862865018,0.005536564049032334,0.004468073763753974,0.0005677828432645536,0.0019069925233910052,0.0010355957930828891,0.012644558570810647,0.0008854461701625809
2CXO J100506.0-074428,LMXB,LMXB,0.9632636746217029,0.0024735109489147536,0.005388825763796064,0.0074000439133966355,0.9632636746217029,0.000774293165594985,0.0008514151394803914,0.01958281141362562,0.00026542503348865625
2CXO J160202.4+401301,AGN,AGN,0.892075600827464,0.892075600827464,0.009076512257215077,0.0632543389671564,0.0006616702643637946,0.026366377677560258,0.0013685789199670724,0.005804970973739994,0.0013919501125335889
2CXO J064056.5+095410,STAR,STAR,0.9963538660032465,0.00048120443555015334,0.0005792831463878426,0.0011859440969867621,0.0005505987952496489,0.0004447980678581077,0.9963538660032465,0.0002302966036923198,0.0001740088510288331
2CXO J123301.7+472455,AGN,AGN,0.9881296482946056,0.9881296482946056,0.00018788636603480816,0.0017958331435051279,2.137019260035217e-05,0.0001274223184665954,6.687016474805217e-05,0.009655685786515834,1.5283733523684514e-05
2CXO J082636.6+431104,AGN,AGN,0.9238722546216283,0.9238722546216283,0.041568748038788364,0.007849050999941945,0.003168665541658811,0.007876590211617896,0.0018096414006294496,0.013386673147546126,0.00046837603818927217
2CXO J004259.3+411642,CV,CV,0.9906583889191859,0.001485541893801659,0.9906583889191859,0.0021675210847316565,0.002791067933998366,0.0005264703684084764,0.0016862646602170603,0.0005826435829026154,0.00010210155675449436
2CXO J202723.1+372337,YSO,YSO,0.970120300763067,0.0003643796155579341,0.0007133437690387669,0.00032068240085565035,0.000365061505581477,0.0014139442199697083,0.026369249741898124,0.00033303798403155974,0.970120300763067
2CXO J130051.7+275219,AGN,AGN,0.9914785496074219,0.9914785496074219,0.001254521065117741,0.005873947694543615,0.0004495313270011003,0.00023599249887161914,0.00012671170956946246,0.0005005454441100018,8.020065336481036e-05
2CXO J121722.8+614627,AGN,AGN,0.9905637034748404,0.9905637034748404,0.002193377270179289,0.001134349571053269,9.033258203984307e-05,0.0001448597200109624,0.0002253590821337978,0.00554714560228134,0.00010087269746116813
2CXO J160421.7+432354,AGN,AGN,0.6843220253830772,0.6843220253830772,0.2349992520988262,0.010406392320024046,0.0026217440105596843,0.028400068309064098,0.0037671224255030125,0.03312266457653908,0.002360730876406607
2CXO J134636.5-625434,STAR,STAR,0.9860334151657711,0.00015898088740082245,0.001485816600452016,0.0007796739866710977,0.00022944637427245503,0.004885913169264506,0.9860334151657711,0.0001502322707995166,0.006276521545368609
2CXO J053557.2-064027,STAR,STAR,0.9977247815114314,0.0002764097854235179,0.0005899943029258886,0.0005569577170811196,0.00019430245641403115,0.0002828979998514022,0.9977247815114314,0.0002745545313880657,0.00010010169548467049
2CXO J120151.5-185350,HMXB,AGN,0.7422052254076111,0.7422052254076111,0.013439245429149411,0.20285612361715802,0.004570476899004142,0.002457034863334435,0.003034502547357072,0.029606922339280698,0.0018304688971051634
2CXO J100514.4-074318,LMXB,LMXB,0.9782339309709033,0.0014614961218629655,0.002541781491883119,0.009476175462094795,0.9782339309709033,0.002870144414561689,0.001536312266394137,0.0035432119066506965,0.0003369473656494361
2CXO J064056.8+095156,STAR,STAR,0.9918049460384702,0.0005928863823174749,0.0016173228308367935,0.0018109320460345628,0.0009666974455040469,0.0014802599097392525,0.9918049460384702,0.0009851571795749811,0.0007417981675224037
2CXO J054136.6-015408,STAR,STAR,0.9578153317936614,0.005409742181382035,0.007337623811069388,0.0064564709360008495,0.007813601247325724,0.010559735783095152,0.9578153317936614,0.0030942967360086436,0.001513197511456779
2CXO J053520.5-052420,STAR,STAR,0.997513609235376,0.0002971475495564215,0.0006103775490580645,0.00043931052053299225,0.0005152597520534506,0.00038198816922240534,0.997513609235376,0.00014118487710667173,0.00010112234709414567
2CXO J133031.4-002817,AGN,AGN,0.9079425005566559,0.9079425005566559,0.01948382363211496,0.0025990053280914474,0.0013797990367336137,0.043303650405697,0.001191414652332118,0.02344185379825993,0.0006579525901150855
2CXO J172518.8-342242,YSO,YSO,0.9874581958920955,0.000277967498523019,0.003933306213231705,0.0006985704589326196,0.0008204650315097851,0.0004743552752550227,0.006190296430294998,0.00014684320015714053,0.9874581958920955
2CXO J080534.9+240950,AGN,AGN,0.2781258163043673,0.2781258163043673,0.19773914724318808,0.1138531522376013,0.05672731222675327,0.0779469728313717,0.07089083075706805,0.19171304952556945,0.013003718874080798
2CXO J162623.3-242059,STAR,STAR,0.9779739324696695,0.0004801125245585757,0.01688132344113282,0.0013931214016267802,0.0021892935827090157,0.0006532171491947202,0.9779739324696695,0.00025846173354755454,0.0001705376975609644
2CXO J225610.1+623942,STAR,STAR,0.9388683097385678,0.003097073995420979,0.026113847589388596,0.010501747988800148,0.0028818521020600673,0.012644793869114528,0.9388683097385678,0.003254143060687765,0.0026382316559600953
2CXO J073702.2+653445,HMXB,HMXB,0.9011170218176525,0.007257392315718021,0.030762406465640216,0.9011170218176525,0.019416790085054158,0.010717806096244308,0.013254480522653602,0.01630221744842354,0.001171885248613708
2CXO J203825.2+421527,YSO,YSO,0.99221388838866,0.0005660499686355004,0.0004905142720305376,0.0004613027867475944,0.0006152506033036972,0.0005641172757967336,0.003999064865263652,0.001089811839562062,0.99221388838866
2CXO J084121.5+360845,AGN,AGN,0.8270130029962102,0.8270130029962102,0.06419174359198011,0.02243629375598231,0.007135852884308285,0.010172486248419297,0.0036070855889670183,0.06453531504759386,0.0009082198865390573
2CXO J174839.2-360622,CV,CV,0.6053564876987948,0.004461225904053196,0.6053564876987948,0.017466208865113637,0.023863241783239255,0.3117303220255763,0.01779351559697747,0.004267885440777014,0.01506111268546847
2CXO J053522.1-052213,STAR,STAR,0.8993857009086018,0.0057133298130605135,0.020523722283660048,0.012636290525434262,0.047904246887953264,0.005590765428406418,0.8993857009086018,0.0050219478371827855,0.003223996315701013
2CXO J111126.8+554028,HMXB,HMXB,0.9017491165019133,0.0038325732146366584,0.0014999257722344314,0.9017491165019133,0.000377874040031744,0.0015713135187182862,0.0005742529428105931,0.0902384243888909,0.00015651962076423275
2CXO J115628.3+233316,AGN,AGN,0.7390710155719177,0.7390710155719177,0.04254503713166331,0.005015925000062727,0.0039900103317597095,0.015040794821848396,0.0056526991272444725,0.1873213082554172,0.001363209760086619
2CXO J053525.3-052529,STAR,STAR,0.9980115895968196,0.00029980075740381086,0.0006968431901800454,0.0003482149700070578,0.00028009054923932696,0.00012076515850108812,0.9980115895968196,0.0001354810155366551,0.00010721476231255869
2CXO J100001.0+022321,AGN,AGN,0.9796622314793563,0.9796622314793563,0.0015912354267359557,0.0026951567416082034,0.0016549989067173832,0.0004614287061783283,0.000556187115805009,0.013269529411171505,0.00010923221242746977
2CXO J171731.9+670934,AGN,HMXB,0.5657045397924553,0.10325490955596474,0.1519358578831162,0.5657045397924553,0.03920137881218553,0.030162667882568963,0.026288864637496804,0.07820288368468296,0.0052488977515295805
2CXO J143120.5+395241,AGN,AGN,0.9928860352546066,0.9928860352546066,0.0018561417204381655,0.0012618065996339203,0.00018911628235215844,0.0017385009586204255,0.000731071869125276,0.0006079375835434731,0.0007293897316799679
2CXO J053910.7-283526,AGN,CV,0.28343929867403506,0.23466085891747687,0.28343929867403506,0.15220634316497986,0.01707180621256655,0.16077325010700091,0.021310451832075052,0.1255105620253635,0.0050274290665022325
2CXO J203159.6+411450,STAR,STAR,0.9904524302921129,0.00017579817206306555,0.0005287474677642722,0.00025856668027542606,0.00026964472889074055,0.00018455995986747136,0.9904524302921129,0.00012478777024383799,0.008005464928782752
2CXO J053503.4-052610,STAR,STAR,0.9742815053284045,0.0020575237939794073,0.007863461459386344,0.005473638657062754,0.0025684544760123788,0.004381325607900069,0.9742815053284045,0.0022619455629858654,0.0011121451142688426
