angDist,col1,name,significance,var_flag,streak_src_flag,pileup_flag,ra,dec,conf_flag,class,prob,var_inter_index_b,var_intra_index_b,col1,recno,MIRES,RAJ2000,DEJ2000
0.678180,112887,2CXO J182936.9-020326,4.0000000000001315,0,0,0,277.40407633356085,-2.0572476748531963,0,STAR,0.9863917301840012,,5.0,1345,1346,G028.6052+03.9101,277.40406,-2.05706
0.583814,11855,2CXO J063328.0+043300,4.342857142857477,0,0,0,98.36706307772516,4.55022488812487,0,STAR,0.997537030467986,,0.0,7074,7075,G206.8318-01.9094,98.36699,4.55008
0.383627,112901,2CXO J182942.7-020444,5.841986146160232,0,0,0,277.4281658283353,-2.0790130686544366,0,PULSAR,0.5837256323130597,,0.0,1420,1421,G028.5967+03.8787,277.42806,-2.079
0.276405,112939,2CXO J182958.2-015805,9.223015198655936,0,0,0,277.492580310679,-1.9680894493407959,0,STAR,0.9981983804107728,,0.0,1620,1621,G028.7250+03.8724,277.49255,-1.96816
0.310329,112940,2CXO J182958.3-020121,2.378378378378415,0,0,0,277.4929759428428,-2.022502659106721,0,STAR,0.42387750130026974,,,1621,1622,G028.6768+03.8471,277.49289,-2.02251
0.117854,112950,2CXO J183000.5-020211,3.257142857142945,0,0,0,277.5022724498613,-2.0364844790188936,0,STAR,0.9632471972025296,,0.0,1665,1666,G028.6687+03.8324,277.50224,-2.03648
0.306892,112951,2CXO J183000.6-020204,3.4285714285713924,0,0,0,277.5027516507141,-2.03467532755547,0,STAR,0.9879502057297996,,10.0,1669,1670,G028.6705+03.8328,277.50267,-2.0347
0.338207,112954,2CXO J183001.2-020148,2.324324324324337,0,0,0,277.50524183180437,-2.0301099140128835,0,STAR,0.91465726110927,,0.0,1682,1683,G028.6757+03.8327,277.50515,-2.0301299999999998
0.284551,112956,2CXO J183002.0-020237,3.7575757575757662,0,0,0,277.5083914969873,-2.0437325040575947,0,CV,0.4533673178166214,,0.0,1696,1697,G028.6651+03.8237,277.50836,-2.04366
0.265284,112957,2CXO J183002.2-020159,3.8181818181818152,0,0,0,277.5094225314306,-2.033169050842712,0,STAR,0.9205489441227498,,5.0,1698,1699,G028.6749+03.8276,277.50936,-2.03313
0.627364,112963,2CXO J183004.0-020123,2.0540540540540446,0,0,0,277.5169440532011,-2.0231893933263017,0,STAR,0.9677293887404712,,0.0,1748,1749,G028.6872+03.8256,277.51677,-2.0232
0.812614,112965,2CXO J183004.2-020220,1.9444444444444562,0,0,0,277.51768333899963,-2.0389746679860794,0,STAR,0.4515396998235285,,0.0,1752,1753,G028.6734+03.8174,277.51767,-2.0392
0.028616,112967,2CXO J183004.7-020228,2.9714285714285977,0,0,0,277.5198776372639,-2.0411275902039687,0,STAR,0.7657534843623216,,0.0,1771,1772,G028.6727+03.8146,277.51988,-2.0411200000000003
0.462962,112970,2CXO J183005.1-020104,9.645018036061352,0,0,0,277.5215386632966,-2.0179278989322307,0,STAR,0.9945314630110575,,0.0,1779,1780,G028.6940+03.8239,277.52141,-2.01793
0.830418,112971,2CXO J183005.1-020141,2.4117647058823137,0,0,0,277.52166277899823,-2.0283003419680647,0,PULSAR,0.35383659227239755,,,1780,1781,G028.6849+03.8191,277.52144,-2.0282400000000003
0.180652,112972,2CXO J183005.2-020206,2.6111111111110112,0,0,0,277.52173180869664,-2.03514220848862,0,PULSAR,0.419370110173235,,5.0,1781,1782,G028.6788+03.8157,277.52169,-2.03517
0.199125,112973,2CXO J183005.3-020026,2.722222222222044,0,0,0,277.52228643880426,-2.0074139354072256,0,STAR,0.9768022726581664,,0.0,1787,1788,G028.7038+03.8279,277.52234,-2.0074
0.140620,112975,2CXO J183005.7-020157,2.7027027027027466,0,0,0,277.52401245919515,-2.0327716726988805,0,CV,0.3923856091179258,,10.0,1796,1797,G028.6820+03.8147,277.52402,-2.03281
0.172219,112977,2CXO J183006.1-020219,6.437626252438752,0,0,0,277.5257921763416,-2.0387773738610537,0,STAR,0.9878130289569241,,0.0,1804,1805,G028.6774+03.8104,277.52575,-2.0388
0.074029,112979,2CXO J183006.7-020337,5.707664114462508,0,0,0,277.5281970228272,-2.0604993287552893,0,STAR,0.971109067364854,,10.0,1811,1812,G028.6593+03.7983,277.52819,-2.06048
0.732848,112980,2CXO J183006.9-015632,4.4324324324325906,0,0,0,277.52882456705686,-1.9423330477349272,0,STAR,0.9435054708380254,,10.0,1814,1815,G028.7649+03.8522,277.52881,-1.94213
0.476838,112982,2CXO J183007.2-015919,4.062500000000127,0,0,0,277.5301430225567,-1.9887556518103937,0,STAR,0.9776596748223938,,5.0,1820,1821,G028.7239+03.8296,277.53005,-1.98885
0.188345,112985,2CXO J183008.7-020610,7.7256080471881345,0,0,0,277.53629298127714,-2.102829870781964,0,STAR,0.8077468875212427,,5.0,1836,1837,G028.6253+03.7717,277.53625,-2.1028
0.158660,112992,2CXO J183010.7-020354,2.8648648648649138,0,0,0,277.54496331154485,-2.0652416982774207,0,STAR,0.9351590716353176,,5.0,1855,1856,G028.6627+03.7813,277.54492,-2.06525
0.778688,11904,2CXO J063339.4+043439,4.062500000000116,0,0,0,98.41453333230005,4.577632031772166,0,STAR,0.9939061058073774,,0.0,7097,7098,G206.8289-01.8546,98.41441,4.5778099999999995
0.737224,113040,2CXO J183058.1-020802,3.14285714285712,0,0,0,277.7422859793112,-2.134136001835232,0,YSO,0.9103365594839552,,0.0,2513,2514,G028.6922+03.5746,277.7421,-2.13405
0.463599,113054,2CXO J183104.2-020651,2.8648648648648884,0,0,0,277.7677806384884,-2.114273629230426,0,STAR,0.6624088616847833,,0.0,2603,2604,G028.7217+03.5611,277.76772,-2.11416
0.414243,113055,2CXO J183104.2-020918,2.4324324324322784,0,0,0,277.76762996648654,-2.155014132527115,0,YSO,0.9730762849210162,,0.0,2601,2602,G028.6853+03.5425,277.76752,-2.15498
0.253694,113059,2CXO J183104.9-020318,2.051282051282178,0,0,0,277.770702169831,-2.055027412173565,0,STAR,0.9998113679095214,,,2609,2610,G028.7758+03.5856,277.77065,-2.05498
0.866202,113060,2CXO J183105.2-020634,2.8648648648646406,0,0,0,277.7719447198964,-2.1095988663225245,0,YSO,0.8166830772752629,,0.0,2613,2614,G028.7277+03.5596,277.77173,-2.10949
0.450109,11945,2CXO J063354.8+043102,5.6499861011486425,0,0,0,98.47864846326678,4.517325318858274,0,STAR,0.8472653340808504,,10.0,7130,7131,G206.9122-01.8257,98.4786,4.5172099999999995
0.625219,113084,2CXO J183114.1-020652,3.055555555555638,0,0,0,277.8088136013772,-2.114591904740791,0,YSO,0.6941055641460354,,10.0,2752,2753,G028.7402+03.5245,277.80863999999997,-2.1146
0.546604,11948,2CXO J063356.0+043119,2.91891891891884,0,0,0,98.48364826208972,4.522006868605282,0,STAR,0.9767834084627044,,0.0,7135,7136,G206.9104-01.8189,98.4838,4.5220199999999995
0.609536,113100,2CXO J183117.9-020626,5.671363560309023,0,0,0,277.82496874338426,-2.1073647709441192,0,YSO,0.8423362413556019,,0.0,2826,2827,G028.7540+03.5135,277.8248,-2.10738
0.754344,113109,2CXO J183119.4-021025,5.028571428571334,0,0,0,277.831180837743,-2.173776835373048,0,YSO,0.7819231755457827,,0.0,2859,2860,G028.6979+03.4775,277.83099,-2.17369
0.765368,11964,2CXO J063402.8+043451,7.513369437669188,0,0,0,98.51176236173046,4.580859924396479,0,STAR,0.9907897687573199,,0.0,7157,7158,G206.8711-01.7669,98.51196,4.58078
0.781031,113114,2CXO J183119.8-020816,3.5882352941176703,0,0,0,277.83284679034773,-2.1378583388742154,0,STAR,0.8206726323965513,,0.0,2867,2868,G028.7305+03.4925,277.83263,-2.13787
0.540770,11966,2CXO J063403.3+043408,2.473684210526352,0,0,0,98.51414187721872,4.569042376205046,0,STAR,0.9645493950687404,,0.0,7161,7162,G206.8825-01.7702,98.51429,4.56907
0.287019,113119,2CXO J183120.6-020944,5.864394515585841,0,0,0,277.83604135121345,-2.1622409691741824,0,YSO,0.9396362837256812,,0.0,2885,2886,G028.7104+03.4784,277.83598,-2.1621900000000003
0.651818,11968,2CXO J063404.3+042530,3.0857142857143565,0,0,0,98.51794865219999,4.4251604259000015,0,STAR,0.986388306833921,,0.0,7170,7171,G207.0121-01.8331,98.51813,4.42517
0.489286,113127,2CXO J183121.6-020546,2.0,0,0,0,277.8400610291019,-2.096283576883034,0,STAR,0.96030515235076,,0.0,2904,2905,G028.7708+03.5051,277.83993,-2.09632
0.407998,113128,2CXO J183121.7-020453,2.315789473684218,0,0,0,277.84046283448157,-2.08140861963458,0,STAR,0.8902766953700582,,0.0,2907,2908,G028.7843+03.5116,277.84035,-2.08142
0.662783,113134,2CXO J183122.7-020321,11.991800873006651,0,0,0,277.8447488946854,-2.055863528502224,0,STAR,0.9371326610826892,,10.0,2929,2930,G028.8090+03.5196,277.84458,-2.05579
0.570221,113139,2CXO J183123.0-020716,7.005802704104871,0,0,0,277.84612964195566,-2.121157780620224,0,STAR,0.7605022992603208,,0.0,2940,2941,G028.7515+03.4884,277.84598,-2.12121
0.723126,113142,2CXO J183123.7-020553,5.790846691990881,0,0,0,277.8488581844674,-2.0982664783306317,0,STAR,0.9486288175269852,,0.0,2962,2963,G028.7731+03.4965,277.84866,-2.0983
0.653536,113143,2CXO J183124.1-020618,9.366971496139161,0,0,0,277.8507573803207,-2.1052694479539444,0,STAR,0.826876667565657,,0.0,2974,2975,G028.7677+03.4915,277.85059,-2.10534
0.512008,113144,2CXO J183124.4-020704,3.9999999999998455,0,0,0,277.8520400539828,-2.117833616035115,0,YSO,0.5272469306590074,,0.0,2984,2985,G028.7571+03.4846,277.85192,-2.1179099999999997
0.875576,113149,2CXO J183124.8-020534,7.795139949089711,0,0,0,277.8534000634719,-2.09296999762285,0,YSO,0.5904252335512867,,0.0,2987,2988,G028.7799+03.4949,277.85316,-2.09301
0.639134,113150,2CXO J183124.8-020619,5.142857142857068,0,0,0,277.85364053454583,-2.105410233405701,0,STAR,0.9006133143032672,,0.0,2991,2992,G028.7689+03.4889,277.85347,-2.10546
0.595219,113151,2CXO J183125.1-020443,4.1249999999997975,0,0,0,277.854774695066,-2.0788542494022018,0,STAR,0.8798444889619381,,0.0,2997,2998,G028.7931+03.5001,277.85461000000004,-2.07887
0.651465,113153,2CXO J183125.3-020332,7.800951586812401,0,0,0,277.8557959437237,-2.059027573344357,0,STAR,0.8583944649207359,,0.0,3007,3008,G028.8112+03.5083,277.85562999999996,-2.0591
0.587165,113157,2CXO J183125.4-020907,4.4571428571428635,0,0,0,277.85587430621285,-2.152176846891576,0,YSO,0.6474806906569505,,10.0,3008,3009,G028.7283+03.4654,277.85572,-2.15223
0.563136,113159,2CXO J183125.5-020535,5.506169335907884,0,0,0,277.8562596296896,-2.093104064064476,0,STAR,0.9067366077691328,,0.0,3011,3012,G028.7811+03.4922,277.85611,-2.09315
0.656996,11992,2CXO J063418.2+041030,2.7222222222223547,0,0,0,98.57615926004064,4.175276632463136,0,STAR,0.7677736234772771,,0.0,7343,7344,G207.2609-01.8966,98.5763,4.17516
0.663115,113162,2CXO J183125.9-020440,4.628571428571668,0,0,0,277.85805134127577,-2.077857020209636,0,STAR,0.8814828448542759,,5.0,3028,3029,G028.7955+03.4977,277.85787,-2.07789
0.446866,113163,2CXO J183126.3-020118,9.89242537259332,0,0,0,277.85992990481725,-2.0218173961455355,0,STAR,0.8511797395368069,,0.0,3044,3045,G028.8462+03.5216,277.85986,-2.02192
0.380453,11994,2CXO J063420.4+041026,2.4210526315788194,0,0,0,98.58516498940728,4.174005867539118,0,STAR,0.8663161903389355,,0.0,7358,7359,G207.2661-01.8891,98.58527,4.17402
0.869376,113165,2CXO J183126.4-021036,3.4705882352940742,0,0,0,277.8603119020345,-2.176669739002826,0,YSO,0.8306114697725946,,0.0,3045,3046,G028.7088+03.4504,277.86014,-2.1765
0.683248,113168,2CXO J183127.4-020115,2.3783783783784136,0,0,0,277.8645524097335,-2.0210404229530408,0,STAR,0.9999281084272208,,0.0,3077,3078,G028.8490+03.5180,277.86438,-2.0211200000000002
0.254608,11999,2CXO J063421.5+042128,3.696969696969592,0,0,0,98.58994044632108,4.357849920066377,0,YSO,0.8395370279591333,,5.0,7365,7366,G207.1048-01.8004,98.58995,4.35792
0.605632,113173,2CXO J183127.9-020623,7.074860493157579,0,0,0,277.86643295480894,-2.1066377711093955,0,STAR,0.937233997323082,,0.0,3090,3091,G028.7737+03.4770,277.86627000000004,-2.10668
0.682775,113175,2CXO J183128.6-020529,19.035612218084268,0,0,0,277.86945616406695,-2.0915794422293668,0,STAR,0.9685048371805218,,0.0,3112,3113,G028.7885+03.4812,277.86928,-2.09165
0.940928,113177,2CXO J183128.7-020907,4.7222222222225145,0,0,0,277.86969254920564,-2.1521521915227773,0,YSO,0.5176392417113996,,0.0,3113,3114,G028.7346+03.4532,277.86945,-2.15225
0.657202,113183,2CXO J183129.7-020733,2.9714285714285738,0,0,0,277.87383010844087,-2.1261094650898174,0,STAR,0.5256872847993611,,5.0,3146,3147,G028.7598+03.4615,277.87365,-2.1261400000000004
0.647803,12007,2CXO J063426.5+041226,4.333333333333227,0,0,0,98.61077225762043,4.207407235520957,0,STAR,0.9682103159042412,,0.0,7389,7390,G207.2483-01.8512,98.61086,4.20725
0.809274,113184,2CXO J183129.8-020744,4.628571428571255,0,0,0,277.87429735552695,-2.128932837548101,0,STAR,0.7033335216387823,,0.0,3150,3151,G028.7574+03.4598,277.87408999999997,-2.12902
0.331146,12008,2CXO J063426.8+041437,5.470588235294319,0,0,0,98.61188989218715,4.243709653752859,0,STAR,0.9150822911773632,,0.0,7392,7393,G207.2164-01.8334,98.61198,4.24369
0.432319,113185,2CXO J183130.2-020717,4.000000000000249,0,0,0,277.87587025705966,-2.12166223674253,0,YSO,0.7117890152671359,,0.0,3161,3162,G028.7647+03.4617,277.87576,-2.1217099999999998
0.707353,113186,2CXO J183130.5-020530,3.055555555555638,0,0,0,277.87740213649147,-2.0918159890410517,0,YSO,0.8886770742834068,,5.0,3170,3171,G028.7919+03.4741,277.87722,-2.0918900000000002
0.672343,113191,2CXO J183131.0-020440,6.518512364881049,0,0,0,277.8792723419752,-2.077871822184326,0,STAR,0.9832820014844544,,0.0,3183,3184,G028.8052+03.4788,277.87912,-2.0779799999999997
0.560670,113192,2CXO J183131.6-020611,3.0555555555555887,0,0,0,277.88207571078374,-2.1032234990583247,0,YSO,0.8177212798471516,,0.0,3198,3199,G028.7840+03.4647,277.88192000000004,-2.10323
0.648307,113208,2CXO J183135.3-020406,5.7492503440592575,0,0,0,277.8971159722173,-2.0683698588132318,0,STAR,0.7940341799221989,,5.0,3286,3287,G028.8219+03.4673,277.89695,-2.0684400000000003
0.608076,113210,2CXO J183135.3-021254,2.8000000000000287,0,0,0,277.897278492186,-2.21527354216584,0,YSO,0.6936409730002914,,0.0,3289,3290,G028.6913+03.3998,277.89711,-2.21526
0.558352,113214,2CXO J183136.7-020642,1.9000000000000403,0,0,0,277.90330327681795,-2.1118150631550345,0,YSO,0.7677632352506216,,0.0,3339,3340,G028.7863+03.4419,277.9033,-2.1116599999999996
0.562447,113216,2CXO J183137.5-020503,10.522392826667405,0,0,0,277.90637123196086,-2.0843003944158203,0,STAR,0.7997054295011395,,0.0,3355,3356,G028.8120+03.4518,277.90622,-2.08434
0.811341,113218,2CXO J183137.7-020550,2.0,0,0,0,277.90718373665777,-2.097419314199225,0,YSO,0.5632541161456028,,0.0,3361,3362,G028.8006+03.4451,277.907,-2.09755
0.964830,113220,2CXO J183137.8-020314,3.0555555555555003,0,0,0,277.9075849156626,-2.0540058903323835,0,YSO,0.7295657643124586,,0.0,3367,3368,G028.8393+03.4646,277.9074,-2.0542
0.788850,113224,2CXO J183139.7-020512,2.918918918918957,0,0,0,277.9155690590562,-2.0867881096272005,0,STAR,0.7831415132822989,,0.0,3411,3412,G028.8139+03.4425,277.91537,-2.08688
0.704650,12028,2CXO J063434.0+041315,4.4571428571425376,0,0,0,98.64195374248621,4.221067942408924,0,STAR,0.9117678804393108,,0.0,7429,7430,G207.2504-01.8171,98.64215,4.22107
0.729375,113230,2CXO J183141.2-020930,2.36842105263142,0,0,0,277.92171842999335,-2.1584267723899,0,YSO,0.7035287074676922,,0.0,3452,3453,G028.7532+03.4042,277.92159,-2.15827
0.659704,113236,2CXO J183142.0-020615,4.125000000000039,0,0,0,277.9252832979114,-2.1043053003962666,0,YSO,0.5882210278368374,,0.0,3468,3469,G028.8029+03.4259,277.9251,-2.1043
0.556417,113240,2CXO J183144.3-020743,3.4117647058824248,0,0,0,277.93487716308067,-2.1286460485661465,0,YSO,0.6188004416432921,,0.0,3517,3518,G028.7856+03.4060,277.9348,-2.12878
0.247090,12043,2CXO J063438.9+041152,2.3243243243245058,0,0,0,98.66224794726112,4.197884899122728,0,STAR,0.8105991128078708,,0.0,7459,7460,G207.2803-01.8099,98.6623,4.19784
0.985484,12044,2CXO J063438.9+041351,1.7837837837837591,0,0,0,98.66209640692881,4.2309563912665,0,STAR,0.9587404427488031,,0.0,7460,7461,G207.2507-01.7946,98.6623,4.23114
0.841006,12062,2CXO J063447.7+040927,3.757575757575797,0,0,0,98.6991122461772,4.157599673664091,0,STAR,0.7242124722378225,,0.0,7478,7479,G207.3331-01.7957,98.6993,4.1574599999999995
0.821472,12069,2CXO J063449.9+042740,3.937500000000117,0,0,0,98.70814000238043,4.461198186793291,0,STAR,0.7379661038311972,,5.0,7483,7484,G207.0675-01.6484,98.70814,4.46097
0.201266,251097,2CXO J182009.3-160936,6.21428571428596,1,0,0,275.03902942477896,-16.160187674839527,0,YSO,0.9999390182785356,7.5,6.0,16124,16125,G015.0344-00.6071,275.03907999999996,-16.16016
0.511632,251130,2CXO J182017.3-160342,8.253112678850325,1,0,0,275.07226485627325,-16.061921347104366,0,YSO,0.9986838991273186,10.0,9.0,16159,16160,G015.1360-00.5888,275.07212000000004,-16.06195
0.355105,251145,2CXO J182018.8-161425,10.363957454271981,1,0,0,275.0784424668229,-16.240382811694538,0,YSO,0.9903675899477336,8.75,6.0,16172,16173,G014.9814-00.6782,275.07833999999997,-16.240389999999998
0.426496,2489,2CXO J180246.6-225032,7.554100677427909,0,0,0,270.69426937261323,-22.84239153025176,0,STAR,0.9976484102143652,,0.0,18484,18485,G007.2070-00.2390,270.69427,-22.84251
0.544886,251152,2CXO J182019.2-160759,12.914933379301276,1,0,0,275.0802615294738,-16.1333269659516,0,YSO,0.9945520403618284,10.0,9.0,16174,16175,G015.0765-00.6294,275.08021,-16.133470000000003
0.514981,231668,2CXO J172615.7-343148,4.000000000000367,1,0,0,261.5656631037293,-34.530090926286285,0,YSO,0.999102485127891,,6.0,13864,13865,G353.0715+00.4465,261.5655,-34.53014
0.450710,231831,2CXO J180247.8-225941,3.5757575757576365,1,0,0,270.69941225388936,-22.99499360128108,0,YSO,0.999980276324664,,7.0,18492,18493,G007.0766-00.3185,270.69952,-22.995070000000002
0.644558,231837,2CXO J180417.7-241709,6.050473007923663,1,0,0,271.0739337382804,-24.28590392974101,0,YSO,0.9917317409943872,,8.0,8099,8100,G006.1211-01.2521,271.07403,-24.28606
0.885845,182366,2CXO J022457.8+615945,2.1666666666666,0,0,0,36.24097093269126,61.996063110599394,0,YSO,0.8363883055345566,5.0,,16558,16559,G133.6726+01.0904,36.24045,61.99609
0.249972,182372,2CXO J022501.0+620909,4.222222222222082,0,0,0,36.254254887590825,62.152749399168854,0,STAR,0.8213252722256661,6.25,5.0,16562,16563,G133.6233+01.2392,36.25425,62.152680000000004
0.254233,182459,2CXO J022525.5+620446,2.5853658536585264,0,0,0,36.3564353467649,62.079551149435815,0,STAR,0.9844021998179168,6.25,0.0,16580,16581,G133.6938+01.1877,36.35629,62.07957
0.174802,182498,2CXO J022532.6+620640,4.800000000000258,0,0,0,36.38611766538975,62.11119600357234,0,STAR,0.9879923358019176,7.5,0.0,16591,16592,G133.6956+01.2222,36.38603,62.111169999999994
0.708285,182609,2CXO J022551.5+620427,4.914285714285785,0,0,0,36.464959883886316,62.074416862011354,0,STAR,0.6682380749419488,6.25,0.0,16601,16602,G133.7430+01.2010,36.46455,62.074459999999995
0.671678,182612,2CXO J022552.3+621047,3.1219512195122032,0,0,0,36.46830965599906,62.17998159234405,0,YSO,0.5081783371681233,7.5,10.0,16602,16603,G133.7072+01.3001,36.46857,62.179840000000006
0.658159,182622,2CXO J022554.4+620604,5.907879208631233,0,0,0,36.47692334740805,62.10122588061503,0,YSO,0.5468922677809439,7.5,5.0,16604,16605,G133.7388+01.2279,36.47664,62.1011
0.125616,182650,2CXO J022600.3+620827,4.742857142857599,0,0,0,36.50161775697126,62.1411046635439,0,STAR,0.8010765762179041,10.0,5.0,16608,16609,G133.7354+01.2694,36.50155,62.141090000000005
0.976934,182702,2CXO J022618.1+615418,4.777777777777779,0,0,0,36.57572930701394,61.9050269396092,0,YSO,0.5011003166496241,8.75,0.0,16621,16622,G133.8521+01.0612,36.57522,61.9049
0.680777,182707,2CXO J022619.6+620305,3.947368421052993,0,0,0,36.58192549441276,62.05158254734269,0,STAR,0.7684450164473452,7.5,10.0,16623,16624,G133.8024+01.1992,36.58153,62.05161999999999
0.093652,182712,2CXO J022620.8+620036,2.1666666666666483,0,0,0,36.58668441344986,62.010125039447324,0,STAR,0.9915597376289524,6.25,0.0,16624,16625,G133.8195+01.1613,36.58663,62.010130000000004
0.410081,182718,2CXO J022621.9+615803,2.9714285714285333,0,0,0,36.59153764604781,61.96755013058475,0,STAR,0.9547826518653344,6.25,5.0,16627,16628,G133.8368+01.1223,36.59132,61.9675
0.635263,182735,2CXO J022627.0+621003,2.761904761904709,0,0,0,36.61285856269625,62.16768396362489,0,STAR,0.7298278603526879,6.25,0.0,16631,16632,G133.7744+01.3127,36.61257,62.16757
0.339260,182740,2CXO J022628.5+615805,2.526315789473671,0,0,0,36.61911383355682,61.96822045038287,0,STAR,0.9329274443155656,3.75,0.0,16633,16634,G133.8487+01.1276,36.618959999999994,61.96816
0.666546,182757,2CXO J022633.7+615538,3.085714285714333,0,0,0,36.64063212462179,61.92734590434282,0,STAR,0.8619592942272553,8.75,0.0,16641,16642,G133.8727+01.0931,36.64025,61.92739
0.050845,182775,2CXO J022637.1+620214,3.42857142857137,0,0,0,36.654654358917135,62.037428307817294,0,STAR,0.9774269425315408,7.5,0.0,16644,16645,G133.8395+01.1983,36.65463,62.03742
0.347650,182801,2CXO J022643.2+620004,1.7894736842104848,0,0,0,36.68036247749262,62.001325358303525,0,YSO,0.7453940040135129,5.0,0.0,16660,16661,G133.8637+01.1688,36.68033,62.00123000000001
0.212747,182802,2CXO J022643.5+615436,6.6906342506745276,0,0,0,36.68142768552502,61.91024466499344,0,YSO,0.583567942952915,5.0,0.0,16662,16663,G133.8969+01.0840,36.68138,61.91019
0.410996,182806,2CXO J022644.1+620030,2.6666666666666194,0,0,0,36.68380176283574,62.0085457303837,0,STAR,0.9167842493210252,0.0,5.0,16664,16665,G133.8626+01.1761,36.68371,62.00844
0.647398,182835,2CXO J022648.9+615756,4.000000000000001,0,0,0,36.70412850533768,61.96567576912256,0,YSO,0.9506743150155998,8.75,0.0,16669,16670,G133.8868+01.1397,36.70378,61.96575
0.278644,182840,2CXO J022650.4+615740,2.210526315789462,0,0,0,36.7104091608,61.96116342585061,0,YSO,0.9943503512617472,6.25,0.0,16670,16671,G133.8914+01.1366,36.710570000000004,61.961180000000006
0.705500,182843,2CXO J022651.7+615833,5.7138117265980695,0,0,0,36.71556591713107,61.97596523409346,0,STAR,0.9763699677791076,10.0,0.0,16672,16673,G133.8881+01.1511,36.71515,61.97598000000001
0.382577,182845,2CXO J022652.3+615225,1.891891891891864,0,0,0,36.718171298071134,61.87387783910162,0,YSO,0.5727259253662352,7.5,5.0,16674,16675,G133.9261+01.0563,36.71797,61.873830000000005
0.033885,182850,2CXO J022653.3+615700,4.124999999999883,0,0,0,36.72217091816543,61.950178387840786,0,STAR,0.581104669243521,0.0,0.0,16675,16676,G133.9004+01.1282,36.72218,61.95016999999999
0.166871,182869,2CXO J022659.3+615446,2.2105263157894166,0,0,0,36.747157344864384,61.91296693603956,0,STAR,0.5104863436273785,6.25,0.0,16680,16681,G133.9248+01.0978,36.74706,61.91296
0.341003,182886,2CXO J022706.1+615816,3.5757575757579203,0,0,0,36.77542939416651,61.97121865658293,0,STAR,0.9101335971107708,6.25,5.0,16692,16693,G133.9161+01.1569,36.775259999999996,61.97127
0.609433,182890,2CXO J022706.7+615325,3.4285714285715825,0,0,0,36.7783089127717,61.89048202199939,0,YSO,0.5833829547586281,7.5,5.0,16697,16698,G133.9464+01.0821,36.77799,61.89056
0.175512,182905,2CXO J022713.6+615546,2.3783783783783914,0,0,0,36.80682386819171,61.92956063694611,0,STAR,0.7135181041411054,6.25,10.0,16703,16704,G133.9450+01.1234,36.80673,61.92954
0.254654,182907,2CXO J022716.3+615617,2.1538461538461458,0,0,0,36.81811005827359,61.938255451686295,0,STAR,0.5314548163506365,5.0,5.0,16707,16708,G133.9468+01.1334,36.81796,61.93826
0.951818,182946,2CXO J022734.1+615406,2.2105263157894584,0,0,0,36.89218141204485,61.90176956297947,0,STAR,0.6777319364450198,3.75,,16719,16720,G133.9923+01.1119,36.89163,61.90172
0.902389,182963,2CXO J022757.1+615025,2.1578947368421204,0,0,0,36.988114306353566,61.84033328849047,0,STAR,0.9009782056539712,6.25,5.0,16725,16726,G134.0570+01.0710,36.98792,61.8401
0.933113,182978,2CXO J022819.6+615255,4.2105263157893535,0,0,0,37.082014220178856,61.882069926567624,0,STAR,0.997586703464609,6.25,0.0,16732,16733,G134.0832+01.1260,37.082159999999995,61.88182
0.310521,64384,2CXO J064032.6+094152,4.9142857142857,0,0,0,100.13604682317556,9.69798527221353,0,STAR,0.5282693976098751,,10.0,5405,5406,G203.0637+02.0131,100.13606,9.6979
0.577950,64406,2CXO J064042.2+094607,1.7916666666666383,0,0,0,100.17611944114857,9.768743985855453,0,STAR,0.9997730571678944,,0.0,5498,5499,G203.0186+02.0808,100.17625,9.768839999999999
0.567827,64461,2CXO J064101.8+095239,4.833333333333307,0,0,0,100.25789211763276,9.877650166094499,0,STAR,0.9999732376693908,,0.0,5766,5767,G202.9586+02.2021,100.25803,9.87757
0.410731,64466,2CXO J064103.2+094444,3.294117647058755,0,0,0,100.26336100573496,9.745658165124194,0,STAR,0.7818062595047777,,5.0,5794,5795,G203.0786+02.1466,100.26342,9.745560000000001
0.307266,173637,2CXO J111137.9-611937,10.475695591238797,0,0,0,167.90832786043416,-61.327098897046405,0,YSO,0.9830669126687824,5.0,5.0,18901,18902,G291.2532-00.7390,167.90826,-61.32702
0.440672,252571,2CXO J203859.6+422240,4.222222222222107,1,0,0,309.7483742304696,42.37780370633808,0,YSO,0.999567622150351,6.25,8.0,10438,10439,G081.7171+00.5732,309.74821000000003,42.37782
0.911529,252575,2CXO J203901.8+422315,2.0000000000000004,1,0,0,309.7578641530425,42.38757225856011,0,YSO,0.999627881459298,6.25,7.0,10510,10511,G081.7292+00.5737,309.75762000000003,42.38775
0.769189,252576,2CXO J203902.2+422649,3.696969696969505,1,0,0,309.7595403815908,42.44699687329461,0,YSO,0.9920040704467123,8.75,6.0,10525,10526,G081.7769+00.6086,309.7594,42.44681
0.514653,252578,2CXO J203902.4+421629,6.8068325093348445,1,0,0,309.7602611680303,42.27490928334776,0,YSO,0.9783506029766316,10.0,2.0,10532,10533,G081.6408+00.5036,309.76007000000004,42.27493
0.513365,252582,2CXO J203904.2+421958,7.022840023262037,1,0,0,309.76758780824343,42.33300255318526,0,YSO,0.9995436437758171,10.0,6.0,10594,10595,G081.6901+00.5346,309.7674,42.33297
