angDist,name,ra,dec,lii,bii,error_ellipse_r0,error_ellipse_r1,extent_flag,conf_flag,pileup_flag,streak_src_flag,sat_src_flag,Unnamed: 13,id_x,ra,dec,star_flag,spec_type,phot_type
0.506395,2CXO J095835.0+013707,09 58 35.014,+01 37 07.57,237.093414,41.395362,1.49423,1.3678,false,false,false,false,false,,lid_1176,149.645994,1.618866,0,-9,3
0.927690,2CXO J095835.6+022243,09 58 35.616,+02 22 43.57,236.266713,41.837666,0.84617,0.82834,false,false,false,false,false,,lid_2212,149.64858,2.378954,0,-9,3
0.286471,2CXO J095835.0+021754,09 58 35.025,+02 17 54.30,236.352958,41.789387,0.88292,0.81539,false,false,false,false,false,,lid_2230,149.645915,2.298493,0,-9,-99
0.889543,2CXO J095835.0+022316,09 58 35.042,+02 23 16.51,236.254823,41.840977,0.71674,0.71448,false,false,false,false,false,,lid_620,149.646175,2.388102,0,1,1
0.751572,2CXO J095835.2+013609,09 58 35.250,+01 36 09.12,237.111758,41.386688,1.98762,1.12555,false,false,false,false,false,,lid_1177,149.646936,1.602733,0,1,1
0.593352,2CXO J095835.4+015036,09 58 35.458,+01 50 36.59,236.851003,41.527668,0.8667,0.82044,false,false,false,false,false,,lid_2442,149.647655,1.843357,0,-9,3
0.169596,2CXO J095835.4+021526,09 58 35.422,+02 15 26.97,236.399081,41.76715,0.77159,0.75607,false,false,false,false,false,,cid_1644,149.647554,2.25752,0,-9,2
0.919027,2CXO J095835.4+023035,09 58 35.477,+02 30 35.61,236.122151,41.912544,0.75358,0.74302,false,false,false,false,false,,lid_1816,149.647907,2.510132,0,-9,3
1.578324,2CXO J095835.5+024258,09 58 35.510,+02 42 58.45,235.894777,42.03087,4.28315,4.28315,false,false,false,false,false,,lid_2261,149.64798,2.716674,0,-9,3
0.177150,2CXO J095835.7+021358,09 58 35.727,+02 13 58.36,236.427018,41.753992,0.81294,0.77453,false,false,false,false,false,,cid_2848,149.648856,2.232829,0,-99,3
0.434834,2CXO J095835.7+022633,09 58 35.710,+02 26 33.43,236.196878,41.874701,1.10369,0.95758,false,false,false,false,false,,lid_2931,149.648878,2.442704,0,-9,3
0.214023,2CXO J095835.9+015157,09 58 35.982,+01 51 57.29,236.828315,41.542461,0.79701,0.79207,false,false,false,false,false,,cid_3576,149.649886,1.865869,0,1,1
0.628742,2CXO J095836.1+013122,09 58 36.179,+01 31 22.76,237.200822,41.343398,1.65203,1.4353,false,false,false,false,false,,lid_1187,149.65084,1.523136,0,-9,3
0.552146,2CXO J095836.1+015822,09 58 36.146,+01 58 22.03,236.712486,41.60502,0.85668,0.8093,false,false,false,false,false,,cid_3577,149.65053,1.972918,0,-9,3
0.313122,2CXO J095836.4+020330,09 58 36.401,+02 03 30.58,236.61983,41.655524,1.162,1.162,false,false,false,false,false,,cid_189,149.651719,2.058422,0,2,1
0.390793,2CXO J095836.6+022048,09 58 36.692,+02 20 48.84,236.305148,41.822985,0.74612,0.72612,false,false,false,false,false,,cid_1638,149.652941,2.346992,0,1,1
0.251672,2CXO J095836.8+013304,09 58 36.844,+01 33 04.82,237.172318,41.362202,1.50968,1.24242,false,false,false,false,false,,lid_1277,149.653537,1.551272,0,1,1
0.884019,2CXO J095837.0+015142,09 58 37.033,+01 51 42.13,236.836293,41.543581,1.44205,1.44204,false,false,false,false,false,,cid_3579,149.654064,1.861651,0,-9,3
0.656245,2CXO J095837.0+015735,09 58 37.089,+01 57 35.05,236.729753,41.600654,0.81047,0.79402,false,false,false,false,false,,cid_1009,149.654383,1.959833,0,-9,1
1.036583,2CXO J095837.1+023549,09 58 37.132,+02 35 49.07,236.031574,41.96813,1.72584,1.50217,true,false,false,false,false,,lid_2941,149.654456,2.596841,0,2,3
1.218538,2CXO J095837.3+022924,09 58 37.348,+02 29 24.81,236.149797,41.90763,1.39468,1.17848,false,false,false,false,false,,lid_3927,149.655801,2.490509,0,-9,3
0.617074,2CXO J095837.3+023603,09 58 37.359,+02 36 03.06,236.028016,41.97113,0.71405,0.71253,true,false,false,false,false,,lid_1856,149.655499,2.600902,0,2,2
2.080498,2CXO J095837.4+022850,09 58 37.418,+02 28 50.53,236.160495,41.902399,3.48773,1.89157,false,false,false,false,false,,lid_2207,149.656412,2.480987,0,-9,2
0.434796,2CXO J095837.5+020304,09 58 37.526,+02 03 04.10,236.631488,41.655086,0.76902,0.74582,false,false,false,false,false,,cid_191,149.656478,2.051122,0,1,1
0.065211,2CXO J095837.5+020434,09 58 37.525,+02 04 34.58,236.604047,41.669626,0.74067,0.73757,false,false,false,false,false,,cid_190,149.656361,2.076289,0,2,3
0.482934,2CXO J095837.8+014835,09 58 37.865,+01 48 35.23,236.895427,41.516234,1.26182,1.1693,false,false,false,false,false,,lid_3482,149.657774,1.809652,0,-9,3
0.408425,2CXO J095837.8+021921,09 58 37.836,+02 19 21.24,236.335521,41.812867,1.56584,1.17591,false,false,false,false,false,,lid_644,149.657566,2.322643,0,2,3
0.508321,2CXO J095838.2+013546,09 58 38.201,+01 35 46.52,237.128109,41.39301,1.70263,1.52603,false,false,false,false,false,,lid_1278,149.659296,1.596321,0,-9,3
0.869361,2CXO J095838.4+022753,09 58 38.411,+02 27 53.81,236.181013,41.896732,1.2785,0.98382,false,false,false,false,false,,lid_3929,149.660146,2.465167,0,2,2
1.804522,2CXO J095853.8+021604,09 58 53.829,+02 16 04.99,236.446807,41.835843,2.30771,1.40304,false,false,false,false,false,,lid_651,149.724557,2.26763,0,2,3
0.929958,2CXO J095917.5+023223,09 59 17.593,+02 32 23.07,236.22477,42.073196,1.00566,0.83645,false,false,false,false,false,,cid_2236,149.823528,2.539871,0,-9,-99
0.583500,2CXO J095838.5+013814,09 58 38.567,+01 38 14.12,237.084898,41.418164,1.13046,0.91071,false,false,false,false,false,,lid_2595,149.66073,1.637414,0,-9,3
0.166528,2CXO J095838.8+020913,09 58 38.836,+02 09 13.28,236.523682,41.718842,1.87848,1.71992,false,false,false,false,false,,lid_2247,149.661779,2.153662,0,-9,3
0.663811,2CXO J095903.2+022002,09 59 03.225,+02 20 02.73,236.404667,41.905892,0.85627,0.81722,false,false,false,false,false,,cid_441,149.763465,2.334274,0,1,1
1.539681,2CXO J095839.4+022922,09 58 39.426,+02 29 22.51,236.157177,41.914346,1.48855,1.48855,false,false,false,false,false,,lid_2928,149.664432,2.489984,0,2,2
0.228028,2CXO J095839.0+014455,09 58 39.013,+01 44 55.65,236.965385,41.484646,0.83757,0.77339,false,false,false,false,false,,lid_1178,149.662497,1.748819,0,-9,3
0.313003,2CXO J095919.2+020520,09 59 19.246,+02 05 20.64,236.724896,41.818664,0.98356,0.96341,false,false,false,false,false,,cid_1068,149.83013,2.089128,0,-99,3
0.739203,2CXO J095839.0+022011,09 58 39.080,+02 20 11.61,236.324176,41.82516,1.05745,0.89143,false,false,false,false,false,,lid_3296,149.662872,2.33676,0,2,3
0.339036,2CXO J095839.0+022723,09 58 39.082,+02 27 23.75,236.192348,41.894221,0.96682,0.84307,false,false,false,false,false,,lid_2932,149.662833,2.456691,10,-9,5
0.275485,2CXO J095839.1+020905,09 58 39.153,+02 09 05.60,236.527037,41.718686,1.13467,0.94614,false,false,false,false,false,,cid_3232,149.663061,2.151559,1,0,5
0.339582,2CXO J095839.2+013557,09 58 39.238,+01 35 57.50,237.128171,41.398297,1.033,0.90664,false,false,false,false,false,,lid_1279,149.663586,1.599308,0,-9,3
0.041556,2CXO J095839.2+020506,09 58 39.264,+02 05 06.64,236.599929,41.680685,0.72955,0.71798,false,false,false,false,false,,cid_192,149.66361,2.085172,0,1,1
0.193191,2CXO J095839.5+021837,09 58 39.571,+02 18 37.02,236.354575,41.811693,0.82989,0.78411,false,false,false,false,false,,cid_421,149.664832,2.310309,0,2,3
0.628487,2CXO J095839.6+023433,09 58 39.679,+02 34 33.99,236.062729,41.964859,0.87986,0.82432,false,false,false,false,false,,lid_1838,149.665288,2.576278,0,2,3
0.814083,2CXO J095840.2+022252,09 58 40.221,+02 22 52.77,236.278713,41.854815,0.91583,0.85915,false,false,false,false,false,,lid_623,149.667739,2.381493,0,1,3
0.063223,2CXO J095840.3+020807,09 58 40.325,+02 08 07.28,236.548526,41.713308,0.7371,0.72219,false,false,false,false,false,,cid_324,149.668011,2.135341,0,2,2
0.264667,2CXO J095840.5+015948,09 58 40.534,+01 59 48.27,236.700537,41.633792,0.73422,0.73266,false,false,false,false,false,,cid_156,149.66884,1.996794,0,2,3
0.849782,2CXO J095840.6+013623,09 58 40.654,+01 36 23.41,237.124966,41.407288,1.09051,0.95633,false,false,false,false,false,,lid_1179,149.669421,1.606737,0,-9,1
0.093520,2CXO J095840.6+020426,09 58 40.615,+02 04 26.61,236.616431,41.678838,0.71638,0.71356,true,false,false,false,false,,cid_168,149.669244,2.074037,0,2,2
0.776258,2CXO J095906.6+022054,09 59 06.641,+02 20 54.18,236.399994,41.925749,1.0458,0.93436,false,false,false,false,false,,cid_442,149.777606,2.348589,0,-99,3
0.275692,2CXO J095840.6+024927,09 58 40.625,+02 49 27.70,235.791615,42.110115,4.65895,2.36622,false,false,false,false,false,,lid_2263,149.669208,2.824405,0,-9,-99
0.410650,2CXO J095841.3+023728,09 58 41.363,+02 37 28.20,236.01479,41.998341,0.85611,0.83713,false,false,false,false,false,,lid_1802,149.672232,2.624491,0,1,2
0.344349,2CXO J095840.7+021003,09 58 40.704,+02 10 03.97,236.514305,41.733326,0.86641,0.80521,false,false,false,false,false,,cid_325,149.669522,2.167714,0,2,3
0.604947,2CXO J095840.8+021337,09 58 40.888,+02 13 37.97,236.449842,41.768274,1.23691,1.11297,false,false,false,false,false,,cid_2856,149.670202,2.227248,0,-9,3
0.385023,2CXO J095841.0+020327,09 58 41.096,+02 03 27.12,236.636025,41.670908,0.84624,0.82219,false,false,false,false,false,,cid_1004,149.671175,2.057623,0,2,3
0.464913,2CXO J095841.2+015629,09 58 41.292,+01 56 29.16,236.763266,41.604298,0.80036,0.76008,false,false,false,false,false,,cid_1010,149.67196,1.941526,0,2,3
0.201018,2CXO J095841.3+023744,09 58 41.399,+02 37 44.64,236.00987,42.001079,1.12185,1.00547,false,false,false,false,false,,lid_1803,149.67244,2.629064,0,2,2
0.506925,2CXO J095841.5+020443,09 58 41.559,+02 04 43.15,236.614461,41.684705,0.85093,0.78474,false,false,false,false,false,,cid_3234,149.67307,2.078759,0,-9,2
2.019157,2CXO J095912.7+015405,09 59 12.761,+01 54 05.67,236.908527,41.687838,3.72582,2.10593,false,false,false,false,false,,cid_1016,149.80272,1.901909,0,2,3
0.652227,2CXO J095841.6+014107,09 58 41.633,+01 41 07.84,237.042522,41.456669,0.87334,0.86371,false,false,false,false,false,,lid_3576,149.673481,1.685692,0,-9,3
1.413387,2CXO J095919.4+021808,09 59 19.452,+02 18 08.95,236.491753,41.942829,1.27315,1.27315,true,false,false,false,false,,cid_1294,149.83138,2.302273,0,-9,3
0.482751,2CXO J095841.8+015318,09 58 41.815,+01 53 18.24,236.8227,41.575295,0.72466,0.7186,true,false,false,false,false,,cid_193,149.674095,1.888399,0,1,1
0.595389,2CXO J095842.5+024401,09 58 42.555,+02 44 01.61,235.897973,42.06496,0.99608,0.88717,false,false,false,false,false,,lid_714,149.677282,2.733618,0,-9,3
0.615012,2CXO J095841.9+013440,09 58 41.990,+01 34 40.24,237.160317,41.395079,1.25831,0.93724,false,false,false,false,false,,lid_1181,149.674925,1.578012,0,-9,3
0.199527,2CXO J095841.9+015443,09 58 41.986,+01 54 43.08,236.797599,41.589557,0.7537,0.73691,false,false,false,false,false,,cid_194,149.674994,1.911985,0,-99,3
0.285505,2CXO J095841.9+021631,09 58 41.945,+02 16 31.97,236.4003,41.799751,0.78111,0.74709,false,false,false,false,false,,cid_423,149.674704,2.27559,0,-99,1
0.604303,2CXO J095842.0+014253,09 58 42.058,+01 42 53.31,237.01212,41.475172,0.7903,0.76957,false,false,false,false,false,,lid_1182,149.675383,1.714899,0,-9,3
0.342963,2CXO J095842.0+015857,09 58 42.048,+01 58 57.93,236.720671,41.630824,0.71981,0.71823,false,false,false,false,false,,cid_157,149.67513,1.982823,0,1,1
0.425625,2CXO J095842.2+021320,09 58 42.201,+02 13 20.49,236.459388,41.769934,1.5692,1.16951,false,false,false,false,false,,lid_3307,149.675924,2.222439,0,-9,3
0.559696,2CXO J095842.2+023651,09 58 42.256,+02 36 51.04,236.02904,41.995472,0.87169,0.8158,false,false,false,false,false,,lid_1804,149.676207,2.614245,0,2,2
0.244275,2CXO J095842.3+013644,09 58 42.398,+01 36 44.54,237.124261,41.41661,1.56039,1.06355,false,false,false,false,false,,lid_3643,149.676725,1.612385,10,-9,5
0.864706,2CXO J095842.4+022111,09 58 42.416,+02 21 11.65,236.316609,41.846117,1.35689,1.25767,false,false,false,false,false,,lid_2214,149.676803,2.353466,0,2,2
0.441565,2CXO J095842.8+022055,09 58 42.864,+02 20 55.94,236.32284,41.845129,0.86618,0.82147,false,false,false,false,false,,cid_424,149.678667,2.348975,0,1,1
0.177532,2CXO J095842.9+020125,09 58 42.931,+02 01 25.96,236.678678,41.657652,0.80192,0.75433,false,false,false,false,false,,cid_158,149.67885,2.023838,0,-9,3
0.967544,2CXO J095843.0+014400,09 58 43.066,+01 44 00.66,236.99508,41.489479,2.79732,1.76873,false,false,false,false,false,,lid_2597,149.679705,1.733571,0,-9,3
0.692836,2CXO J095843.1+023255,09 58 43.121,+02 32 55.83,236.103819,41.960954,0.75246,0.74401,false,false,false,false,false,,lid_1817,149.679664,2.549034,0,-1,2
0.203554,2CXO J095843.3+020121,09 58 43.328,+02 01 21.11,236.681428,41.658217,1.29429,1.06517,false,false,false,false,false,,cid_1332,149.68053,2.022587,0,-9,1
0.371047,2CXO J095843.4+024051,09 58 43.494,+02 40 51.47,235.959323,42.037945,0.94724,0.87155,true,false,false,false,false,,lid_1805,149.681328,2.68097,0,-1,3
0.149727,2CXO J095843.5+021423,09 58 43.598,+02 14 23.10,236.444843,41.784723,1.35174,1.25,false,false,false,false,false,,cid_326,149.681633,2.239783,0,-99,3
0.937090,2CXO J095843.5+024100,09 58 43.509,+02 41 00.66,235.956551,42.039458,1.04507,0.89067,false,false,false,false,false,,lid_1839,149.681179,2.68328,0,-1,3
1.134426,2CXO J095843.6+023908,09 58 43.641,+02 39 08.40,235.991395,42.022055,1.17351,1.09185,false,false,false,false,false,,lid_1806,149.681611,2.652114,0,-9,3
0.434419,2CXO J095843.9+013653,09 58 43.911,+01 36 53.50,237.126468,41.423183,0.74693,0.73383,false,false,false,false,false,,lid_3644,149.683082,1.614844,0,-9,3
0.849396,2CXO J095843.9+022302,09 58 43.948,+02 23 02.37,236.287775,41.86904,1.02101,0.8503,false,false,false,false,false,,lid_2215,149.683297,2.384144,0,2,3
0.270615,2CXO J095844.7+020852,09 58 44.741,+02 08 52.21,236.549119,41.735524,1.29714,1.02197,false,false,false,false,false,,cid_681,149.686407,2.14791,0,-9,1
0.479001,2CXO J095844.1+015558,09 58 44.140,+01 55 58.75,236.781669,41.609058,0.73527,0.7219,false,false,false,false,false,,cid_195,149.68391,1.933119,0,2,3
0.518816,2CXO J095844.1+024407,09 58 44.200,+02 44 07.47,235.901448,42.071504,1.91767,1.43389,false,false,false,false,false,,lid_568,149.684298,2.735468,0,-9,3
0.673535,2CXO J095844.7+013530,09 58 44.720,+01 35 30.27,237.154125,41.412426,1.97932,1.97932,false,false,false,false,false,,lid_2599,149.686296,1.591925,0,-9,1
0.267229,2CXO J095844.7+020249,09 58 44.740,+02 02 49.72,236.659126,41.677267,0.90667,0.838,false,false,false,false,false,,cid_1001,149.68638,2.047209,0,2,3
1.175218,2CXO J095906.9+014313,09 59 06.963,+01 43 13.34,237.086808,41.562707,1.78509,0.98326,false,false,false,false,false,,lid_994,149.778702,1.720271,0,-9,3
0.069210,2CXO J095844.8+021100,09 58 44.839,+02 11 00.48,236.510459,41.756445,1.41093,0.9764,false,false,false,false,false,,cid_327,149.68681,2.183465,0,2,3
0.915277,2CXO J095844.9+014308,09 58 44.921,+01 43 08.59,237.016784,41.487337,0.73452,0.72045,true,false,false,false,false,,lid_1183,149.687325,1.719255,0,1,1
0.448433,2CXO J095845.0+014845,09 58 45.005,+01 48 45.81,236.915325,41.542137,0.83586,0.80417,false,false,false,false,false,,cid_1684,149.687484,1.812606,0,1,1
0.558459,2CXO J095845.1+014042,09 58 45.162,+01 40 42.29,237.061649,41.464476,0.82053,0.77022,false,false,false,false,false,,lid_3577,149.688253,1.678548,0,-1,3
0.180951,2CXO J095845.2+022442,09 58 45.264,+02 24 42.26,236.261531,41.889483,0.72855,0.724,false,false,false,false,false,,cid_511,149.688636,2.411774,0,2,3
0.730929,2CXO J095845.2+022839,09 58 45.200,+02 28 39.73,236.188805,41.927195,0.79575,0.77765,false,false,false,false,false,,lid_1818,149.688436,2.477878,0,-9,3
0.351475,2CXO J095906.9+015542,09 59 06.992,+01 55 42.48,236.86053,41.683917,0.81147,0.80517,false,false,false,false,false,,cid_1018,149.77907,1.928541,0,1,1
0.689259,2CXO J095845.6+020220,09 58 45.648,+02 02 20.83,236.670819,41.675702,1.38885,1.08758,false,false,false,false,false,,cid_1007,149.69001,2.039144,0,-9,3
0.395014,2CXO J095845.3+020801,09 58 45.336,+02 08 01.11,236.56656,41.729341,0.95345,0.887,true,false,false,false,false,,cid_1058,149.688807,2.1337,0,-9,1
0.128520,2CXO J095845.7+024634,09 58 45.783,+02 46 34.30,235.86143,42.100227,0.81251,0.76403,false,false,false,false,false,,lid_586,149.690729,2.776182,0,1,1
0.526350,2CXO J095845.8+022007,09 58 45.856,+02 20 07.84,236.347135,41.847615,0.90981,0.80204,false,false,false,false,false,,cid_426,149.691057,2.335657,0,2,3
0.419621,2CXO J095845.9+014159,09 58 45.951,+01 41 59.18,237.041039,41.479591,0.89745,0.88835,false,false,false,false,false,,lid_3578,149.691476,1.699888,0,-9,3
0.723585,2CXO J095846.0+014904,09 58 46.048,+01 49 04.99,236.91291,41.548767,0.79357,0.76128,false,false,false,false,false,,cid_196,149.691679,1.818125,0,2,3
0.343017,2CXO J095846.1+014715,09 58 46.149,+01 47 15.02,236.946434,41.531343,1.31973,1.09983,false,false,false,false,false,,lid_2600,149.692228,1.78758,0,-9,-99
0.139698,2CXO J095846.9+023255,09 58 46.989,+02 32 55.95,236.116209,41.974162,0.75629,0.73893,false,false,false,false,false,,lid_603,149.695773,2.548839,0,1,1
0.129039,2CXO J095846.7+023911,09 58 46.723,+02 39 11.34,236.000387,42.03304,0.74465,0.74,false,false,false,false,false,,lid_1807,149.694663,2.653182,0,2,2
0.475719,2CXO J095847.3+015418,09 58 47.346,+01 54 18.50,236.822362,41.603767,1.20668,1.12148,false,false,false,false,false,,lid_3483,149.697144,1.905121,0,2,2
0.693424,2CXO J095847.7+022627,09 58 47.703,+02 26 27.90,236.237125,41.914668,0.79284,0.76296,true,false,false,false,false,,cid_512,149.698832,2.441263,0,1,1
0.822367,2CXO J095908.0+022325,09 59 08.066,+02 23 25.70,236.358352,41.954858,0.78584,0.7654,false,false,false,false,false,,cid_523,149.783591,2.3907,0,-9,1
1.027798,2CXO J095849.3+024356,09 58 49.397,+02 43 56.48,235.921488,42.087503,2.41176,2.41176,false,false,false,false,false,,lid_594,149.705607,2.732545,0,-9,-99
0.565363,2CXO J095848.3+023320,09 58 48.319,+02 33 20.26,236.113043,41.982568,0.91193,0.84005,false,false,false,false,false,,lid_1819,149.701375,2.555778,0,-2,1
0.583245,2CXO J095913.5+023940,09 59 13.529,+02 39 40.37,236.077637,42.129091,1.76954,1.76954,false,false,false,false,false,,lid_574,149.806324,2.661369,0,-9,3
0.513250,2CXO J095848.4+014052,09 58 48.459,+01 40 52.47,237.069264,41.477281,1.43699,1.19373,false,false,false,false,false,,lid_1188,149.701857,1.681373,0,-9,3
0.759033,2CXO J095848.4+020718,09 58 48.442,+02 07 18.51,236.589515,41.733047,0.75316,0.74403,false,false,false,false,false,,cid_1063,149.70188,2.121601,0,2,3
0.186221,2CXO J095848.6+013422,09 58 48.667,+01 34 22.32,237.187356,41.41475,0.9755,0.83897,false,false,false,false,false,,lid_1184,149.702816,1.572903,0,-9,3
0.928935,2CXO J095848.6+024348,09 58 48.608,+02 43 48.03,235.921551,42.083467,1.4925,1.20655,false,false,false,false,false,,lid_715,149.702413,2.72978,0,-1,3
0.445617,2CXO J095914.8+021748,09 59 14.817,+02 17 48.64,236.482968,41.923818,1.32042,1.08867,false,false,false,false,false,,cid_1123,149.81173,2.296968,0,-9,3
0.496895,2CXO J095848.7+013631,09 58 48.770,+01 36 31.97,237.148697,41.436127,1.07107,0.90977,false,false,false,false,false,,lid_1280,149.703221,1.609018,0,2,2
0.880379,2CXO J095848.7+015000,09 58 48.784,+01 50 00.19,236.90509,41.566954,0.82813,0.75189,false,false,false,false,false,,cid_197,149.703029,1.833328,0,-9,3
0.470580,2CXO J095848.8+023440,09 58 48.851,+02 34 40.69,236.090135,41.997202,0.72593,0.71852,false,false,false,false,false,,lid_1820,149.703607,2.578085,0,1,1
0.351397,2CXO J095848.9+021405,09 58 48.918,+02 14 05.75,236.467268,41.800031,1.01802,0.83662,false,false,false,false,false,,cid_2862,149.703731,2.234904,0,2,3
0.741522,2CXO J095849.0+013219,09 58 49.022,+01 32 19.44,237.225442,41.39601,0.71679,0.71448,false,false,false,false,false,,lid_1189,149.704247,1.538939,0,2,2
0.140740,2CXO J095849.1+024113,09 58 49.200,+02 41 13.14,235.970983,42.060865,1.12031,0.97747,false,false,false,false,false,,lid_3922,149.705022,2.686951,0,2,3
0.597113,2CXO J095849.5+020753,09 58 49.556,+02 07 53.78,236.582402,41.742496,0.90997,0.87218,false,false,false,false,false,,cid_1064,149.7064,2.131749,0,1,2
0.172117,2CXO J095849.5+021640,09 58 49.529,+02 16 40.76,236.422055,41.826954,0.78002,0.73519,false,false,false,false,false,,cid_429,149.706401,2.278026,0,2,3
0.318165,2CXO J095849.6+020932,09 58 49.684,+02 09 32.06,236.552957,41.758716,1.10198,0.85077,false,false,false,false,false,,cid_1059,149.706969,2.15898,0,2,3
0.487473,2CXO J095849.8+024903,09 58 49.881,+02 49 03.79,235.828619,42.137947,2.60025,1.77136,false,false,false,false,false,,lid_3275,149.707792,2.817847,0,-9,3
0.364306,2CXO J095850.1+020521,09 58 50.176,+02 05 21.26,236.630708,41.720092,0.86859,0.82683,false,false,false,false,false,,cid_1008,149.70899,2.089305,0,1,3
1.242430,2CXO J095850.3+015259,09 58 50.359,+01 52 59.12,236.856111,41.601175,1.15245,0.99532,false,false,false,false,false,,cid_198,149.709556,1.8833,0,-9,3
0.535589,2CXO J095850.3+020917,09 58 50.384,+02 09 17.97,236.559499,41.758834,0.82248,0.77778,false,false,false,false,false,,cid_1060,149.70989,2.155134,0,-9,2
0.747153,2CXO J095850.9+022914,09 58 50.969,+02 29 14.73,236.196658,41.952436,0.85793,0.75501,false,false,false,false,false,,lid_1821,149.71249,2.487595,0,-9,3
0.348781,2CXO J095850.5+015834,09 58 50.521,+01 58 34.89,236.755027,41.655863,0.77382,0.76413,false,false,false,false,false,,cid_159,149.71047,1.976449,0,-9,3
0.880408,2CXO J095850.8+021257,09 58 50.887,+02 12 57.42,236.494406,41.795765,2.38617,1.63529,false,false,false,false,false,,lid_3309,149.711802,2.215859,0,-9,3
0.420050,2CXO J095850.8+022154,09 58 50.804,+02 21 54.56,236.33053,41.881531,0.94206,0.86406,false,false,false,false,false,,cid_430,149.711721,2.365266,0,-99,3
0.298584,2CXO J095851.0+024437,09 58 51.037,+02 44 37.11,235.914276,42.099557,2.1286,1.77094,false,false,false,false,false,,lid_2199,149.712691,2.743716,1,0,5
0.694289,2CXO J095851.2+020227,09 58 51.203,+02 02 27.06,236.686871,41.695558,1.47098,1.47099,false,false,false,false,false,,cid_3243,149.71316,2.040902,1,0,5
0.455133,2CXO J095851.2+024117,09 58 51.287,+02 41 17.77,235.976263,42.068722,0.98814,0.93922,false,false,false,false,false,,lid_1810,149.713614,2.688173,0,-9,3
0.708739,2CXO J095851.3+020718,09 58 51.397,+02 07 18.41,236.599086,41.743068,1.88825,1.45186,false,false,false,false,false,,cid_1054,149.71404,2.121941,0,-9,1
0.935250,2CXO J095851.4+022118,09 58 51.418,+02 21 18.79,236.343416,41.877898,1.51048,1.18113,false,false,false,false,false,,cid_431,149.714267,2.355478,0,2,2
0.638910,2CXO J095851.6+021533,09 58 51.627,+02 15 33.36,236.449336,41.823285,2.41596,1.98337,false,false,false,false,false,,cid_432,149.71529,2.259273,0,2,3
0.229055,2CXO J095851.9+020028,09 58 51.967,+02 00 28.29,236.72534,41.679032,1.99533,1.59179,false,false,false,false,false,,cid_1002,149.71656,2.007914,0,2,3
0.327816,2CXO J095851.6+021757,09 58 51.652,+02 17 57.58,236.405499,41.84648,0.8617,0.82437,false,false,false,false,false,,cid_433,149.715229,2.299418,0,1,3
0.472700,2CXO J095851.7+020059,09 58 51.762,+02 00 59.45,236.715238,41.683354,0.79589,0.77744,false,false,false,false,false,,cid_160,149.71561,2.016628,0,1,1
0.606490,2CXO J095851.7+021243,09 58 51.710,+02 12 43.29,236.501357,41.796295,1.41833,1.08865,false,false,false,false,false,,cid_2865,149.71534,2.212145,0,-9,3
0.438014,2CXO J095851.8+015147,09 58 51.873,+01 51 47.81,236.882565,41.594797,0.97762,0.92158,false,false,false,false,false,,cid_199,149.716016,1.863273,0,-9,1
0.578248,2CXO J095852.0+025156,09 58 52.100,+02 51 56.65,235.782551,42.172942,1.07693,0.89792,false,false,false,false,false,,lid_546,149.717038,2.865582,0,1,1
0.667313,2CXO J095852.1+013705,09 58 52.138,+01 37 05.47,237.14954,41.452947,1.14079,0.94163,false,false,false,false,false,,lid_1185,149.717342,1.618342,0,-9,3
2.019983,2CXO J095852.2+022151,09 58 52.225,+02 21 51.74,236.335964,41.885914,1.46022,1.39187,false,false,false,false,false,,cid_2507,149.717361,2.364878,0,-9,3
0.526162,2CXO J095852.6+023738,09 58 52.613,+02 37 38.78,236.047669,42.038397,0.84347,0.83035,false,false,false,false,false,,lid_1857,149.719344,2.62736,10,-9,5
1.684100,2CXO J095852.8+015227,09 58 52.877,+01 52 27.11,236.873934,41.604545,1.90837,1.41695,false,false,false,false,false,,lid_3487,149.720748,1.874006,0,-9,3
0.554105,2CXO J095852.9+022056,09 58 52.980,+02 20 56.17,236.355346,41.879592,0.72877,0.72449,true,false,false,false,false,,cid_434,149.720753,2.34909,0,-99,1
0.174013,2CXO J095852.9+023953,09 58 52.976,+02 39 53.90,236.007412,42.061146,0.9647,0.84948,false,false,false,false,false,,lid_1812,149.72073,2.664924,0,2,2
0.334430,2CXO J095853.0+022135,09 58 53.055,+02 21 35.66,236.343544,41.886166,0.94081,0.92046,false,false,false,false,false,,cid_2508,149.721109,2.359986,0,2,2
0.835765,2CXO J095853.0+023223,09 58 53.095,+02 32 23.38,236.145801,41.98978,0.74458,0.73777,false,false,false,false,false,,lid_1822,149.721385,2.54,0,1,1
0.385099,2CXO J095853.3+014511,09 58 53.315,+01 45 11.90,237.00679,41.535704,1.00787,0.85599,false,false,false,false,false,,lid_2444,149.722052,1.753357,0,-9,3
0.785818,2CXO J095853.5+024341,09 58 53.584,+02 43 41.93,235.939393,42.099484,1.40801,1.24385,false,false,false,false,false,,lid_3280,149.723258,2.728532,0,2,3
0.335077,2CXO J095853.8+013039,09 58 53.860,+01 30 39.98,237.271028,41.396206,3.06274,1.83491,false,false,false,false,false,,lid_3582,149.724388,1.511017,0,-9,3
0.364386,2CXO J095853.9+022724,09 58 53.945,+02 27 24.43,236.239945,41.944958,1.54855,1.12969,false,false,false,false,false,,lid_629,149.724779,2.456887,0,2,3
