angDist,name,catalog,class,significance,cat_name,var_flag,streak_src_flag,pileup_flag,ra,dec,offset,missing,sat_src_flag,extent_flag,conf_flag,cat_ra,cat_dec,gal_b2,gal_l2,var_inter_prob_b,var_inter_sigma_b,var_intra_prob_b,var_inter_index_b,kp_intra_prob_b,var_intra_index_b,h-csc,b-csc,m-csc,s-csc,u-csc,0p3_8_csc,FUV,NUV,u-sdss,g-sdss,r-sdss,i-sdss,z-sdss,W1,W2,W3,W4,24_microns_(MIPS),J,H,K,G,Bp,Rp,B-R,G-J,G-W2,Bp-H,Bp-W3,Rp-K,J-H,J-W1,W1-W2,col1,recno,RAJ2000,DEJ2000
0.298992,2CXO J064056.9+093301,SKIFF,STAR,21.752487630348984,Cl* NGC 2264 DS 237,1,0,0,100.23738589627231,9.550375624718079,0.4084410215291123,0.2307692307692308,0,0,0,100.2375,9.550361099999998,5.109417510879908,5.645575958590242,9.971446662458316,0.006208229150869681,8.294901284886082,7.5,9.68181699756933,4.0,1.7439361624127466E-9,0.00861818194834129,0.0023849500076352525,0.012064957127654609,0.010456989366185731,0.010751698372491543,,,,,,,,,,,,5.148061633863008E-4,7.63886251424231,7.431959931959931,2.093804042369218,7.921773762758463,8.181859223865281,7.108626630704187,5.510867545456007,6.227388456933486,,6.270263498464741,,6.145360758655887,4.705118567621135,,,3252,3243,100.23747,9.55038
0.306296,2CXO J071836.8-245605,SKIFF,STAR,13.451111089521625,NGC 2362 12,1,0,0,109.65358992742256,-24.934906169294248,0.4101977109437254,0.3384615384615385,0,0,0,109.65370829999999,-24.9349444,4.6855398295337185,6.615386079489668,,,9.971361641294457,,9.999513679395076,7.0,2.265340173665609E-8,0.013221803706570256,0.009547028897254128,0.010093358316754687,0.011683745933444184,0.016430461071486126,,,,,,,,,,,,0.0012460850346192925,5.894179642992784,6.324655074655074,1.8441282965845227,3.73194540514823,3.1337095688006817,3.837059231007518,1.5593068143738409,2.5668372600002898,,1.6624535363842077,,2.2229213513079267,2.8852593453153887,,,7950,7934,109.65368000000001,-24.934929999999998
0.365232,2CXO J071826.8-245803,SKIFF,STAR,7.591937786369377,Cl* NGC 2362 D 6,0,0,0,109.6117982860697,-24.967566029959173,0.4102275262802759,0.3384615384615385,0,0,0,109.61191670000001,-24.96752780000001,4.682821032640033,6.6157091633722445,,,7.143808945558719,,9.360662347920744,2.0,4.83676971996282E-9,0.003621374730580204,0.003763794521207451,0.004454506939838086,7.487592255598786E-4,0.005433052332457595,,,,,,,,,,,,3.9427236636743567E-4,8.140666540068361,8.246078246078246,2.374621703415478,7.305350916999432,6.983342987248817,6.776181353592392,3.571340809296613,4.338431204740851,,3.8177856035169855,,3.860053930436563,3.794847263035609,,,7842,7826,109.61191000000001,-24.96756
0.552428,2CXO J182005.3-160447,SPICY,YSO,8.640852269286148,81741,1,0,0,275.02244392265357,-16.079892672687865,0.4110523695510985,0.3230769230769231,0,0,0,275.022498,-16.079791,4.9647365333465325,0.419373490712712,9.999998687867233,0.003487982031115961,10.0,10.0,10.0,9.0,6.961023187011826E-8,0.00989130589605695,2.548731810404123E-4,0.0018996555574902199,0.023826804716863752,0.008868011233312855,,,,,,,,,,,,,9.178693505507027,8.50878850878851,2.291261348897536,,,,,,,,,,6.0233718307934145,,,16668,16660,275.02246,-16.07974
0.310028,2CXO J203913.0+421621,SPICY,YSO,2.3333333333333006,114810,0,0,0,309.8042547899506,42.27275414272908,0.4111439226179048,0.2307692307692308,0,0,0,309.804284,42.272642,5.0223641672770425,2.268300661666681,4.4252103693760985,3.2334475870962945E-4,5.9265802135718895,0.0,4.407047535536464,1.0,8.425445273356593E-9,9.796747018355131E-4,8.793778903204014E-5,4.7379327598078924E-4,0.002732656395856038,0.0012861704981186259,,,,,,,,4.7287774120265205,4.200917983758749,3.9501996711299032,0.275195826196636,6.003645238668858E-4,9.59504367641474,8.778822528822527,2.267752918287938,,,,,,,,,,6.440921205494442,8.411104796783908,6.246616541353383,9092,9071,309.80422999999996,42.27267
0.483440,2CXO J181905.7-135333,SKIFF,STAR,4.000000000000203,Cl* NGC 6611 ESL 058,1,0,0,274.77390833493934,-13.892649619864885,0.41221476860924783,0.3692307692307693,0,0,0,274.7737917,-13.8926667,5.034270907744758,0.4697775763996578,,,9.880330780904641,,9.999071862667199,6.0,1.325276832583742E-7,0.0012437640370175414,0.00103196374354962,0.003909008230048596,0.001341012783938457,0.004768221577453352,,,,,,,,,,,,9.847067573088082E-4,6.554548044056211,6.918824418824419,2.0090250756593173,4.945341980339032,4.41336980442303,4.791492156395584,2.2789835966392675,3.3508159381626594,,2.435081560391968,,2.7999828501544743,3.0677236383516764,,,15863,15849,274.77377,-13.89265
0.315616,2CXO J053513.7-051925,SKIFF,STAR,10.892833490874471,[H97b] 419,1,0,0,83.80744182970437,-5.323636611696123,0.4124450548311742,0.2923076923076923,0,0,0,83.8074583,-5.32375,3.9139730138165514,5.803974450089898,10.0,0.059734613569649965,9.74724462907613,10.0,9.35005323722961,6.0,7.063062247792414E-10,6.288919366701588E-4,7.593728891151987E-4,4.410930808435444E-4,2.4604574385933006E-4,0.0011227329375134165,,,,,,,,,,,,,7.297521838207367,7.369589869589869,2.09204766536965,7.352915763392862,5.767057366304963,5.81074103310014,3.018650713668328,5.916375776708309,,3.476646315846481,,3.9897408958047014,3.9028223877537127,,,560,557,83.80749,-5.32371
0.810219,2CXO J053452.6-052945,SKIFF,STAR,9.793160231731921,[H97b] 135,1,0,0,83.71932485471433,-5.495847631043099,0.4124899492032366,0.15384615384615385,0,0,0,83.7194167,-5.4959167,3.905250819306625,5.807330039127733,7.9648466194208,0.0010229339484660184,8.639040799568598,6.25,9.69643456848642,2.0,4.6379674697481215E-10,0.0018997105964509964,2.230419904733019E-4,0.00179428661052298,0.0030896409921337873,0.030031790267614614,,,,,,,,4.58319810839631,4.1203347940767205,3.7091848719755687,0.2363172491883873,7.482166612546742E-4,6.780763387770604,6.75014175014175,1.895400994379594,6.618562599197007,6.4015631325987,5.774210147082639,4.524473855580594,5.650392625373254,5.404446879435053,5.012710910391952,5.885219631046428,5.140491368049839,4.206929542814192,4.800151543853003,6.126315789473683,61,62,83.71925,-5.49606
0.392811,2CXO J071837.1-250107,SKIFF,STAR,3.7575757575757134,Cl* NGC 2362 D 38,0,0,0,109.65472720599779,-25.018743174066447,0.4126631522701453,0.4153846153846154,0,0,0,109.65483329999999,-25.0188056,4.683436612457394,6.61747694415525,,,5.0450776089111935,,1.999553691561831,1.0,1.0512274183722091E-8,0.0010076371838443326,7.17402043314749E-4,9.95049250193532E-4,6.276525924712685E-4,0.0015160911342242606,,,,,,,,,,,,,8.508830231674896,8.592421092421091,2.453523562472979,7.968843523608593,7.793441617528571,7.320681329328243,4.1615205109737765,4.754527718073367,,4.3444930775140165,,4.2827485041754905,3.852935146586488,,,7956,7940,109.65483,-25.0188
0.247327,2CXO J181840.1-134642,SPICY,YSO,4.0624999999999725,80640,0,0,0,274.6672507241203,-13.778558668311256,0.4132712391257939,0.5384615384615384,0,0,0,274.667145,-13.77861,5.042382885506791,0.4712096066118868,,,4.391796061736973,,9.466564853439005,0.0,,0.001749745183737692,1.703384526145647E-4,0.0019389255191050378,0.0029974449940428625,0.002131059582603186,,,,,,,,,,,,,,,,,,,,,,,,,,,,14751,14735,274.66718,-13.77856
0.253272,2CXO J111203.4-611728,SPICY,YSO,3.888888888888805,9834,0,0,0,168.01417903613878,-61.291256971233466,0.4136695676645787,0.3076923076923077,0,0,0,168.013954,-61.29121800000001,4.957383765106049,8.091312227453011,0.1059381307927998,1.2537206455745736E-5,4.924836941506193,0.0,3.88771831581443,0.0,6.5961680323083584E-9,0.001799814785941995,1.768247081485274E-4,0.0022331232292648034,0.0030474338333747303,0.002856833156816152,,,,,,,,,,,,,8.305165210786178,8.03865053865054,2.25971411586684,8.268315325948674,8.197614313716844,7.6846061604405405,4.2480175192807295,5.600791257501117,,5.523744280199589,,6.084460491667758,4.8684480284288965,,,29878,29874,168.01407,-61.29121
0.360142,2CXO J064117.0+093252,SKIFF,STAR,6.6106232976183605,Cl* NGC 2264 DS 426,1,0,0,100.32097100376863,9.547891846291654,0.41374669580834345,0.24615384615384614,0,0,0,100.3210833,9.547861099999999,5.113450874311607,5.646683516028644,9.999320685610169,0.0012145873794546967,5.224567295886128,8.75,5.7485865477959255,1.0,6.727821858080284E-9,2.911707312742812E-4,5.262364736519972E-4,7.539373340940708E-4,2.56644054465562E-4,0.0024523944475219038,,,,,,,,,,,,4.85340484146354E-4,7.871249525256362,7.952891702891702,2.2784938391699097,7.4140415575642376,7.345519146821021,6.751151125649541,4.440284678194728,4.993638531313562,,4.618392073361729,,4.410608927743373,3.8672862707578815,,,3861,3854,100.32106999999999,9.54787
0.345389,2CXO J181922.6-134840,SPICY,YSO,2.684210526315792,81339,0,0,0,274.84441795592454,-13.811274343684852,0.4138178999685784,0.24615384615384614,0,0,0,274.844355,-13.811177,5.033048910020376,0.4726685535365411,9.871286402205392,0.0013154659961602427,4.515686721808686,7.5,8.44611499046041,0.0,,9.635237780689166E-4,1.1640382779411387E-4,7.342800576990682E-4,0.0020515521161980008,0.003272352378693804,,,,,,,,,,,,0.0012604879172907913,8.586925560197495,8.228831978831979,2.225532317336792,8.417036197085705,8.362561481077657,7.686886441836839,4.612931339838052,5.339339374197597,,5.480052394423693,,6.298893501956832,5.129501810975198,,,16248,16238,274.8444,-13.811179999999998
0.287748,2CXO J054137.7-015509,SKIFF,STAR,2.722222222222209,Cl* NGC 2024 LSE 48,0,0,0,85.40726986205651,-1.9194292851106551,0.414125192325185,0.5538461538461539,0,0,0,85.4073333,-1.9193333,4.080569169154954,5.737126864226781,,,6.574999276505368,,9.708242971227797,1.0,,0.0010843062622196717,,0.0010566147994019266,0.002276455372274939,4.8560346396768283E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641,1638,85.40728,-1.91935
0.346568,2CXO J104530.7-595809,SPICY,YSO,2.9767441860467105,8306,0,0,0,161.37828733766128,-59.9692675644686,0.4145205838789744,0.38461538461538464,0,0,0,161.378502,-59.969309,4.947986103169702,7.993893006284778,9.49282612534984,0.016959880746763585,4.83895911675173,7.5,7.959333550554332,0.0,1.0365553707589347E-8,0.002203083707029151,0.0010976470235303896,0.001874149405283169,0.007280604627371059,,,,,,,,,,,,,0.0033874532560989644,9.471610330421571,9.037516537516536,2.6464548205793346,,,,,,,,,,5.337251418027748,,,26436,26413,161.37846000000002,-59.96931
0.348554,2CXO J064116.4+092608,SKIFF,STAR,2.9999999999998086,Cl* NGC 2264 DS 423,1,0,0,100.31867504322668,9.435625509943213,0.4170774266431145,0.2769230769230769,0,0,0,100.3187917,9.4356389,5.1104749852753,5.649431159588528,9.999999999999963,0.01882499194121875,9.985985936944944,10.0,9.999745937848816,7.0,2.7432089927125417E-8,0.011465612409254328,0.009443444047171607,0.012083536783982588,0.010369783793679544,0.0027460280309821107,,,,,,,,,,,,3.943666397812855E-4,7.9847132548423865,7.963995463995463,2.2574848681366197,8.091663989314526,8.026296063206757,7.3002086716827215,4.730063033123837,5.886020253469267,,5.414137002164123,,5.456557193486057,4.161826009704102,,,3855,3848,100.31877,9.43565
0.131195,2CXO J104711.3-600716,SPICY,YSO,2.864864864864919,8526,0,0,0,161.79740617040363,-60.12129553952578,0.4173325674499101,0.3692307692307693,0,0,0,161.79733000000004,-60.121186,4.945855735554195,8.001000462811898,,,4.975673721512269,,4.374671009743709,0.0,1.4710635440921313E-8,0.002044808131172216,2.4387284959198984E-4,0.0010869665259793145,0.003962119634618081,0.0018346558709971274,,,,,,,,,,,,0.0010354049043124847,8.354063805545008,8.158429408429408,2.277818309554691,8.895553121762939,8.315475593966337,8.111959422562128,3.5492281244214263,6.526750512546343,,5.512849469576292,,6.686245241125995,4.6627485819722585,,,28149,28114,161.79734,-60.121280000000006
0.402808,2CXO J054134.5-015213,SKIFF,STAR,6.722843382542254,Cl* NGC 2024 LSE 40,0,0,0,85.3937941921784,-1.870526013160647,0.4179282064256287,0.476923076923077,0,0,0,85.3938333,-1.8704167,4.081175978119124,5.735692334010303,,,7.4875601618614755,,7.7837539860618365,2.0,3.8689820227600315E-9,0.004631216020038238,7.903019152942867E-4,0.0054609297638121045,0.008168287151191906,0.0046574164516193116,,,,,,,,,,,,,8.374240410178505,8.202844452844452,2.2727518374405538,,,,,,,,,,4.5923597348459015,,,1598,1596,85.39383000000001,-1.87042
0.201512,2CXO J181839.7-134551,SPICY,YSO,4.777777777777937,80630,0,0,0,274.66552709591383,-13.764304095476437,0.41793751639969134,0.3692307692307693,0,0,0,274.665483,-13.764412,5.042842042464672,0.4715364682786629,,,4.341432360489379,,0.331633895820224,0.0,,0.002848946804907573,3.48905718259428E-4,0.002281474926892739,0.00518020639471661,0.0022889568869166933,,,,,,,,,,,,0.0010284391465113598,7.640049373338397,7.447788697788697,2.063270103761349,7.6444777106574575,7.778118949600548,6.925396145277071,5.018074261794808,5.777429568829971,,5.77006831964095,,6.027659537270532,4.662748581972256,,,14718,14701,274.66553,-13.76436
0.784873,2CXO J181839.7-134551,SPICY,YSO,4.777777777777937,80630,0,0,0,274.66552709591383,-13.764304095476437,0.41793751639969134,0.3692307692307693,0,0,0,274.665483,-13.764412,5.042842042464672,0.4715364682786629,,,4.341432360489379,,0.331633895820224,0.0,,0.002848946804907573,3.48905718259428E-4,0.002281474926892739,0.00518020639471661,0.0022889568869166933,,,,,,,,,,,,0.0010284391465113598,7.640049373338397,7.447788697788697,2.063270103761349,7.6444777106574575,7.778118949600548,6.925396145277071,5.018074261794808,5.777429568829971,,5.77006831964095,,6.027659537270532,4.662748581972256,,,14713,14696,274.66532,-13.764220000000002
0.356203,2CXO J053513.7-052202,SKIFF,STAR,23.280162037012662,[H97b] 424,0,0,0,83.80746946990827,-5.367419181016501,0.41797082608278974,0.3384615384615385,0,0,0,83.8075833,-5.3674444,3.912867439391868,5.805124424267078,10.0,0.3834084062948397,7.843091373927847,10.0,8.96122107336318,2.0,4.6077363336345285E-10,0.0012802035808440067,4.4030828494446364E-5,3.3015023697791063E-4,0.0028687512223957603,5.659371801973622E-4,,,,,,,,,,,,,,,,7.768597121731747,5.038194931594157,5.324875510949863,2.4785654442057417,,,,,,,,,563,560,83.80756,-5.3674599999999995
0.295874,2CXO J071853.1-245756,SKIFF,STAR,6.370307004999492,Cl* NGC 2362 D 120,0,0,0,109.72151051362567,-24.965586828125186,0.41802834319026105,0.3384615384615385,0,0,0,109.721625,-24.9656389,4.687805335326757,6.616937165459849,,,6.010608481972307,,5.72842649392453,1.0,6.857633117303755E-9,0.0025307266664535578,0.0022271051352974725,0.002655698932788379,0.0012732360378189544,0.004186494666824639,,,,,,,,,,,,0.005131930405270931,7.799088492214204,7.796494046494047,2.21695309122352,6.871651270954193,6.499479390059607,6.3891823889458825,3.358065981481821,4.24612806626228,,3.809343913272538,,4.185618772254216,4.111938768536873,,,8200,8182,109.7216,-24.9656
0.344387,2CXO J064106.5+093545,SKIFF,STAR,4.3030303030304475,Cl* NGC 2264 RMS 3538,0,0,0,100.27738357062464,9.595869455593707,0.4191673038321125,0.2769230769230769,0,0,0,100.2775,9.5958889,5.11253831452246,5.64495156863989,9.981849081275447,9.367687007996484E-4,4.422001238096999,7.5,4.374074640035642,0.0,,6.529479465903303E-4,0.0014619873002377235,3.9708010456131936E-4,4.6526921895296034E-4,0.0010894913997632043,,,,,,,,,,,,5.710454921595943E-4,7.180022787694645,7.4255811755811765,2.1562229788153915,5.8125183269311504,5.333207398172903,5.530675395708871,2.676563398071382,3.6377573663322416,,2.8899774516755845,,3.1268072898498724,3.4025832023508547,,,3588,3578,100.27748000000001,9.595880000000001
0.696281,2CXO J180454.4-241406,SKIFF,STAR,4.193548387096665,Cl* NGC 6530 WFI 35120,0,0,0,271.22697303849964,-24.2352350650244,0.4193674971366909,0.476923076923077,0,0,0,271.2270417,-24.2353333,4.920404730741232,0.17315612769875047,,,4.1452115027946945,,8.298170451985733,0.0,4.025704862432821E-7,0.0013351062904833086,0.0038292536385109055,0.003924466504113475,0.0025510133629200213,,,,,,,,,,,,,,,,,7.393287739059981,7.299398818280575,6.751677804817189,4.335627412444907,,,,,,,,,7734,7717,271.2271,-24.23539
0.264647,2CXO J180422.6-241605,SPICY,YSO,12.356857458960151,72575,1,0,0,271.09446049792155,-24.26807229971447,0.4205931563597241,0.4153846153846154,0,0,0,271.094585,-24.2681,4.925389592081026,0.1707159013281434,,,10.0,,10.0,10.0,8.409547022164172E-9,0.021476681664433832,0.006067933757126682,0.0240863663649842,0.0318710324255236,0.031139841525955014,,,,,,,,,,,,,7.537030003797951,7.482517482517482,2.1116380242109822,7.261501305565699,7.104456701687997,6.557195537172103,4.3366245123119365,5.342319648601475,,4.924974309086932,,5.115014689758464,4.265700813230376,,,7068,7051,271.09454,-24.268060000000002
0.589697,2CXO J053505.5-051824,SKIFF,STAR,23.705538073646878,[H97b] 3040,1,0,0,83.77331271344599,-5.3067897471118615,0.4210264666882995,0.2923076923076923,0,0,0,83.773375,-5.3068889000000015,3.9127063797119104,5.803079115234497,10.0,0.007070842227788363,10.0,10.0,10.0,9.0,2.218719090138483E-9,0.0019372975686613094,8.014467774366728E-4,0.003601180484006623,0.0012181552727209635,0.00449120876286825,,,,,,,,,,,,,7.2189517660463345,7.046163296163296,1.9936230004323392,7.4694094964001385,6.873293862514883,6.406831627303468,4.156923959275608,6.244403744518412,,5.200419915086038,,5.591229269291705,4.6121779539397325,,,223,221,83.77345,-5.3068800000000005
0.291757,2CXO J203923.9+421634,SPICY,YSO,7.741944192887359,114867,0,0,0,309.8498879795768,42.276336453967325,0.4211239404832913,0.24615384615384614,0,0,0,309.84973,42.276341,5.020989713129973,2.2689507461051583,7.6258969675806,0.003726204388475424,4.8701445166125215,6.25,4.189620500549803,0.0,9.715808487253656E-9,0.006209382065072197,2.84048586210381E-4,0.006136931979649326,0.011780805481893121,0.010391581713530914,,,,,,,,,,,,0.05075471105198655,8.021980630459552,7.64056889056889,2.1114353653264164,9.024284783252751,8.845332749421766,7.944368216169081,5.115673139647153,7.325895119134342,,6.796300476731405,,7.431744863579639,5.2046743661586845,,,9190,9169,309.84982,42.2764
0.364913,2CXO J071846.1-245747,SKIFF,STAR,2.0000000000000613,NGC 2362 27,0,0,0,109.69239470664944,-24.96315445879007,0.42138247354013975,0.4461538461538462,0,0,0,109.6925,-24.963222199999997,4.6865588127326205,6.616537831447648,,,3.5370269538041845,,7.1821202638264845,0.0,,2.8352642429885336E-4,9.455881333692172E-5,6.343809615547854E-4,4.5346982286701174E-4,,,,,,,,,4.5022949603597775,4.562088516895469,6.935165609584212,0.5417201172448884,,5.990315229775921,6.403326403326403,1.8700686338089063,,,,,,,,,,2.9344631996173107,3.822272736839891,4.885213032581456,8120,8101,109.69248,-24.96322
0.315361,2CXO J180433.9-242307,SPICY,YSO,3.3142857142859063,72722,0,0,0,271.1414061518699,-24.385410824228266,0.4217365697439184,0.4615384615384616,0,0,0,271.141531,-24.385439,4.920093169924331,0.16845695304348687,1.3782500882012003,2.3078157329003784E-4,4.804219309615839,0.0,8.483110260553074,0.0,3.9412616607693286E-8,0.005198949676143694,0.00196963441500075,0.0054552815482884,0.0073756341721922985,0.0017183104888713848,,,,,,,,,,,,,,,,7.517135010089331,7.298866683769796,6.824377484924432,4.170575346857545,,,,,,,,,7417,7402,271.1415,-24.38543
0.236075,2CXO J071848.1-245722,SKIFF,STAR,5.103448275862184,Cl* NGC 2362 D 98,1,0,0,109.70080079106701,-24.956280944734413,0.4226627665701076,0.3538461538461539,0,0,0,109.70091670000001,-24.9563333,4.687113499365398,6.616465414657871,,,4.366233447456953,,9.230653505323293,0.0,,0.0017089245497183506,0.0013262423370144069,0.001497175610250987,0.0012548983383821545,0.0038817805707810275,,,,,,,,,,,,3.634135355672639E-4,7.603256741359665,7.670572670572669,2.1979031560743625,7.032351537531071,6.775821551547898,6.3907145465244986,3.974576089230433,4.854322958740248,,4.296872384756236,,4.305561128792844,3.9123898038679754,,,8153,8135,109.70087,-24.9563
