name,significance,var_flag,streak_src_flag,pileup_flag,ra,dec,missing,sat_src_flag,extent_flag,conf_flag
2CXO J111140.4-611935,1.8918918918918977,0,0,0,167.91844790019854,-61.326425398104,0.3728813559322034,0,0,0
2CXO J111140.5-612013,3.3529411764707224,0,0,0,167.9190217804336,-61.337149890599896,0.4576271186440678,0,0,0
2CXO J111140.6-611810,2.7222222222222703,0,0,0,167.91956732188703,-61.30302854802291,0.288135593220339,0,0,0
2CXO J111140.8-611931,10.36046739465284,0,0,0,167.9201373131915,-61.325433231399174,0.2542372881355932,0,0,0
2CXO J111140.9-611749,3.937500000000084,0,0,0,167.92080564359262,-61.29716054431453,0.2711864406779661,0,0,0
2CXO J111140.9-611919,7.3177760326921595,0,0,0,167.92051162586063,-61.32207612939955,0.3389830508474576,0,0,0
2CXO J111140.9-612022,3.3529411764704795,0,0,0,167.92060959627156,-61.33949689306467,0.2542372881355932,0,0,0
2CXO J111141.3-610318,2.4736842105263324,0,0,0,167.92241157313762,-61.05504695588878,0.3728813559322034,0,0,0
2CXO J111142.1-611812,7.249132077601581,0,0,0,167.92560596260182,-61.30342043383406,0.4067796610169492,0,0,0
2CXO J111142.3-611135,2.5555555555556366,0,0,0,167.9265893460533,-61.19329339910911,0.3220338983050847,0,0,0
2CXO J111142.5-612226,3.696969696969624,0,0,0,167.92709866412858,-61.37392336431497,0.3389830508474576,0,0,0
2CXO J111142.7-610832,2.7027027027028585,0,0,0,167.92830954762178,-61.14249860192332,0.4067796610169492,0,0,0
2CXO J111142.7-611950,4.108108108107839,0,0,0,167.92801236446644,-61.33062282200813,0.4406779661016949,0,0,0
2CXO J111142.9-611009,2.210526315789449,0,0,0,167.92890131900606,-61.169293049826614,0.4745762711864407,0,0,0
2CXO J111143.0-612142,4.74999999999991,0,0,0,167.9293397844408,-61.36182426295965,0.2542372881355932,0,0,0
2CXO J111143.1-611906,2.210526315789495,0,0,0,167.92959753002947,-61.31852855067872,0.3898305084745763,0,0,0
2CXO J111143.2-611617,3.63636363636372,0,0,0,167.93036024510297,-61.2714189009026,0.3389830508474576,0,0,0
2CXO J111144.2-611428,2.6111111111111214,0,0,0,167.93440503164777,-61.24131002380935,0.42372881355932196,0,0,0
2CXO J111144.3-611405,2.777777777777791,0,0,0,167.93495379309059,-61.234964372796576,0.4067796610169492,0,0,0
2CXO J111144.7-610320,1.850000000000015,0,0,0,167.93650848608038,-61.055706234415176,0.4067796610169492,0,0,0
2CXO J111145.0-611643,2.611111111111124,0,0,0,167.93776891581538,-61.278706360396384,0.5423728813559322,0,0,0
2CXO J111145.0-612158,2.628571428571425,0,0,0,167.93777101789462,-61.36630499243208,0.3559322033898305,0,0,0
2CXO J111145.2-611856,2.7222222222222157,0,0,0,167.93846317140924,-61.31564757180141,0.42372881355932196,0,0,0
2CXO J111145.3-610910,6.689182483966535,0,0,0,167.93904555397262,-61.15285464895636,0.4067796610169492,0,0,0
2CXO J111145.3-612118,2.099999999999983,0,0,0,167.93893813604814,-61.35501191948546,0.3728813559322034,0,0,0
2CXO J111145.6-610846,3.0285714285715137,0,0,0,167.94015617934932,-61.14621772187329,0.3220338983050847,0,0,0
2CXO J111145.7-611909,2.1666666666667007,0,0,0,167.94075469048425,-61.3194174387613,0.3389830508474576,0,0,0
2CXO J111145.7-611917,2.3783783783783594,0,0,0,167.94047385429326,-61.3216160774934,0.4915254237288136,0,0,0
2CXO J111145.9-612141,2.1025641025640778,0,0,0,167.94136918213871,-61.36150526385161,0.576271186440678,0,0,0
2CXO J111146.1-612227,2.2105263157894743,0,0,0,167.94243956239166,-61.374318008821014,0.5254237288135594,0,0,0
2CXO J111146.2-610800,3.999999999999728,0,0,0,167.94263172981584,-61.1334017411411,0.3220338983050847,0,0,0
2CXO J111146.4-610806,2.315789473684238,0,0,0,167.94347191090333,-61.13507207608168,0.5423728813559322,0,0,0
2CXO J111146.6-612005,4.4117647058823755,0,0,0,167.9442956817885,-61.3347228465897,0.3389830508474576,0,0,0
2CXO J111146.8-611847,3.14285714285699,0,0,0,167.94523852823534,-61.313226035756465,0.4745762711864407,0,0,0
2CXO J111147.6-610844,2.2051282051281897,0,0,0,167.9485208595638,-61.145557237610646,0.3220338983050847,0,0,0
2CXO J111147.6-611725,3.5151515151515995,0,0,0,167.9486762749932,-61.29055299883544,0.4406779661016949,0,0,0
2CXO J111147.6-611859,7.958872266219424,0,0,0,167.94867680299876,-61.316479054552964,0.4067796610169492,0,0,0
2CXO J111147.7-612222,2.153846153846221,0,0,0,167.94901062200847,-61.37290399812119,0.5084745762711864,0,0,0
2CXO J111147.8-611704,2.2631578947368824,0,0,0,167.94943884959991,-61.284589372043655,0.3389830508474576,0,0,0
2CXO J111147.9-611129,2.7428571428569426,0,0,0,167.94969169227159,-61.19148150683428,0.3389830508474576,0,0,0
2CXO J111147.9-611840,3.028571428571452,0,0,0,167.94992349539442,-61.31132575811703,0.4745762711864407,0,0,0
2CXO J111148.0-611907,1.951219512195086,0,0,0,167.9501818648487,-61.318653085081756,0.42372881355932196,0,0,0
2CXO J111148.0-612151,3.352941176470676,0,0,0,167.95010841547025,-61.364274866785394,0.3898305084745763,0,0,0
2CXO J111148.2-611855,2.4999999999999662,0,0,0,167.9510324242001,-61.315307141259076,0.5084745762711864,0,0,0
2CXO J111148.4-611104,8.109300811541605,0,0,0,167.95203428256627,-61.18459572954626,0.2542372881355932,0,0,0
2CXO J111148.4-612140,4.545454545454524,0,0,0,167.95193297084163,-61.361347370716686,0.4745762711864407,0,0,0
2CXO J111148.7-610849,2.900000000000148,0,0,0,167.95326085635432,-61.147198569804715,0.4067796610169492,0,0,0
2CXO J111148.8-610742,5.8153264217482175,0,0,0,167.95339400058393,-61.128387200920685,0.3220338983050847,0,0,0
2CXO J111149.2-611601,1.891891891891892,0,0,0,167.95526128744382,-61.26719104296445,0.576271186440678,0,0,0
2CXO J111149.3-612705,6.290569660859141,0,0,0,167.95543140782254,-61.451649099296006,0.3050847457627119,0,0,0
2CXO J111149.5-611908,4.812499999999607,0,0,0,167.95654190510868,-61.31899698029154,0.3389830508474576,0,0,0
2CXO J111149.6-611642,2.3243243243243454,0,0,0,167.9569467237544,-61.278547062979385,0.4406779661016949,0,0,0
2CXO J111149.6-611713,2.2631578947368207,0,0,0,167.95676679089442,-61.28696275334075,0.576271186440678,0,0,0
2CXO J111149.7-611304,3.6969696969695978,0,0,0,167.9573774614089,-61.21779047725157,0.3389830508474576,0,0,0
2CXO J111150.1-611607,1.9024390243902205,0,0,0,167.95909116654775,-61.26872860821898,0.559322033898305,0,0,0
2CXO J111150.4-611633,2.61111111111113,0,0,0,167.9601907323597,-61.275978015847045,0.4576271186440678,0,0,0
2CXO J111150.4-612014,2.2631578947368185,0,0,0,167.9603584261877,-61.33741440189128,0.4745762711864407,0,0,0
2CXO J111150.7-612012,5.533333333333268,0,0,0,167.9612924979184,-61.33673523048161,0.3389830508474576,0,0,0
2CXO J111151.0-610933,3.1428571428571637,0,0,0,167.9626953705459,-61.15935846131937,0.3898305084745763,0,0,0
2CXO J111151.0-611814,2.7222222222222263,0,0,0,167.9627280646987,-61.30394693787094,0.4576271186440678,0,0,0
2CXO J111151.0-611921,2.3999999999999777,0,0,0,167.96255021599532,-61.32250112334423,0.6101694915254238,0,0,0
2CXO J111151.1-610638,4.315789473684335,0,0,0,167.9632705554981,-61.11075970278628,0.3220338983050847,0,0,0
2CXO J111151.3-610320,2.6666666666666217,0,0,0,167.96412000172174,-61.05559809289836,0.5254237288135594,0,0,0
2CXO J111151.3-610813,3.411764705882232,0,0,0,167.96404401495963,-61.13716854507146,0.3898305084745763,0,0,0
2CXO J111151.3-611807,2.3243243243243525,0,0,0,167.96405171057154,-61.30211226593397,0.5423728813559322,0,0,0
2CXO J111151.3-611845,1.8333333333334207,0,0,0,167.96382370630624,-61.3125309670635,0.5254237288135594,0,0,0
2CXO J111151.6-611837,3.454545454545572,0,0,0,167.9653445914904,-61.31035869602173,0.5254237288135594,0,0,0
2CXO J111151.7-610724,4.062499999999856,0,0,0,167.96544857948516,-61.12350670634701,0.3220338983050847,0,0,0
2CXO J111151.8-611440,3.5757575757576734,0,0,0,167.96605073620458,-61.24466325743203,0.3389830508474576,0,0,0
2CXO J111151.8-611827,3.314285714285732,0,0,0,167.96593856966228,-61.30776212308418,0.5084745762711864,0,0,0
2CXO J111152.0-611704,2.6111111111110965,0,0,0,167.96702376833457,-61.28470926137964,0.4406779661016949,0,0,0
2CXO J111152.0-611708,1.9047619047619613,0,0,0,167.96694251345548,-61.285605596011884,0.42372881355932196,0,0,0
2CXO J111152.2-611607,3.696969696969764,0,0,0,167.9678688587528,-61.26869112247142,0.288135593220339,0,0,0
2CXO J111152.3-611949,5.666666666667083,0,0,0,167.96812747944526,-61.33042527838539,0.3389830508474576,0,0,0
2CXO J111152.4-611934,2.722222222222212,0,0,0,167.96842502280128,-61.326159928305856,0.3898305084745763,0,0,0
2CXO J111152.5-611431,4.823529411764985,0,0,0,167.96895832034647,-61.242220516876046,0.4576271186440678,0,0,0
2CXO J111152.6-610942,2.486486486486504,0,0,0,167.9693859639225,-61.16179263478251,0.4915254237288136,0,0,0
2CXO J111152.6-611403,3.5151515151515964,0,0,0,167.96954587776838,-61.23419219088621,0.3559322033898305,0,0,0
2CXO J111152.6-612143,2.4999999999999893,0,0,0,167.9694561363854,-61.36199260811218,0.5423728813559322,0,0,0
2CXO J111152.7-611820,4.0624999999996785,0,0,0,167.96958793920385,-61.305776275826794,0.4915254237288136,0,0,0
2CXO J111152.7-611828,3.2941176470591134,0,0,0,167.9698803928238,-61.30791443775918,0.4576271186440678,0,0,0
2CXO J111152.7-612059,1.818181818181771,0,0,0,167.96974437719157,-61.34984959181684,0.5423728813559322,0,0,0
2CXO J111153.0-611633,2.8571428571428847,0,0,0,167.97093377916823,-61.27602808518172,0.4745762711864407,0,0,0
2CXO J111153.1-611256,3.789473684210489,0,0,0,167.9713763075206,-61.21582552673562,0.1864406779661017,0,0,0
2CXO J111153.2-611829,4.1081081081076976,0,0,0,167.97185699258,-61.308227609909366,0.4576271186440678,0,0,0
2CXO J111153.3-611318,4.8125000000000595,0,0,0,167.97246986129073,-61.22173411466231,0.3389830508474576,0,0,0
2CXO J111153.3-611848,8.103950695114623,0,0,0,167.9724644532639,-61.313608857069205,0.4067796610169492,0,0,0
2CXO J111153.5-611758,5.533333333333084,0,0,0,167.97292340097124,-61.299484158395565,0.4406779661016949,0,0,0
2CXO J111153.5-611818,3.176470588235502,0,0,0,167.97294304405227,-61.30504683072047,0.42372881355932196,0,0,0
2CXO J111153.6-611808,4.277777777777876,0,0,0,167.97366984766222,-61.30230509341085,0.4576271186440678,0,0,0
2CXO J111153.8-611825,2.2702702702702457,0,0,0,167.97448127529017,-61.3072116583876,0.42372881355932196,0,0,0
2CXO J111154.0-611117,3.294117647058953,0,0,0,167.97538713154597,-61.18817319263506,0.4067796610169492,0,0,0
2CXO J111154.0-611759,3.294117647058828,0,0,0,167.97538809476714,-61.299811311791274,0.4067796610169492,0,0,0
2CXO J111154.0-611817,1.7073170731707108,0,0,0,167.9751178711565,-61.30493922276565,0.4745762711864407,0,0,0
2CXO J111154.0-611822,3.874999999999742,0,0,0,167.975366093714,-61.306251502254,0.4745762711864407,0,0,0
2CXO J111154.1-611450,5.648169071650343,0,0,0,167.97569592837476,-61.24744079295153,0.2711864406779661,0,0,0
2CXO J111154.1-612015,4.1621621621618035,0,0,0,167.97559081238342,-61.3376878889066,0.42372881355932196,0,0,0
2CXO J111154.2-611837,3.235294117647024,0,0,0,167.97595792856657,-61.31053578938182,0.4915254237288136,0,0,0
2CXO J111154.4-610838,2.256410256410264,0,0,0,167.97698425434638,-61.14396338558958,0.4915254237288136,0,0,0
2CXO J111154.4-611904,4.285714285714456,0,0,0,167.97701333745002,-61.31789908058831,0.4745762711864407,0,0,0
2CXO J111154.5-610809,8.658641110409269,0,0,0,167.97734421384095,-61.13596683391142,0.3220338983050847,0,0,0
