name,significance,var_flag,streak_src_flag,pileup_flag,ra,dec,missing,sat_src_flag,extent_flag,conf_flag
2CXO J043949.2+261154,5.085714285714469,0,0,0,69.95538536005654,26.198494487368738,0.4915254237288136,0,0,0
2CXO J043950.0+255555,3.999999999999925,0,0,0,69.95868210654464,25.93195954635362,0.6101694915254238,0,0,0
2CXO J043951.8+260056,1.9999999999999665,0,0,0,69.96592415512261,26.015570903513705,0.6271186440677966,0,0,0
2CXO J043951.8+260842,4.0625,0,0,0,69.96618026028699,26.145082580572357,0.5423728813559322,0,0,0
2CXO J043952.2+260719,5.6840433484006985,0,0,0,69.96753993533719,26.121989178992514,0.5084745762711864,0,0,0
2CXO J043952.8-290020,2.61111111111108,0,0,0,69.97005669149718,-29.005673551233567,0.3559322033898305,0,0,0
2CXO J043954.4-290756,4.722222222222258,0,0,0,69.976931145945,-29.132225725682307,0.42372881355932196,0,0,0
2CXO J043954.5+502304,3.8181818181821208,0,0,0,69.97737699713394,50.384575022186915,0.5932203389830508,0,0,0
2CXO J043954.7-453710,3.235294117647267,0,0,0,69.97816944337978,-45.619611913174836,0.5084745762711864,0,0,0
2CXO J043955.7+255509,3.352941176470612,0,0,0,69.98218550095476,25.919369285665585,0.576271186440678,0,0,0
2CXO J043957.3+260039,1.9999999999999645,0,0,0,69.98893889523265,26.011006150155893,0.5254237288135594,0,0,0
2CXO J043957.7+260024,2.1666666666667136,0,0,0,69.99051432094467,26.00671203480028,0.6101694915254238,0,0,0
2CXO J043958.9-285831,5.511939066406317,0,0,0,69.99553728879334,-28.9753385427344,0.5084745762711864,0,0,0
2CXO J044001.6+255628,2.3684210526316,0,0,0,70.00688106978487,25.941262579545953,0.4067796610169492,0,0,0
2CXO J044001.8-453409,7.731987906383527,0,0,0,70.00772476227064,-45.569205559371746,0.3389830508474576,0,0,0
2CXO J044001.9+260823,2.3243243243244467,0,0,0,70.00793670010387,26.139943560660466,0.6101694915254238,0,0,0
2CXO J044004.4-290855,5.757469253652884,0,0,0,70.01843243360395,-29.148668803782968,0.5932203389830508,0,0,0
2CXO J044005.1-290401,8.23052025850799,0,0,0,70.02128409992946,-29.06702481238151,0.576271186440678,0,0,0
2CXO J044006.4-453703,3.515151515151219,0,0,0,70.02704550427563,-45.617583422318354,0.5084745762711864,0,0,0
2CXO J044008.0+260525,12.612502144055624,0,0,0,70.03344495718534,26.090404320341488,0.3389830508474576,0,0,0
2CXO J044008.8-290849,8.522409250019553,0,0,0,70.03695726180558,-29.14695258746556,0.5932203389830508,0,0,0
2CXO J044009.3+260646,3.2571428571427674,0,0,0,70.03880013546427,26.11280107378681,0.5084745762711864,0,0,0
2CXO J044009.5-290752,2.9714285714285387,0,0,0,70.03974324015792,-29.131246476440282,0.5932203389830508,0,0,0
2CXO J044010.0-542203,3.692307692307476,0,0,0,70.04175989628641,-54.36765131218411,0.6101694915254238,0,0,0
2CXO J044010.2+501952,4.193548387097113,0,0,0,70.04258223884511,50.33132896495716,0.576271186440678,0,0,0
2CXO J044010.3+260658,2.324324324324299,0,0,0,70.04321538669791,26.11628391639327,0.6101694915254238,0,0,0
2CXO J044010.4+071510,3.3658536585365937,0,0,0,70.04340595119679,7.2528390517810974,0.5932203389830508,0,0,0
2CXO J044010.5-290211,2.052631578947363,0,0,0,70.04384161975486,-29.036446600344465,0.5423728813559322,0,0,0
2CXO J044012.7+255145,4.1052631578950765,0,0,0,70.05329945153483,25.862631049225353,0.5932203389830508,0,0,0
2CXO J044013.1-285547,2.883720930232545,0,0,0,70.05459732367342,-28.929739896378003,0.4406779661016949,0,0,0
2CXO J044014.6-452140,2.9714285714285396,0,0,0,70.06113906220061,-45.36137248329946,0.6101694915254238,0,0,0
2CXO J044015.3-453839,2.555555555555572,0,0,0,70.06390888947385,-45.64435547536909,0.4067796610169492,0,0,0
2CXO J044016.4-680823,2.157894736842108,0,0,0,70.06847022354538,-68.13977830219156,0.4915254237288136,0,0,0
2CXO J044016.6+255046,3.8947368421055786,0,0,0,70.06925547132539,25.84616476591741,0.6101694915254238,0,0,0
2CXO J044016.8-453556,2.756756756756782,0,0,0,70.07025192262535,-45.59893528055704,0.576271186440678,0,0,0
2CXO J044016.8+260139,1.8421052631578896,0,0,0,70.07007684233247,26.027576452165928,0.6949152542372882,0,0,0
2CXO J044020.0-290638,7.141286749080657,0,0,0,70.08344102784935,-29.11075703062739,0.6101694915254238,0,0,0
2CXO J044020.9+260222,4.777777777777684,0,0,0,70.08727858350096,26.03952983436945,0.5423728813559322,0,0,0
2CXO J044021.3-453910,2.8648648648648085,0,0,0,70.08895732873663,-45.65291700935131,0.5254237288135594,0,0,0
