name,significance,var_flag,streak_src_flag,pileup_flag,ra,dec,missing,sat_src_flag,extent_flag,conf_flag
2CXO J145712.9+220931,2.5555555555553937,0,0,0,224.3039177342341,22.15875370471421,0.559322033898305,0,0,0
2CXO J145714.0+221241,3.5757575757575566,0,0,0,224.30864712317668,22.211626115160648,0.559322033898305,0,0,0
2CXO J145714.1+221214,3.2352941176470886,0,0,0,224.3091543750616,22.204113698512874,0.559322033898305,0,0,0
2CXO J145715.1+221016,4.486486486486882,0,0,0,224.31327525219208,22.171265184458107,0.576271186440678,0,0,0
2CXO J145716.1+221054,2.9142857142856875,0,0,0,224.3171769955957,22.181698231999427,0.559322033898305,0,0,0
2CXO J145716.2-585938,2.27027027027033,0,0,0,224.31764914999974,-58.99391614320066,0.6440677966101694,0,0,0
2CXO J145717.7+221144,6.534191232436322,0,0,0,224.3239112707779,22.195699723488804,0.3898305084745763,0,0,0
2CXO J145718.0+221004,3.5151515151515875,0,0,0,224.3250565918184,22.167884603064635,0.576271186440678,0,0,0
2CXO J145718.8+024648,2.0540540540539283,0,0,0,224.3286232329348,2.7800525152678253,0.4915254237288136,0,0,0
2CXO J145721.9+025342,2.000000000000083,0,0,0,224.34149383180875,2.8950061993935257,0.6101694915254238,0,0,0
2CXO J145725.1+223131,4.722222222222267,0,0,0,224.35460057565982,22.525537418920315,0.3050847457627119,0,0,0
2CXO J145727.2+024723,1.8378378378379223,0,0,0,224.3636090289168,2.7897981394198714,0.3389830508474576,0,0,0
2CXO J145730.2+221130,8.518749250389996,0,0,0,224.3759048317284,22.191776121415625,0.559322033898305,0,0,0
2CXO J145732.4+221415,5.51515151515159,0,0,0,224.385412777518,22.23776345253872,0.4915254237288136,0,0,0
2CXO J145734.3+023738,2.52631578947368,0,0,0,224.39300111073345,2.62741702529987,0.6101694915254238,0,0,0
2CXO J145734.6+024134,2.799999999999905,0,0,0,224.39440679777888,2.6929162502112014,0.4067796610169492,0,0,0
2CXO J145734.9-585953,4.0,0,0,0,224.39560373071163,-58.9983134444684,0.4745762711864407,0,0,0
2CXO J145735.8+221350,2.555555555555647,0,0,0,224.3992743399781,22.230697734486927,0.4915254237288136,0,0,0
2CXO J145738.1-585756,2.3157894736840965,0,0,0,224.4089408700092,-58.965747449505024,0.6271186440677966,0,0,0
2CXO J145740.5+223002,3.2941176470586515,0,0,0,224.41882659428447,22.500829263139487,0.5423728813559322,0,0,0
2CXO J145742.1-585904,1.9999999999999143,0,0,0,224.4255109555449,-58.984549964683744,0.6440677966101694,0,0,0
2CXO J145743.4+222730,3.7575757575755824,0,0,0,224.43103771212608,22.458449793494438,0.288135593220339,0,0,0
2CXO J145746.5+222247,2.4864864864864797,0,0,0,224.4439113207491,22.379854316676912,0.5423728813559322,0,0,0
2CXO J145753.2+222422,5.792763206598365,0,0,0,224.47197954831452,22.406257341229974,0.3559322033898305,0,0,0
