name,significance,var_flag,streak_src_flag,pileup_flag,ra,dec,missing,sat_src_flag,extent_flag,conf_flag
2CXO J142708.6+331508,13.78497233252328,0,0,0,216.78615375367337,33.25247959517265,0.3389830508474576,0,0,0
2CXO J142708.6+341249,3.1111111111112852,0,0,0,216.7862408056441,34.21374455978399,0.4406779661016949,0,0,0
2CXO J142708.7+331446,2.9444444444443527,0,0,0,216.7864778017124,33.24631553249793,0.5423728813559322,0,0,0
2CXO J142708.8+340353,2.0,0,0,0,216.78707037826686,34.06472926301713,0.4915254237288136,0,0,0
2CXO J142708.9+325400,3.9375,0,0,0,216.78739956982247,32.90015664668065,0.3559322033898305,0,0,0
2CXO J142709.0+342122,3.2222222222223857,0,0,0,216.78750409915187,34.35634761685421,0.2711864406779661,0,0,0
2CXO J142709.2+340915,2.9142857142857834,0,0,0,216.7885099756604,34.15439539081786,0.5423728813559322,0,0,0
2CXO J142709.4+341425,4.722222222222625,0,0,0,216.78941344834163,34.2403772205323,0.3728813559322034,0,0,0
2CXO J142709.7+340938,2.7027027027028754,0,0,0,216.7905158246884,34.160567785272946,0.5254237288135594,0,0,0
2CXO J142709.9+350544,2.486486486486436,0,0,0,216.79164773121204,35.09577972709374,0.288135593220339,0,0,0
2CXO J142710.1+333109,1.7058823529411289,0,0,0,216.79228458437862,33.51935051620307,0.5423728813559322,0,0,0
2CXO J142710.4+340733,4.833333333333303,0,0,0,216.7936482020113,34.1260285191001,0.4406779661016949,0,0,0
2CXO J142710.5+352608,3.6250000000001386,0,0,0,216.79409966681752,35.43567233012266,0.23728813559322035,0,0,0
2CXO J142710.7+341406,10.165615282012354,0,0,0,216.79461031373376,34.23525508358884,0.3050847457627119,0,0,0
2CXO J142710.9+353042,2.3999999999999813,0,0,0,216.79543934463,35.5118943682285,0.2033898305084746,0,0,0
2CXO J142711.3+335324,3.4117647058823186,0,0,0,216.79723558372157,33.89015816979802,0.3728813559322034,0,0,0
2CXO J142711.4+340935,4.19354838709685,0,0,0,216.7977220723943,34.159910954463825,0.3728813559322034,0,0,0
2CXO J142712.0+331303,2.7894736842104426,0,0,0,216.800410374709,33.217629119594676,0.4745762711864407,0,0,0
2CXO J142712.3+331118,2.4102564102563604,0,0,0,216.8014279401464,33.188377312382954,0.4915254237288136,0,0,0
2CXO J142712.3+331734,1.9512195121951184,0,0,0,216.80157401002282,33.292895545760274,0.4745762711864407,0,0,0
2CXO J142712.3+333844,7.936065300686692,0,0,0,216.80127519946518,33.64577977800095,0.23728813559322035,0,0,0
2CXO J142712.3+334157,3.6363636363635914,0,0,0,216.80142181626513,33.699261349797375,0.3559322033898305,0,0,0
2CXO J142712.6+330213,2.8571428571428568,0,0,0,216.80288952472785,33.03721801172197,0.5254237288135594,0,0,0
2CXO J142712.7+340238,3.812499999999859,0,0,0,216.8030588951492,34.04402809531271,0.4915254237288136,0,0,0
2CXO J142712.9+352351,2.111111111111105,0,0,0,216.8041512488411,35.39754936150523,0.5423728813559322,0,0,0
2CXO J142713.0+333757,3.0285714285713152,0,0,0,216.80420544827305,33.63273838254476,0.5423728813559322,0,0,0
2CXO J142713.3+332046,2.1052631578947496,0,0,0,216.8055396421538,33.34624601539392,0.576271186440678,0,0,0
2CXO J142713.6+331351,4.965517241379387,0,0,0,216.80703256871647,33.23108440604309,0.22033898305084745,0,0,0
2CXO J142713.6+350143,1.863636363636353,0,0,0,216.80688350890358,35.02887153520373,0.2542372881355932,0,0,0
2CXO J142713.7+324206,3.1111111111113434,0,0,0,216.80724818552682,32.70175709971104,0.288135593220339,0,0,0
2CXO J142713.7+341117,3.3142857142859734,0,0,0,216.80749020745358,34.18815628244696,0.23728813559322035,0,0,0
2CXO J142713.8+353242,3.636363636363392,0,0,0,216.8076520189072,35.545095323717064,0.13559322033898305,0,0,0
2CXO J142714.0+324913,3.028571428571273,0,0,0,216.8084906565976,32.82055469845017,0.4406779661016949,0,0,0
2CXO J142714.0+341334,2.999999999999904,0,0,0,216.80841622276668,34.226229086210594,0.5423728813559322,0,0,0
2CXO J142714.2+334933,2.8947368421052544,0,0,0,216.80951487586776,33.82589669570469,0.2033898305084746,0,0,0
2CXO J142714.3+334816,2.05128205128202,0,0,0,216.80993140373928,33.80472041606822,0.3728813559322034,0,0,0
2CXO J142714.7+324027,6.268270230854803,0,0,0,216.81137395974682,32.67419695409776,0.4576271186440678,0,0,0
2CXO J142714.9+324507,3.235294117647069,0,0,0,216.81211807946917,32.752137672259515,0.4576271186440678,0,0,0
2CXO J142714.9+331259,7.410505959418856,0,0,0,216.81249138802525,33.2166258617969,0.3220338983050847,0,0,0
2CXO J142715.1+325904,7.287545427951479,0,0,0,216.8133031483101,32.98458561332467,0.3220338983050847,0,0,0
2CXO J142715.1+344353,3.2352941176470726,0,0,0,216.81320041695813,34.73164572303174,0.3728813559322034,0,0,0
2CXO J142715.2+344432,3.085714285714237,0,0,0,216.8134717434856,34.742416092276216,0.4745762711864407,0,0,0
2CXO J142715.7+333544,2.368421052631569,0,0,0,216.81547346333068,33.59561661240798,0.2542372881355932,0,0,0
2CXO J142715.8+323920,2.9142857142856227,0,0,0,216.81588336804887,32.655651629025,0.5084745762711864,0,0,0
2CXO J142715.9+340930,2.6666666666667243,0,0,0,216.81645925695042,34.15836947954716,0.4406779661016949,0,0,0
2CXO J142716.0+331028,2.6500000000000954,0,0,0,216.81695392509369,33.17450989180939,0.4576271186440678,0,0,0
2CXO J142716.4+330255,3.142857142857204,0,0,0,216.81854327949142,33.048842099902856,0.3559322033898305,0,0,0
2CXO J142717.2+335221,3.235294117647012,0,0,0,216.821900247332,33.87257886221597,0.3389830508474576,0,0,0
2CXO J142717.3+324750,4.4864864864866325,0,0,0,216.8220931226677,32.79740357766337,0.3728813559322034,0,0,0
2CXO J142717.7+325306,2.7222222222221166,0,0,0,216.82410915918427,32.88521592337826,0.3728813559322034,0,0,0
2CXO J142717.7+335333,3.6969696969700085,0,0,0,216.8238929732927,33.89259897972995,0.42372881355932196,0,0,0
2CXO J142717.8+331333,3.0857142857144213,0,0,0,216.824217740946,33.225900163245804,0.3898305084745763,0,0,0
2CXO J142717.8+342021,2.914285714285708,0,0,0,216.8242610866031,34.33925576004602,0.3050847457627119,0,0,0
2CXO J142718.0+330718,2.1538461538461298,0,0,0,216.82505450563576,33.121682139060624,0.3050847457627119,0,0,0
2CXO J142718.3+331205,6.752135944133135,0,0,0,216.82654933855488,33.20162352139672,0.3728813559322034,0,0,0
2CXO J142718.4+332530,2.84210526315786,0,0,0,216.8267580626184,33.42504337637033,0.2711864406779661,0,0,0
2CXO J142718.5+350605,2.1000000000000285,0,0,0,216.82744954919534,35.101565983623374,0.3389830508474576,0,0,0
2CXO J142718.8+332108,3.0,0,0,0,216.82834346393952,33.352457034574016,0.4067796610169492,0,0,0
2CXO J142719.0+331721,6.328476778060954,0,0,0,216.8291725257548,33.28943629892409,0.1864406779661017,0,0,0
2CXO J142719.2+325247,4.432432432432576,0,0,0,216.8300556967548,32.8797714721828,0.3050847457627119,0,0,0
2CXO J142719.2+353644,2.157894736842106,0,0,0,216.8302789642228,35.61225693989119,0.3220338983050847,0,0,0
2CXO J142719.3+341052,3.0,0,0,0,216.8304307003233,34.181328091270125,0.3728813559322034,0,0,0
2CXO J142719.7+340441,2.2631578947368376,0,0,0,216.83244526589328,34.07830930976549,0.4576271186440678,0,0,0
2CXO J142719.7+343946,1.8048780487804983,0,0,0,216.8324857363064,34.662833003259585,0.5932203389830508,0,0,0
2CXO J142720.1+325442,3.235294117647128,0,0,0,216.8341575355272,32.911779491052144,0.2711864406779661,0,0,0
2CXO J142720.2+330302,2.971428571428588,0,0,0,216.83436956692088,33.050591958551685,0.2033898305084746,0,0,0
2CXO J142720.4+340648,2.378378378378428,0,0,0,216.8350053349569,34.113414986393664,0.5084745762711864,0,0,0
2CXO J142720.5+332022,2.666666666666852,0,0,0,216.8357978129652,33.339674025001415,0.4067796610169492,0,0,0
2CXO J142720.8+333533,2.1025641025640915,0,0,0,216.8370105867889,33.5925315145918,0.42372881355932196,0,0,0
2CXO J142721.0+344601,2.833333333333368,0,0,0,216.8376145208799,34.76698416029231,0.4745762711864407,0,0,0
2CXO J142721.0+345600,2.3157894736843034,0,0,0,216.83777249347432,34.933341899525786,0.42372881355932196,0,0,0
2CXO J142721.2+341934,2.6486486486486727,0,0,0,216.8385777446911,34.32627808671794,0.22033898305084745,0,0,0
2CXO J142721.5+350701,3.937499999999877,0,0,0,216.83994713541983,35.11709340531197,0.23728813559322035,0,0,0
2CXO J142721.6+325300,5.2000000000000455,0,0,0,216.84020575101243,32.8834813643639,0.1864406779661017,0,0,0
2CXO J142721.6+335436,1.9512195121951201,0,0,0,216.8402682543267,33.910253367373876,0.5084745762711864,0,0,0
2CXO J142722.5+323914,3.812499999999991,0,0,0,216.8438247675549,32.653888972206566,0.4745762711864407,0,0,0
2CXO J142722.8+331221,2.2631578947368447,0,0,0,216.84506852271113,33.206052815456964,0.4406779661016949,0,0,0
2CXO J142722.9+324814,14.44854097939067,0,0,0,216.84549699281655,32.803925984048554,0.1016949152542373,0,0,0
2CXO J142722.9+353638,2.914285714285683,0,0,0,216.84561265283912,35.610643962712686,0.3389830508474576,0,0,0
2CXO J142723.2+325032,3.63636363636356,0,0,0,216.84700086347286,32.84224165103408,0.4576271186440678,0,0,0
2CXO J142723.7+341428,1.8999999999999848,0,0,0,216.84881661486838,34.241149258062094,0.5932203389830508,0,0,0
2CXO J142723.8+351418,1.9459459459459647,0,0,0,216.84938394014102,35.23858471231653,0.3389830508474576,0,0,0
2CXO J142723.9+332921,4.1290322580647585,0,0,0,216.84959868471958,33.48938257398268,0.4745762711864407,0,0,0
2CXO J142724.2+335704,3.235294117647088,0,0,0,216.85109299783957,33.951311638160746,0.3220338983050847,0,0,0
2CXO J142724.5+324426,2.0,0,0,0,216.8524803302685,32.74060089791853,0.4576271186440678,0,0,0
2CXO J142724.8+340510,3.937500000000087,0,0,0,216.8533472955462,34.08623592833629,0.5423728813559322,0,0,0
2CXO J142724.9+350030,2.5263157894736827,0,0,0,216.85392648176082,35.00836727515995,0.5423728813559322,0,0,0
2CXO J142725.0+333018,2.8888888888888946,0,0,0,216.854472231418,33.50518632200668,0.5423728813559322,0,0,0
2CXO J142725.1+324034,3.4117647058822995,0,0,0,216.8549314902359,32.676321136843306,0.4576271186440678,0,0,0
2CXO J142725.1+335601,2.111111111111105,0,0,0,216.8547182396561,33.93380133102141,0.3728813559322034,0,0,0
2CXO J142725.4+341557,3.352941176470833,0,0,0,216.85585560673906,34.26583491040691,0.4067796610169492,0,0,0
2CXO J142725.7+324254,8.172553751617823,0,0,0,216.8573235237837,32.71520294207303,0.06779661016949153,0,0,0
2CXO J142725.7+350046,1.809523809523757,0,0,0,216.85709789065777,35.01287365326855,0.6440677966101694,0,0,0
2CXO J142725.9+342716,3.4117647058823715,0,0,0,216.8582812477041,34.45445685575643,0.4576271186440678,0,0,0
2CXO J142726.1+345908,1.9545454545454264,0,0,0,216.85891013411373,34.9856206828204,0.3559322033898305,0,0,0
2CXO J142726.3+325120,6.2425555897123495,0,0,0,216.85967245872533,32.85570403749687,0.4915254237288136,0,0,0
2CXO J142726.8+350847,1.849999999999958,0,0,0,216.86169268321672,35.14646715826438,0.3728813559322034,0,0,0
2CXO J142726.9+323234,2.555555555555377,0,0,0,216.86223979443523,32.543041108339345,0.4067796610169492,0,0,0
2CXO J142727.1+343555,1.8571428571428488,0,0,0,216.86296702718602,34.59883579844842,0.3050847457627119,0,0,0
2CXO J142727.3+350519,5.419354838709246,0,0,0,216.8638953155738,35.088819574522105,0.2033898305084746,0,0,0
