name,significance,var_flag,streak_src_flag,pileup_flag,ra,dec,missing,sat_src_flag,extent_flag,conf_flag
2CXO J003935.9-732725,3.294117647058739,0,0,0,9.899767048483284,-73.45713571445087,0.576271186440678,0,0,0
2CXO J003936.7-731249,4.157894736841915,0,0,0,9.903192605663662,-73.21374183461454,0.5254237288135594,0,0,0
2CXO J004028.7-731106,14.422174925923155,0,0,0,10.119748201452976,-73.18517114931095,0.5084745762711864,0,0,0
2CXO J004506.3-730056,10.447262815950607,0,0,0,11.276413341737564,-73.0156660386696,0.5932203389830508,0,0,0
2CXO J004659.0-731918,2.4444444444444704,0,0,0,11.745894763677486,-73.32188950166946,0.5932203389830508,0,0,0
2CXO J004709.1-724304,4.777777777777961,0,0,0,11.78813323106874,-72.71793201119979,0.576271186440678,0,0,0
2CXO J004927.5-732717,4.324324324324361,0,0,0,12.364620215908758,-73.45497170726081,0.5084745762711864,0,0,0
2CXO J005007.6-732727,5.4117647058820495,0,0,0,12.531773478316724,-73.45773415424905,0.5084745762711864,0,0,0
2CXO J005356.1-730355,6.668162261357371,0,0,0,13.48410041445004,-73.06542989645253,0.5254237288135594,0,0,0
2CXO J005503.4-732109,2.7567567567567703,0,0,0,13.764469560720384,-73.35267122773854,0.5254237288135594,0,0,0
2CXO J005532.4-732317,2.1666666666667056,0,0,0,13.885307931520515,-73.38819023067082,0.5084745762711864,0,0,0
2CXO J005551.4-733110,13.60712452318861,0,0,0,13.964537156138876,-73.51948014794473,0.288135593220339,0,0,0
2CXO J005554.0-732619,2.0,0,0,0,13.975142058810887,-73.43869947520676,0.42372881355932196,0,0,0
2CXO J005600.2-715239,2.3783783783783847,0,0,0,14.001144165520827,-71.87776812594849,0.6610169491525424,0,0,0
2CXO J005611.5-732851,2.0,0,0,0,14.048263451474385,-73.48103833479671,0.576271186440678,0,0,0
2CXO J005616.3-732519,2.4705882352940858,0,0,0,14.067933617330766,-73.42217298858957,0.5932203389830508,0,0,0
2CXO J005621.7-731702,2.324324324324321,0,0,0,14.090657723774084,-73.28392583140459,0.5932203389830508,0,0,0
2CXO J005624.1-732506,2.400000000000062,0,0,0,14.100475728814617,-73.41841666759231,0.576271186440678,0,0,0
2CXO J005625.2-733114,2.324324324324332,0,0,0,14.105112305604052,-73.5207647592243,0.5932203389830508,0,0,0
2CXO J005631.9-732859,1.9459459459459232,0,0,0,14.13307731177508,-73.48321940023993,0.5084745762711864,0,0,0
2CXO J005634.9-732630,2.4117647058824034,0,0,0,14.145810182379366,-73.44180849294872,0.559322033898305,0,0,0
2CXO J005643.8-720701,3.692307692307645,0,0,0,14.1828582672876,-72.11718775940919,0.5932203389830508,0,0,0
