angDist,N,Identifier,Otype,ICRS (J2000) RA,ICRS (J2000) DEC,name,class,prob,prob_margin,prob_AGN,prob_CV,prob_HMXB,prob_LMXB,prob_PULSAR,prob_STAR,prob_ULX,prob_YSO,gc,ra,dec,significance
0.183100,96,CXOGlb J002403.3-720524,X,00 24 03.296,-72 05 24.66,2CXO J002403.3-720524,PULSAR,0.9481542163687848,0.9065146847254022,1.035560800843196E-4,0.0416395316433826,4.6118487946097313E-4,1.1268369512326572E-4,0.9481542163687848,0.009330799168605238,9.43609764202515E-5,1.0366718813841721E-4,NGC-104,6.01386979372819,-72.09021207091519,3.7435897435898577
0.163688,97,Cl* NGC  104    EGG V8,EB*,00 24 03.464,-72 05 05.20,2CXO J002403.4-720505,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.0145142115000585,-72.08481583638246,45.8446958289357
0.932746,99,CXOGlb J002403.6-720522,X,00 24 03.516,-72 05 22.54,2CXO J002403.7-720522,PULSAR,0.9157740108271901,0.8396159268998572,7.234632873692566E-5,0.07615808392733288,2.756607702928041E-4,4.188837567559044E-5,0.9157740108271901,0.007496838375560582,1.1394143995630599E-4,6.722995525475368E-5,NGC-104,6.015491698184178,-72.08960580874349,4.5555555555557055
0.072278,104,CXOGlb J002403.7-720423,CV*,00 24 03.776,-72 04 22.96,2CXO J002403.7-720423,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.015749645639801,-72.07306388364992,16.146585013488007
0.215571,106,CXOGlb J002403.8-720621,CV*,00 24 03.835,-72 06 21.61,2CXO J002403.8-720621,CV,0.994468532294889,0.9906935252952764,3.473329527667614E-4,0.994468532294889,0.003775006999612514,1.222541656957378E-5,5.032993717011512E-4,3.114282893029228E-5,8.586738768351942E-4,3.786258695513311E-6,NGC-104,6.0161362441322686,-72.10603822346606,15.947227783387945
0.102193,109,CXOGlb J002404.1-720512,BY*,00 24 04.145,-72 05 12.47,2CXO J002404.1-720512,PULSAR,0.9645531658145423,0.945581809938583,0.0035789903941339345,0.01897135587595936,0.005575236815767664,1.1417588464453751E-4,0.9645531658145423,0.006290724226279407,6.666943630550133E-4,2.4965662561775477E-4,NGC-104,6.017314668114864,-72.08682220309704,3.095238095238201
0.311943,110,CXOGlb J002404.1-720420,X,00 24 04.191,-72 04 20.11,2CXO J002404.2-720420,PULSAR,0.8174691614108183,0.691847190584496,5.3556220021870284E-5,0.12562197082632232,6.422608310133882E-4,4.494359159868567E-5,0.8174691614108183,0.05597529694338442,1.0820796679665665E-4,8.460221004448342E-5,NGC-104,6.017691475878166,-72.0723031816781,5.2941176470588305
0.106620,113,Cl* NGC  104    EGG V19,EB*,00 24 04.345,-72 05 01.35,2CXO J002404.3-720501,CV,0.7783950946017433,0.6048022795237129,9.409747249965236E-4,0.7783950946017433,0.04575590954951261,2.3129987752826114E-5,0.1735928150780304,5.101938145617625E-4,7.410712513335237E-4,4.08109920689687E-5,NGC-104,6.018134745074463,-72.08373641645184,12.45169242923301
0.061527,120,CXOGlb J002404.6-720509,X,00 24 04.669,-72 05 09.40,2CXO J002404.6-720509,PULSAR,0.8877908135944982,0.7790039994106194,9.469924094575405E-4,0.10878681418387884,6.835396573544744E-4,2.2747805655835415E-5,0.8877908135944982,0.0015326119818585,1.3965311960028844E-4,9.682724769629693E-5,NGC-104,6.019508822966429,-72.08594752017615,2.318181818181884
0.147233,124,CXOGlb J002404.9-720522,X,00 24 04.935,-72 05 22.57,2CXO J002404.9-720522,PULSAR,0.9424810497519123,0.8874747149640428,6.836075010259299E-4,0.05500633478786938,4.934282813141844E-4,1.6421008682759028E-5,0.9424810497519123,0.0011484500644433674,1.0081170571907199E-4,6.989689903301391E-5,NGC-104,6.020605283310998,-72.08964150177752,2.711111111111013
0.437871,125,CXOGlb J002404.9-720506,CV*,00 24 04.956,-72 05 06.08,2CXO J002405.0-720506,CV,0.9352031658847242,0.8844995315439215,8.652252265953788E-5,0.9352031658847242,0.005585437129315171,4.6301085459383496E-5,0.008195070537225502,0.050703634340802745,1.4806540320698E-4,3.180309660643272E-5,NGC-104,6.021003623784679,-72.08507664401832,4.187499999999706
0.406283,127,CXOGlb J002404.9-720329,X,00 24 04.989,-72 03 29.84,2CXO J002405.0-720330,PULSAR,0.9164330234889532,0.8392891632520874,1.738413759816281E-4,0.07714386023686577,0.0022066394189772863,7.869622219205419E-5,0.9164330234889532,0.00344995429409524,3.104216683020486E-4,2.035632946327114E-4,NGC-104,6.020905669724924,-72.05839571336351,4.944444444444624
0.155162,130,CXOGlb J002405.1-720502,XB?,00 24 05.056,-72 05 02.77,2CXO J002405.0-720502,STAR,0.8189402368106852,0.6383079155953646,2.766369761478227E-5,2.437417837300028E-4,1.1028398309517555E-4,6.564582847731039E-6,0.18063232121532058,0.8189402368106852,2.714701753855286E-5,1.2040909168052438E-5,NGC-104,6.021204585344607,-72.08409518551117,4.050000000000162
0.184278,132,CXOGlb J002405.1-720604,XB*,00 24 05.156,-72 06 04.46,2CXO J002405.1-720604,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.0216421903620585,-72.10125427142863,7.254109302030737
0.237253,136,CXOGlb J002405.2-720315,X,00 24 05.274,-72 03 15.78,2CXO J002405.2-720315,PULSAR,0.9787917631921393,0.9618018412172571,9.003940855094767E-5,0.016989921974882298,1.0710028261907669E-4,9.362626422494649E-6,0.9787917631921393,0.003907772051637481,5.336234153798205E-5,5.067812221067784E-5,NGC-104,6.021881732916597,-72.05444264157481,2.7906976744185004
0.192644,138,CXOGlb J002405.3-720421,CV*,00 24 05.364,-72 04 21.53,2CXO J002405.3-720421,CV,0.9753004500774255,0.9593093999602051,3.0199709883929697E-4,0.9753004500774255,0.007611011223099879,1.1817229604426777E-5,0.015991050117220327,1.716816186973309E-4,5.874591804797257E-4,2.453345463364211E-5,NGC-104,6.0224902059594,-72.07267886148215,10.20306132218847
0.284932,140,CXOGlb J002405.4-720457,V*,00 24 05.440,-72 04 57.06,2CXO J002405.4-720457,CV,0.5854936438823193,0.1737077262822832,3.9058134778804953E-4,0.5854936438823193,4.2805173794837E-4,1.8819179458529557E-5,0.4117859176000361,0.001603340678934594,2.190907060274614E-4,6.0554867487900466E-5,NGC-104,6.022810303885307,-72.08258232981582,3.349999999999985
0.303833,141,CXOGlb J002405.6-720504,CV*,00 24 05.662,-72 05 04.51,2CXO J002405.6-720504,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.023684383579964,-72.0845066780803,7.437122417368865
0.305966,142,PSR J0024-7204R,Psr,00 24 05.670,-72 04 52.62,2CXO J002405.7-720452,PULSAR,0.9994695938581579,0.999072409780492,3.236383538181921E-5,3.971840776659135E-4,3.466775264778231E-5,1.5364232362050375E-6,0.9994695938581579,4.852001452118325E-5,9.570136262251143E-6,6.563902127020262E-6,NGC-104,6.0238955683814766,-72.08126619783637,3.0476190476190888
0.195865,143,CXOGlb J002405.6-720452,BY*,00 24 05.694,-72 04 52.61,2CXO J002405.7-720452,PULSAR,0.9994695938581579,0.999072409780492,3.236383538181921E-5,3.971840776659135E-4,3.466775264778231E-5,1.5364232362050375E-6,0.9994695938581579,4.852001452118325E-5,9.570136262251143E-6,6.563902127020262E-6,NGC-104,6.0238955683814766,-72.08126619783637,3.0476190476190888
0.342401,146,CXOGlb J002406.0-720501,X,00 24 05.998,-72 05 01.37,2CXO J002406.0-720501,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.025250184878927,-72.08376605806328,7.6292701641244545
0.095232,147,CXOGlb J002406.0-720346,X,00 24 06.013,-72 03 46.23,2CXO J002406.0-720346,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.025092006977786,-72.06286541475437,9.369568905782767
0.071553,148,Cl* NGC  104    MAM M54898,CV*,00 24 06.013,-72 04 56.20,2CXO J002406.0-720456,CV,0.9952214470111811,0.9927944470760739,1.756872777578486E-4,0.9952214470111811,0.002426999935107236,4.9509537600031843E-5,9.617707617429305E-4,0.001094201776357765,6.4089165214495E-5,6.294535038574364E-6,NGC-104,6.0251167916911195,-72.08228266126895,25.99244118425901
0.099929,151,CXOGlb J002406.0-720725,X,00 24 06.085,-72 07 25.44,2CXO J002406.1-720725,PULSAR,0.9520713333003503,0.9200027295205138,3.185512255406987E-4,0.0320686037798365,3.238656257955838E-4,2.7548713938037667E-5,0.9520713333003503,0.014841243971175472,2.055849199498003E-4,1.4326846341353983E-4,NGC-104,6.025435236778151,-72.1237456309184,2.4878048780488027
0.132610,154,CXOGlb J002406.1-720542,X,00 24 06.172,-72 05 42.84,2CXO J002406.1-720542,PULSAR,0.9822533414117245,0.9684174538896406,2.165964400927874E-4,0.0020827240440909928,0.0011854110043395434,6.921062040715143E-5,0.9822533414117245,0.013835887522083829,2.222566510857775E-4,1.3457230617532493E-4,NGC-104,6.025797395905727,-72.09526055316651,4.162162162162495
0.141595,155,Cl* NGC  104  AGBWF  2-6,EB*,00 24 06.314,-72 04 16.94,2CXO J002406.3-720417,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.026374341347719,-72.07140589885779,4.499999999999937
0.175669,156,CXOGlb J002406.3-720439,X,00 24 06.346,-72 04 38.96,2CXO J002406.3-720439,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.026591134594638,-72.07750518421655,6.498099686455324
0.113304,157,CXOGlb J002406.3-720443,CV*,00 24 06.397,-72 04 42.97,2CXO J002406.4-720443,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.026675631401758,-72.07863355014037,53.276857862187356
0.250210,159,Cl* NGC  104  AGBWF  2-17,BY*,00 24 06.436,-72 04 30.11,2CXO J002406.4-720430,PULSAR,0.99795213446269,0.9972061538086285,2.510645128590127E-4,7.459806540614685E-4,6.94794545697837E-4,7.308087155225732E-6,0.99795213446269,2.969699475456891E-4,3.291443429304621E-5,1.8833355697603842E-5,NGC-104,6.026943324719298,-72.07508809726417,3.4117647058824145
0.221229,163,PSR J0024-72H,Psr,00 24 06.686,-72 04 06.74,2CXO J002406.7-720406,PULSAR,0.987410191296212,0.9751460605675066,2.731210573619933E-5,0.012264130728705346,1.4241660189417992E-4,3.7506821363234077E-6,0.987410191296212,4.7879600194259764E-5,8.935025645944484E-5,1.496872866240783E-5,NGC-104,6.027985828877206,-72.06858617101801,6.57964218194705
0.226692,164,CXOGlb J002406.8-720512,XB*,00 24 06.869,-72 05 12.29,2CXO J002406.8-720512,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.02863400818444,-72.08681006164045,11.074097611980038
0.154163,165,CXOGlb J002406.9-720509,X,00 24 06.918,-72 05 09.90,2CXO J002406.9-720509,PULSAR,0.5655713433749874,0.18157926559673637,0.006769677053690806,0.383992077778251,0.007586822939175493,1.0779321199897769E-4,0.5655713433749874,0.03472170841410384,6.870367295746304E-4,5.63540498217858E-4,NGC-104,6.028950727198263,-72.08606494100451,1.574468085106385
0.163756,166,[GHE2001] W201,X,00 24 07.060,-72 04 42.68,2CXO J002407.0-720442,STAR,0.9989130935362326,0.9980971942470328,1.822196454060596E-5,8.158992891998271E-4,2.5033068969259268E-5,2.6817494626943618E-6,1.6170605327244558E-4,0.9989130935362326,6.213956158348789E-5,1.2247767392096975E-6,NGC-104,6.029553255919211,-72.07853961707376,6.669429560747812
0.219723,168,CXOGlb J002407.1-720545,CV*,00 24 07.141,-72 05 45.67,2CXO J002407.1-720545,CV,0.9885681076096675,0.9808388768282076,3.168293546925395E-4,0.9885681076096675,0.007729230781459883,1.0148610770052542E-4,9.933726223323668E-4,0.0022196846949237956,5.747842261935625E-5,1.381040660426065E-5,NGC-104,6.029836561438684,-72.09607497435769,18.168453609963624
0.284788,169,CXOGlb J002407.1-720507,X,00 24 07.150,-72 05 07.00,2CXO J002407.1-720507,PULSAR,0.9443902368662803,0.8936931754123596,6.217994354434315E-5,0.05069706145392072,0.004624286096291968,7.441976078714376E-6,0.9443902368662803,9.754383209823881E-5,9.151258093259133E-5,2.9737250853166276E-5,NGC-104,6.029991183355207,-72.08532769361172,5.500000000000253
0.170546,171,Cl* NGC  104    EGG V24,BY*,00 24 07.224,-72 04 57.39,2CXO J002407.2-720457,PULSAR,0.8340134973944046,0.7640989033333448,0.010214600365567457,0.06326687109606949,0.06991459406105974,2.559677019086848E-4,0.8340134973944046,0.019733295413129456,0.0020505545714273863,5.50619396433227E-4,NGC-104,6.0301379262717205,-72.08265424795908,7.9360559000524065
0.128451,172,CXOGlb J002407.2-720446,X,00 24 07.246,-72 04 46.44,2CXO J002407.2-720446,PULSAR,0.9064513618490426,0.8473093085765152,6.854329815155885E-4,0.03100544324550901,0.0019340080160282537,2.656437216693115E-4,0.9064513618490426,0.0591420532725274,3.804458079458311E-4,1.356111057620108E-4,NGC-104,6.0302763774103605,-72.07959103324293,3.7368421052630336
0.113806,173,CXOGlb J002407.3-720519,X,00 24 07.281,-72 05 19.58,2CXO J002407.3-720519,PULSAR,0.9733615790842821,0.9534383884010569,4.6917513354661845E-5,0.019923190683225185,1.4864551936052923E-4,2.226065481334226E-5,0.9733615790842821,0.006409678717705663,6.044843685508145E-5,2.727939040346056E-5,NGC-104,6.030436721679906,-72.08878048118635,4.4444444444441285
0.254860,175,Cl* NGC  104    EGG V18,EB*,00 24 07.337,-72 05 04.37,2CXO J002407.3-720504,CV,0.8879838755530801,0.7792857511208148,8.742988315506992E-4,0.8879838755530801,6.276366783294259E-4,1.7907391542350354E-5,0.10869812443226534,0.0016462045364487243,8.646924679488158E-5,6.548332998836423E-5,NGC-104,6.030772929196246,-72.08451335360849,2.3750000000000253
0.293601,178,CXOGlb J002407.5-720620,BY*,00 24 07.523,-72 06 20.09,2CXO J002407.5-720620,PULSAR,0.7067401328057259,0.4527814150697754,0.0016302104057489923,0.2539587177359505,6.62243678104193E-4,5.633188641292067E-5,0.7067401328057259,0.036172110181151344,4.8729651677382807E-4,2.929567901324719E-4,NGC-104,6.03159619086142,-72.10560764407073,2.2727272727273773
0.197401,182,CXOGlb J002407.7-720431,X,00 24 07.729,-72 04 31.24,2CXO J002407.7-720431,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.032338072629955,-72.07538061513691,3.0243902439026082
0.187079,185,Cl* NGC  104    EGG V4,EB*,00 24 07.812,-72 04 58.40,2CXO J002407.8-720458,PULSAR,0.9089422703046944,0.8194677192365678,1.5689810501088265E-4,0.08947455106812659,7.911549776919057E-4,1.8445826832401734E-5,0.9089422703046944,2.975168700409164E-4,2.6024781031987225E-4,5.891503728307729E-5,NGC-104,6.032715237329569,-72.08289967906552,3.2682926829269574
0.402185,187,Cl* NGC  104    FDP    2835,EB*,00 24 07.885,-72 05 02.00,2CXO J002407.9-720502,PULSAR,0.9057458008360483,0.8156465705301112,0.0011155866183509742,0.090099230305937,9.29523463513859E-4,2.679762512672644E-5,0.9057458008360483,0.0018054647545328272,1.635308762784373E-4,1.1406552021216303E-4,NGC-104,6.033214054480312,-72.08390386127957,3.3658536585364986
0.225806,188,CXOGlb J002407.9-720454,CV*,00 24 07.924,-72 04 54.75,2CXO J002407.9-720454,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.033177842699787,-72.08191341095612,16.468858454547842
0.407127,190,[GHE2001] W197,X,00 24 08.021,-72 04 51.28,2CXO J002408.1-720451,STAR,0.5690691091152768,0.15475906568944642,4.044017907466197E-5,0.01622505076145264,1.2799422460068384E-4,1.6914244755530082E-4,0.41431004342583033,0.5690691091152768,2.4934913113207556E-5,3.328493309647301E-5,NGC-104,6.033777406316857,-72.08088365886552,3.9999999999997633
0.225677,192,Cl* NGC  104    EGG V29,BY*,00 24 08.163,-72 05 13.23,2CXO J002408.1-720513,PULSAR,0.8834909678174102,0.770298396193023,7.302627977006249E-5,0.11319257162438719,0.0028011448424192145,9.945249557112462E-6,0.8834909678174102,1.7607891818462065E-4,2.3521299226921064E-4,2.1052276002257884E-5,NGC-104,6.034125732193445,-72.08706045680344,7.677709781439148
0.146173,196,GEN# +2.01040017,X,00 24 08.305,-72 04 31.43,2CXO J002408.3-720431,CV,0.8465241405082236,0.6963799291541317,2.951972718718216E-4,0.8465241405082236,7.573357711696775E-4,3.3655082255464963E-4,0.001800918229966697,0.15014421135409178,6.210392037947502E-5,7.954212174231025E-5,NGC-104,6.034720257866808,-72.07541651218435,23.36581611974964
0.134782,197,Cl* NGC  104    EGG V27,BY*,00 24 08.496,-72 05 00.23,2CXO J002408.4-720500,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.035411043583224,-72.0834345072459,18.40082636153721
0.272814,198,CXOGlb J002408.5-720438,Psr,00 24 08.507,-72 04 38.77,2CXO J002408.5-720438,PULSAR,0.9857839964362898,0.9721728362534271,3.348236303253684E-5,0.0136111601828627,4.098053836914475E-4,3.5227981587548837E-6,0.9857839964362898,1.1641498002894392E-4,2.209169826119537E-5,1.952615767474124E-5,NGC-104,6.035660115118163,-72.07747345574295,4.210526315789699
0.119072,199,CXOGlb J002408.5-720456,X,00 24 08.530,-72 04 56.26,2CXO J002408.5-720456,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.0355463900640975,-72.08232748817395,3.499999999999837
0.085177,200,PSR B0021-72T,Psr,00 24 08.54,-72 04 38.9,2CXO J002408.5-720438,PULSAR,0.9857839964362898,0.9721728362534271,3.348236303253684E-5,0.0136111601828627,4.098053836914475E-4,3.5227981587548837E-6,0.9857839964362898,1.1641498002894392E-4,2.209169826119537E-5,1.952615767474124E-5,NGC-104,6.035660115118163,-72.07747345574295,4.210526315789699
0.251589,201,CXOGlb J002408.5-720535,EB*,00 24 08.544,-72 05 35.18,2CXO J002408.5-720535,PULSAR,0.5201414375928445,0.24059643641271938,0.0011325776371866989,0.19571957252540106,0.001854602022211767,2.7785931917757205E-4,0.5201414375928445,0.2795450011801251,6.020516073520738E-4,7.268981157011959E-4,NGC-104,6.0358193671460745,-72.09312384888783,8.044217739001907
0.394709,202,[GHE2001] W186,X,00 24 08.549,-72 07 08.13,2CXO J002408.5-720708,PULSAR,0.39677437173345026,0.00783303726239637,0.002958239941064403,0.3889413344710539,0.09877847138350938,5.966300045025969E-4,0.39677437173345026,0.10776947586604452,0.003131174902553828,0.0010503016978212613,NGC-104,6.035810311325463,-72.11901793339564,3.945945945946129
0.244994,203,CXOGlb J002408.6-720449,X,00 24 08.672,-72 04 49.41,2CXO J002408.6-720449,PULSAR,0.958467779928812,0.9172687381173883,3.6273442145426354E-5,0.04119904181142377,1.335543000077528E-4,5.334307835747878E-6,0.958467779928812,8.699748406101865E-5,5.6959107874914786E-5,1.4059617839173925E-5,NGC-104,6.036118868006724,-72.08045957484774,3.3999999999998645
0.169998,204,Cl* NGC  104    EGG V41,BY*,00 24 08.757,-72 05 07.56,2CXO J002408.7-720507,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.036625944353887,-72.08545373875,6.905374191720843
0.087336,205,PSR B0021-72N,Psr,00 24 09.193,-72 04 28.83,2CXO J002409.2-720428,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.0383711583924065,-72.07468778381917,5.6363636363637335
0.118133,206,CXOGlb J002409.2-720543,CV*,00 24 09.219,-72 05 43.87,2CXO J002409.2-720543,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.038483183576375,-72.09554403296575,6.103519863363854
0.179332,207,CXOGlb J002409.2-720511,X,00 24 09.262,-72 05 11.09,2CXO J002409.2-720511,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.038738421724019,-72.08643495854768,3.3658536585363747
0.278370,208,CXOGlb J002409.5-720504,XB*,00 24 09.514,-72 05 04.58,2CXO J002409.5-720504,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.039825681132925,-72.08465823393601,3.809523809524085
0.104339,209,PSR J0023-72U,Psr,00 24 09.8325,-72 03 59.667,2CXO J002409.8-720359,PULSAR,0.8314178122648447,0.6643915435973358,6.029185854197151E-5,0.16702626866750891,0.001250320531709953,7.1442009116999835E-6,0.8314178122648447,9.731931664362534E-5,1.1027345916116405E-4,3.05697006779986E-5,NGC-104,6.041055938218791,-72.0665850888972,7.807328817631383
0.025105,210,Cl* NGC  104  AGBWF  2-4,EB*,00 24 09.834,-72 03 47.95,2CXO J002409.8-720347,PULSAR,0.9984537591201341,0.99697437983495,1.4148708409111653E-5,0.0014793792851841717,1.0570848565310568E-5,1.2946508086108538E-6,0.9984537591201341,2.8984509376060885E-5,6.338227759931329E-6,5.5246497626438716E-6,NGC-104,6.040972347304263,-72.06331251879703,2.4186046511629407
0.125457,211,Cl* NGC  104  AGBWF  2-7,XB*,00 24 10.000,-72 04 51.73,2CXO J002410.0-720451,PULSAR,0.9591444471674959,0.9209550885477095,7.357284962198674E-4,0.03818935861978641,8.102493416097529E-4,2.586753168716071E-5,0.9591444471674959,9.267712777199766E-4,8.067262236373573E-5,8.690494311720782E-5,NGC-104,6.041758805013274,-72.08105638007959,3.550000000000032
0.224288,213,CXOGlb J002410.0-720441,CV*,00 24 10.048,-72 04 41.20,2CXO J002410.0-720441,CV,0.9987963919165698,0.9980915453252256,1.376851155353231E-5,0.9987963919165698,4.5564754814571225E-4,1.1611262391276627E-6,7.048465913441319E-4,1.7199531583438722E-5,7.824882520476038E-6,3.159892044028657E-6,NGC-104,6.042058580528022,-72.07813096007614,8.279288591797322
0.163425,214,CXOGlb J002410.2-720401,XB*,00 24 10.217,-72 04 01.51,2CXO J002410.2-720401,PULSAR,0.7409118204343532,0.49269690208792133,3.617672259364038E-4,0.2482149183464319,0.001210345363564127,2.708809557908506E-4,0.7409118204343532,0.00820360085591136,3.7041557326981944E-4,4.5625124474259855E-4,NGC-104,6.042658594501404,-72.06712258835184,4.235294117647187
0.127569,215,CXOGlb J002410.4-720459,XB*,00 24 10.484,-72 04 59.92,2CXO J002410.4-720500,PULSAR,0.6910138369422062,0.38533077074314115,1.1238651889423379E-4,0.30568306619906505,0.0025893727974617238,1.3708329297456902E-5,0.6910138369422062,1.794690228291291E-4,3.736076678208106E-4,3.455252242526587E-5,NGC-104,6.043717938577004,-72.08334490995288,9.037727874381769
0.321328,216,Cl* NGC  104  AGBWF  4-6,BY*,00 24 10.512,-72 05 06.35,2CXO J002410.5-720506,CV,0.9257749062730105,0.852193998388223,3.859480479707359E-5,0.9257749062730105,4.712104426754434E-4,4.4718080742783015E-6,0.07358090788478758,8.264780876177809E-5,3.0050945072890028E-5,1.7210032820436266E-5,NGC-104,6.043942863869178,-72.08517491232855,5.5151515151517145
0.775415,217,CXOGlb J002410.5-720444,X,00 24 10.593,-72 04 44.18,2CXO J002410.7-720444,PULSAR,0.8673047095843096,0.741643153998218,2.5701127872865807E-4,0.1256615555860916,5.882393724493415E-4,3.0101913643510113E-5,0.8673047095843096,0.0058171742509018865,1.6069605604218329E-4,1.8051195783317598E-4,NGC-104,6.044585102188535,-72.07910449300468,2.3555555555555663
0.110919,218,CXOGlb J002410.6-720529,XB*,00 24 10.598,-72 05 29.21,2CXO J002410.6-720529,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.044218369085115,-72.09147188993255,5.852026570245571
0.161814,219,CXOGlb J002410.6-720516,CV*,00 24 10.642,-72 05 16.37,2CXO J002410.6-720516,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.044487749636972,-72.08787923921531,6.975452162654526
0.077645,220,CXOGlb J002410.7-720425,CV*,00 24 10.763,-72 04 25.71,2CXO J002410.7-720425,CV,0.4485342189072362,0.03152138090416945,0.05356300377513701,0.4485342189072362,0.41701283800306677,3.6584043438533487E-4,0.001557244426366792,0.07855797539974428,3.5132776656672147E-4,5.755128749678271E-5,NGC-104,6.044884553019074,-72.07382630961833,23.779474544099745
0.201170,221,CXOGlb J002410.7-720418,X,00 24 10.794,-72 04 18.77,2CXO J002410.7-720418,PULSAR,0.9464425351661568,0.9020663359589748,3.565312196624383E-4,0.044376199207182034,2.649848767189338E-4,2.236294047047951E-5,0.9464425351661568,0.008244753480252161,1.599079606869749E-4,1.3272514887020893E-4,NGC-104,6.044985924518813,-72.07193633492201,2.4444444444446
0.311158,222,CXOGlb J002410.8-720415,X,00 24 10.861,-72 04 15.84,2CXO J002410.7-720415,PULSAR,0.8641459111547717,0.7318520789629851,0.001721726711855866,0.13229383219178661,4.927045520895816E-4,2.0071395905495885E-5,0.8641459111547717,0.0011798628738748016,9.808116160529193E-5,4.78099581106219E-5,NGC-104,6.044977355611309,-72.07105219615384,1.7916666666667462
