name,catalog,cat_name,significance,var_flag
2CXO J121342.9+025248,VERONCAT,SDSS J12137+0252 ,6.9810973720152925,1
2CXO J171544.0+600835,VERONCAT,SDSS J17157+6008 ,6.978325539811466,0
2CXO J142652.6+261925,VERONCAT,1AXG J142651+2619,6.974342473027304,0
2CXO J103233.6+574353,VERONCAT,CLASXS 110       ,6.9657120400417805,0
2CXO J001827.0+162859,VERONCAT,CXOMP J00184+1629,6.959992767627065,0
2CXO J132558.1+073623,VERONCAT,SDSS J13259+0736 ,6.9589602307674125,0
2CXO J073733.0+392037,VERONCAT,SDSS J07375+3920 ,6.958756925519098,0
2CXO J145200.2+430348,VERONCAT,CXO J14520+4303  ,6.949322014750064,0
2CXO J084106.7+031206,VERONCAT,SDSS J08411+0312 ,6.944075063343379,0
2CXO J022849.5-090154,VERONCAT,SDSS J02288-0901 ,6.940716360825925,0
2CXO J160630.6+542007,VERONCAT,SDSS J16065+5420 ,6.9395626177455805,1
2CXO J003318.3+612743,VERONCAT,IGR J00333+6122  ,6.936375662449671,0
2CXO J104127.7+000305,VERONCAT,2QZ J104127+0003 ,6.9245490291121135,0
2CXO J105055.3+132835,VERONCAT,SDSS J10509+1328 ,6.924424516882702,0
2CXO J171520.1+601313,VERONCAT,SPIT J17153+6013 ,6.924269756737036,1
2CXO J152307.3+535358,VERONCAT,SDSS J15231+5353 ,6.921522024922212,0
2CXO J122709.8+124854,VERONCAT,SDSS J12271+1248 ,6.91568185276294,1
2CXO J053851.5-283948,VERONCAT,XMM J05388-2839  ,6.915339307715263,0
2CXO J100035.2+024302,VERONCAT,COSM J10005+0243 ,6.913443786433456,0
2CXO J155705.4+055327,VERONCAT,SDSS J15570+0553 ,6.904324138426759,0
2CXO J135837.9+372528,VERONCAT,NGC 5395         ,6.894764689353763,0
2CXO J053910.7-283526,VERONCAT,XMM J05391-2835  ,6.888647232683853,0
2CXO J095504.5+170556,VERONCAT,2MASS J09550+1705,6.884913831114239,0
2CXO J092832.8+184824,VERONCAT,SDSS J09285+1848 ,6.882989208061883,0
2CXO J153714.2+271610,VERONCAT,FIRST J15372+2716,6.881533373529358,0
2CXO J110653.3+035010,VERONCAT,SDSS J11068+0350 ,6.881425254373064,0
2CXO J122915.7+473622,VERONCAT,SDSS J12292+4736 ,6.867190747753294,0
2CXO J095849.5+021640,VERONCAT,COSM J09588+0216 ,6.864828647991503,1
2CXO J141649.9+521809,VERONCAT,XMM J14168+5218  ,6.863332161303848,1
2CXO J100128.0+021819,VERONCAT,COSM J10014+0218 ,6.862362363156418,0
2CXO J171456.2+593700,VERONCAT,SPIT J17149+5937 ,6.860881498964537,0
2CXO J005747.4-275411,VERONCAT,2QZ J005747-2754 ,6.857126909189431,0
2CXO J115929.7+291429,VERONCAT,CXO J11594+2914  ,6.854861865490253,1
2CXO J115651.1+233106,VERONCAT,SDSS J11568+2331 ,6.850268723029148,0
2CXO J031117.7-305641,VERONCAT,2QZ J031117-3056 ,6.844463854317894,0
2CXO J085232.5+331724,VERONCAT,SDSS J08525+3317 ,6.837968738007675,0
2CXO J104428.6+585430,VERONCAT,CLANS J10444+5854,6.829248579880768,0
2CXO J131156.5-010650,VERONCAT,2QZ J131156-0106 ,6.826625452688291,1
2CXO J123726.3+620432,VERONCAT,CDFN J12374+6204 ,6.824716253253193,0
2CXO J141309.1+092011,VERONCAT,SDSS J14131+0920 ,6.824200142877957,0
2CXO J142342.0+454111,VERONCAT,SDSS J14237+4541 ,6.821818066472836,0
2CXO J141927.0+075749,VERONCAT,SDSS J14194+0757 ,6.818007431568806,0
2CXO J003131.4+003420,VERONCAT,UM 252           ,6.8166145680101105,1
2CXO J092405.3+141021,VERONCAT,SDSS J09240+1410 ,6.799330228420365,0
2CXO J142551.2+350112,VERONCAT,SDSS J14258+3501 ,6.78944389163797,0
2CXO J104839.1+590050,VERONCAT,CLANS J10486+5900,6.779118422393414,0
2CXO J144824.6+183101,VERONCAT,SDSS J14484+1831 ,6.7749872298522735,0
2CXO J080323.0+481618,VERONCAT,RXS J08033+4816  ,6.770383907589835,0
2CXO J150113.1+232908,VERONCAT,2MASS J15012+2329,6.769391166832856,0
2CXO J224745.4+033739,VERONCAT,CXO J22477+0337  ,6.767586561400881,0
2CXO J133730.9+292747,VERONCAT,CXO J13375+2927  ,6.765362743551978,0
2CXO J145151.3+430256,VERONCAT,CXO J14518+4302  ,6.760448827739947,0
2CXO J170421.9+514403,VERONCAT,CXO J17043+5144  ,6.738870696897589,0
2CXO J003455.5-432727,VERONCAT,XMM J00349-4327  ,6.738479956696353,0
2CXO J100008.1+013306,VERONCAT,SDSS J10001+0133 ,6.7282471598431375,0
2CXO J134804.3+284025,VERONCAT,Q J1348+2840     ,6.7137280869196125,0
2CXO J093207.4+365745,VERONCAT,SDSS J09321+3657 ,6.713197726532522,0
2CXO J122546.7+095519,VERONCAT,SDSS J12257+0955 ,6.711403841932555,1
2CXO J100100.3+024413,VERONCAT,SDSS J10010+0244 ,6.710777648731022,0
2CXO J222221.1+195947,VERONCAT,HS 2219+1944     ,6.702140582484553,0
2CXO J095702.8+563136,VERONCAT,SDSS J09570+5631 ,6.693245488772051,0
2CXO J100424.8+122922,VERONCAT,FIRST J10044+1229,6.690758904523313,0
2CXO J033130.6-275832,VERONCAT,ECDF-S 339       ,6.683083994337225,0
2CXO J103059.1+350704,VERONCAT,SDSS J10309+3507 ,6.682856212821777,0
2CXO J015313.2+005306,VERONCAT,SDSS J01532+0053B,6.670288539109845,0
2CXO J112108.5+232151,VERONCAT,SDSS J11211+2321 ,6.668118166695875,1
2CXO J033132.8-280116,VERONCAT,ECDF-S 567       ,6.666460011089907,0
2CXO J035346.9-102518,VERONCAT,BR 0351-1034     ,6.665223936645174,0
2CXO J084837.9+445352,VERONCAT,CXO J08486+4453  ,6.657375322945928,0
2CXO J104409.3+590002,VERONCAT,CLANS J10441+5900,6.657307982424524,0
2CXO J171535.9+632335,VERONCAT,87GB 17152+6326  ,6.655699691293237,0
2CXO J141141.9+140233,VERONCAT,SDSS J14116+1402 ,6.655554442753368,0
2CXO J074958.4+555527,VERONCAT,KUG 0745+560     ,6.654629183232852,0
2CXO J143201.7+343526,VERONCAT,SDSS J14320+3435 ,6.653160394538737,0
2CXO J131213.5+231958,VERONCAT,FIRST J13122+2319,6.651092493167588,0
2CXO J133206.9+624202,VERONCAT,SDSS J13321+6242 ,6.645463493501445,1
2CXO J031121.8+011137,VERONCAT,SDSS J03113+0111 ,6.6430654518154695,1
2CXO J204640.1-363148,VERONCAT,RXS J20466-3631  ,6.642318749056425,0
2CXO J120719.2+640840,VERONCAT,SDSS J12073+6408 ,6.640422721137968,0
2CXO J133023.3-004100,VERONCAT,SDSS J13303-0041 ,6.636070484404987,0
2CXO J100024.8+023956,VERONCAT,COSM J10004+0239 ,6.635336135666282,1
2CXO J035504.8-381142,VERONCAT,BR J0355-3811    ,6.6276210388243175,0
2CXO J014921.5-003219,VERONCAT,SDSS J01493-0032 ,6.622526879644541,1
2CXO J150941.2+565856,VERONCAT,CXO J15096+5658  ,6.619498353165679,0
2CXO J085109.5+521944,VERONCAT,SDSS J08511+5219 ,6.6189333282384215,0
2CXO J143624.6+352536,VERONCAT,SDSS J14364+3525 ,6.5971034828850605,0
2CXO J092633.6+362450,VERONCAT,SDSS J09265+3624 ,6.596747791497298,0
2CXO J082443.3+295923,VERONCAT,NPM1G+30.0129    ,6.596377853503474,0
2CXO J100352.8+473653,VERONCAT,Q 1000+4751      ,6.592782621215383,0
2CXO J075054.6+425219,VERONCAT,HS 0747+4259     ,6.592730376395304,0
2CXO J111850.4+402553,VERONCAT,SDSS J11188+4025 ,6.590160116570544,0
2CXO J100158.0+014621,VERONCAT,COSM J10019+0146 ,6.5853379404471255,1
2CXO J171712.8+304616,VERONCAT,SDSS J17172+3046 ,6.57556625137774,0
2CXO J104322.7+585955,VERONCAT,CLANS J10433+5859,6.570214404134071,0
2CXO J123605.8+621148,VERONCAT,CDFN J12360+6211 ,6.569390175077995,1
2CXO J003302.5-432652,VERONCAT,XMM J00330-4326  ,6.568522978997724,0
2CXO J132531.8+301714,VERONCAT,SDSS J13255+3017 ,6.561622322218241,0
2CXO J103633.5+282821,VERONCAT,FIRST J10365+2828,6.553351519603658,0
2CXO J162122.6+151915,VERONCAT,SDSS J16213+1519 ,6.550841068009492,0
2CXO J001854.8+162952,VERONCAT,CXOMP J00189+1629,6.550796608288668,0
2CXO J202206.7+613658,VERONCAT,OW 637           ,6.550046209144349,0
2CXO J095209.5+214313,VERONCAT,SDSS J09521+2143 ,6.543521779036827,1
2CXO J091824.3+063653,VERONCAT,GB6 09157+0649   ,6.538287797417595,1
2CXO J170403.4+514854,VERONCAT,CXO J17040+5148  ,6.5340081210651935,0
2CXO J100120.2+023341,VERONCAT,SDSS J10013+0233 ,6.529286240355035,0
2CXO J100011.1+020629,VERONCAT,COSM J10001+0206 ,6.523530571890189,0
2CXO J102623.6+254259,VERONCAT,SDSS J10263+2542 ,6.509846398462236,0
2CXO J103242.3+574427,VERONCAT,CLASXS 129       ,6.508647137388135,0
2CXO J103319.9+574820,VERONCAT,CLASXS 212       ,6.507054155882687,0
2CXO J084907.2+445814,VERONCAT,CXO J08491+4458A ,6.5041746426750215,0
2CXO J005926.8-004938,VERONCAT,SDSS J00594-0049 ,6.503163281844361,0
2CXO J003331.6-433313,VERONCAT,XMM J00335-4333  ,6.493579514341994,0
2CXO J121705.6+584534,VERONCAT,SDSS J12170+5845 ,6.487472106073723,0
2CXO J162327.2+263207,VERONCAT,CXO J16234+2632  ,6.483990074322755,0
2CXO J101957.5+253429,VERONCAT,SDSS J10199+2534 ,6.48203388330858,0
2CXO J151141.2+051809,VERONCAT,87GB 15091+0528  ,6.480014765326174,0
2CXO J145210.5+292409,VERONCAT,KISSR  584       ,6.479241492025207,0
2CXO J221437.8-190057,VERONCAT,Q 2211-1915      ,6.471561907888285,0
2CXO J232008.2+004006,VERONCAT,SDSS J23201+0040 ,6.462251710641312,0
2CXO J142123.9+463318,VERONCAT,SDSS J14213+4633 ,6.450522944144782,0
2CXO J103318.9+575127,VERONCAT,CLASXS 206       ,6.4402744999048975,0
2CXO J212419.3-004646,VERONCAT,SDSS J21243-0046 ,6.439917258386668,0
2CXO J125955.6+124153,VERONCAT,SDSS J12599+1241A,6.437123208511276,0
2CXO J142811.7+332008,VERONCAT,1WGA J1428.1+3320,6.430131679330713,0
2CXO J232707.3+000353,VERONCAT,SDSS J23271+0003 ,6.430096252930478,0
2CXO J094941.1+295519,VERONCAT,PG 0946+301      ,6.414722521636068,1
2CXO J033339.5-391841,VERONCAT,RXS J03336-3918  ,6.414691830946086,0
2CXO J100202.5+020145,VERONCAT,COSM J10020+0201 ,6.413405184645069,1
2CXO J051100.5-220154,VERONCAT,PKS 0508-22      ,6.407673666015151,0
2CXO J105416.4+512724,VERONCAT,SDSS J10542+5127 ,6.401034510045662,0
2CXO J230304.6+084129,VERONCAT,CXOMP J23030+0841,6.380449246796143,0
2CXO J095808.2+015423,VERONCAT,COSM J09581+0154 ,6.378464695115044,0
2CXO J043139.1-052556,VERONCAT,AX J0431-0426    ,6.371772925575431,0
2CXO J152442.5+292701,VERONCAT,KISSR  726       ,6.371597544034778,0
2CXO J125732.8+473223,VERONCAT,SDSS J12575+4732 ,6.368551276020522,0
2CXO J104730.0+584301,VERONCAT,CLANS J10475+5843,6.35883206872632,0
2CXO J121518.2+014750,VERONCAT,SDSS J12153+0147 ,6.341656630978501,0
2CXO J123133.0+121054,VERONCAT,SDSS J12315+1210 ,6.340542136363694,0
2CXO J103458.4+574139,VERONCAT,CLASXS 451       ,6.334716369942662,0
2CXO J105318.9+571850,VERONCAT,1WGA J1053.3+5718,6.326285528263849,0
2CXO J161156.0+293450,VERONCAT,SDSS J16119+2934 ,6.3254768541061654,1
2CXO J033150.0-280102,VERONCAT,ECDF-S 305       ,6.318505396553594,0
2CXO J130619.6+262437,VERONCAT,SDSS J13063+2624 ,6.318478232050926,0
2CXO J134424.5-000617,VERONCAT,2QZ J134424-0006 ,6.315611196881673,0
2CXO J104505.0+585947,VERONCAT,SWIRE J10450+5859,6.314213122107358,1
2CXO J105305.1+520405,VERONCAT,SDSS J10530+5204 ,6.311872350208935,0
2CXO J100025.0+024128,VERONCAT,SDSS J10004+0241 ,6.3076923076921165,0
2CXO J021825.9-045945,VERONCAT,VLA J021826-04597,6.306286798640329,0
2CXO J235953.4-093655,VERONCAT,SDSS J23598-0936 ,6.302813587341903,0
2CXO J144838.0+042811,VERONCAT,SDSS J14486+0428 ,6.3000761731622426,0
2CXO J152806.5+204020,VERONCAT,SDSS J15281+2040 ,6.297649197875841,0
2CXO J163317.7+352018,VERONCAT,SDSS J16332+3520 ,6.295617053003943,0
2CXO J005717.8-271830,VERONCAT,2QZ J005717-2718 ,6.291949068855343,0
2CXO J104647.4+590122,VERONCAT,CLANS J10467+5901,6.289177771407415,0
2CXO J141541.8-003045,VERONCAT,SDSS J14156-0030 ,6.28429938668302,0
2CXO J003504.5-434106,VERONCAT,XMM J00350-4341  ,6.283655921248411,0
2CXO J204812.1+070117,VERONCAT,3C 424.0         ,6.279243714600015,0
2CXO J232817.6+001946,VERONCAT,SDSS J23282+0019 ,6.273364817978091,0
2CXO J111657.2+181215,VERONCAT,Q 11143+184      ,6.2695204614770725,0
2CXO J005905.3-004701,VERONCAT,SDSS J00590-0047 ,6.26651658847717,0
2CXO J104130.1+000118,VERONCAT,SDSS J10415+0001 ,6.2603388079882905,0
2CXO J022659.9-044430,VERONCAT,CDFS J02269-0444 ,6.258364362850574,0
2CXO J103547.9+574303,VERONCAT,CLASXS 514       ,6.231163407475197,0
2CXO J100158.9+022445,VERONCAT,SDSS J10019+0224 ,6.228220114363848,0
2CXO J144927.6+632931,VERONCAT,SDSS J14494+6329 ,6.2146062026556566,0
2CXO J100111.9+023024,VERONCAT,SDSS J10011+0230 ,6.201905155407673,1
2CXO J100057.7+023932,VERONCAT,COSM J10009+0239 ,6.197855197422477,0
2CXO J095841.9+015443,VERONCAT,COSM J09587+0154 ,6.196224597113444,0
2CXO J095934.7+021027,VERONCAT,COSM J09595+0210 ,6.190048328099848,0
2CXO J100240.9+023448,VERONCAT,COSM J10026+0234 ,6.189508498187277,0
2CXO J111108.0+354016,VERONCAT,SDSS J11111+3540 ,6.179904822277838,0
2CXO J133344.2+375752,VERONCAT,1WGA J1333.7+3758,6.177474592365407,0
2CXO J104353.4+585316,VERONCAT,CLANS J10438+5853,6.173836057975511,0
2CXO J003503.9-434209,VERONCAT,XMM J00350-4342  ,6.171152074786162,0
2CXO J133530.3+375750,VERONCAT,1WGA J1335.5+3757,6.1630827023908425,0
2CXO J144707.4+520340,VERONCAT,CSO  690         ,6.1630435145479145,1
2CXO J103308.8+575719,VERONCAT,CLASXS 175       ,6.1616157471776525,0
2CXO J091044.9+174430,VERONCAT,SDSS J09107+1744 ,6.1379310344826825,0
2CXO J142808.8-023124,VERONCAT,SDSS J14281-0231 ,6.137931034482678,0
2CXO J003541.1-431245,VERONCAT,XMM J00356-4312  ,6.132893710943548,0
2CXO J121359.2+293617,VERONCAT,SDSS J12139+2936 ,6.130850500576043,0
2CXO J014010.1+062826,VERONCAT,AX J01401+0628   ,6.130138998204631,0
2CXO J033250.1-274135,VERONCAT,CDFS J03328-2741 ,6.12499999999995,1
2CXO J091718.8+113359,VERONCAT,SDSS J09173+1134 ,6.124067483318328,0
2CXO J142848.3+350315,VERONCAT,SDSS J14288+3503 ,6.123127676343527,0
2CXO J100118.5+015542,VERONCAT,SDSS J10013+0155 ,6.119933761046541,0
2CXO J113000.6+583248,VERONCAT,SDSS J11300+5832 ,6.112985297954893,0
2CXO J100159.8+013134,VERONCAT,COSM J10019+0131 ,6.109894650280802,0
2CXO J090943.5+513115,VERONCAT,SDSS J09097+5131 ,6.09873169638515,0
2CXO J104418.2+590642,VERONCAT,CLANS J10443+5906,6.0951492780005845,0
2CXO J134412.8-003005,VERONCAT,SDSS J13442-0030 ,6.089995107505642,0
2CXO J152144.8+525448,VERONCAT,SBS 1520+530     ,6.086965226221937,0
2CXO J100156.7+025312,VERONCAT,COSM J10019+0253 ,6.086412019317808,1
2CXO J003414.9-433847,VERONCAT,XMM J00342-4338  ,6.085457961207832,0
2CXO J171517.5+601637,VERONCAT,SDSS J17152+6016 ,6.082707849013983,1
2CXO J102924.3+262455,VERONCAT,SDSS J10294+2624 ,6.078703395651009,0
2CXO J213654.1+002029,VERONCAT,SDSS J21369+0020 ,6.0766020483229735,0
2CXO J142911.2+324823,VERONCAT,SDSS J14291+3248 ,6.070203573154485,1
2CXO J095921.2+024412,VERONCAT,COSM J09593+0244 ,6.0689655172410575,0
2CXO J134322.0+000009,VERONCAT,F864:114         ,6.066666666667309,0
2CXO J104626.4+585215,VERONCAT,CLANS J10464+5852,6.06014919420076,0
2CXO J100226.1+024610,VERONCAT,XMM J10024+0246  ,6.053531959917541,0
2CXO J105851.4+410644,VERONCAT,SDSS J10588+4106 ,6.052753295798747,0
2CXO J104514.3+584925,VERONCAT,CLANS J10452+5849,6.050763242432829,0
2CXO J062240.4-002113,VERONCAT,CXOPS J06226-0021,6.0478356074506925,0
2CXO J123404.7-022627,VERONCAT,Q 1231-0209      ,6.0450223483649825,0
2CXO J095846.7+023911,VERONCAT,COSM J09587+0239 ,6.0443411480123865,0
2CXO J091847.4+064704,VERONCAT,SDSS J09187+0647 ,6.038351378651671,0
2CXO J233315.8-000452,VERONCAT,SDSS J23332-0004 ,6.034164617566635,0
2CXO J142859.0+322506,VERONCAT,SDSS J14289+3225 ,6.029223069428638,0
2CXO J123723.5+622113,VERONCAT,B2.411           ,6.027795421649842,0
2CXO J003529.3-433611,VERONCAT,XMM J00354-4336  ,6.027200566917384,0
2CXO J030517.9+035046,VERONCAT,CXO J03052+0350  ,6.024247179529714,1
2CXO J100120.2+020341,VERONCAT,SDSS J10013+0203 ,6.0175456261689995,1
2CXO J034524.4-055747,VERONCAT,SDSS J03454-0557 ,6.01428464633631,0
2CXO J001414.3-302239,VERONCAT,AC 118-171       ,6.0,0
2CXO J095943.7+022007,VERONCAT,COSM J09597+0220 ,5.9928584377956025,0
2CXO J095943.3+013544,VERONCAT,COSM J09597+0135 ,5.982444434862419,0
2CXO J210451.8-071209,VERONCAT,SDSS J21048-0712 ,5.982308715224803,0
2CXO J140747.2+645419,VERONCAT,SDSS J14077+6454 ,5.9796564117902005,0
2CXO J090843.2+285230,VERONCAT,SDSS J09087+2852 ,5.9758719156914735,0
2CXO J141334.3+421201,VERONCAT,FIRST J14135+4212,5.975029013798505,0
2CXO J093549.8+364555,VERONCAT,SDSS J09358+3645 ,5.973051491047817,0
2CXO J053850.8-283757,VERONCAT,XMM J05388-2837  ,5.969729264104633,0
2CXO J103209.7+573850,VERONCAT,CLASXS  62       ,5.967331068914201,0
2CXO J100156.4+014811,VERONCAT,COSM J10019+0148 ,5.960446962943236,0
2CXO J100216.7+013725,VERONCAT,COSM J10022+0137 ,5.95971835195811,0
2CXO J015234.7-135929,VERONCAT,CXOMP J01525-1359,5.957991362043098,0
2CXO J163619.1+410436,VERONCAT,ELAIS J16363+4104,5.956167947621918,0
2CXO J161109.5+535807,VERONCAT,MCG +98.26.063   ,5.953701320541907,0
2CXO J005843.8-273458,VERONCAT,2QZ J005843-2734 ,5.931497213470548,0
2CXO J100002.8+023131,VERONCAT,COSM J10000+0231 ,5.931034482758562,0
2CXO J131804.3+411734,VERONCAT,SDSS J13180+4117 ,5.924893084591888,0
2CXO J040107.5+003632,VERONCAT,3C  99.0         ,5.922968587519025,0
2CXO J115115.3+003827,VERONCAT,Q 1148+0055A     ,5.917503630037577,0
2CXO J164302.0+441421,VERONCAT,SDSS J16430+4414 ,5.911282638934133,0
2CXO J091836.4+591535,VERONCAT,SDSS J09186+5915 ,5.910281204953737,0
2CXO J033514.4-150606,VERONCAT,Q J033516-1505   ,5.910083692616987,0
2CXO J171427.7+600302,VERONCAT,SPIT J17144+6003 ,5.90908020173354,0
2CXO J114039.7-262844,VERONCAT,X  3             ,5.903215547082628,0
2CXO J005811.4-272635,VERONCAT,2QZ J005811-2726 ,5.902910878384397,1
2CXO J223045.0-000538,VERONCAT,SDSS J22307-0005 ,5.89953194066012,0
2CXO J142746.7+441719,VERONCAT,SDSS J14277+4417 ,5.892641904757128,0
2CXO J104452.0+384007,VERONCAT,SDSS J10448+3840 ,5.891497202354017,0
2CXO J005009.8-003900,VERONCAT,SDSS J00501-0039 ,5.888133387479206,0
2CXO J104644.7+591116,VERONCAT,CLANS J10467+5911,5.8836705768960575,0
2CXO J145319.1+430543,VERONCAT,SDSS J14533+4305 ,5.881008056297853,0
2CXO J095944.6+022626,VERONCAT,COSM J09597+0226 ,5.878166277561195,0
2CXO J133424.5+374615,VERONCAT,1WGA J1334.3+3746,5.869852867354312,0
2CXO J142739.5+331215,VERONCAT,SDSS J14276+3312 ,5.868094511793813,0
2CXO J150934.1+570314,VERONCAT,CXO J15095+5703A ,5.863755839041289,0
2CXO J123050.5+103859,VERONCAT,SDSS J12308+1038 ,5.857142857143568,0
2CXO J104351.2+585544,VERONCAT,CLANS J10438+5855,5.857142857142677,0
2CXO J005734.9-012327,VERONCAT,3C  29.0         ,5.853368081973982,0
2CXO J120523.1-074232,VERONCAT,BR 1202-0725     ,5.851851851851853,0
2CXO J021429.2-051744,VERONCAT,PMN J0214-0518   ,5.850620092576192,0
2CXO J042211.8+325604,VERONCAT,CXOPS J04221+3256,5.848200185924664,0
2CXO J151521.6+312253,VERONCAT,SDSS J15153+3122 ,5.848004312781702,0
2CXO J221736.5+001622,VERONCAT,CDFS J22176+0016 ,5.846856841717577,0
2CXO J031640.4-000955,VERONCAT,SDSS J03166-0009 ,5.845803590398513,0
2CXO J003312.3-431841,VERONCAT,XMM J00332-4318  ,5.844434435215829,0
2CXO J095833.1+020858,VERONCAT,COSM J09585+0208 ,5.841259086329948,0
2CXO J103638.1+124745,VERONCAT,SDSS J10366+1247 ,5.840946099088372,0
2CXO J100131.8+024325,VERONCAT,COSM J10015+0243 ,5.8389882541279565,0
2CXO J122941.0+111942,VERONCAT,SDSS J12296+1119 ,5.838424546153347,0
2CXO J094951.0+580519,VERONCAT,SDSS J09498+5805 ,5.836571542228197,0
2CXO J095831.6+022217,VERONCAT,COSM J09585+0222 ,5.833620601381173,1
2CXO J100232.5+014008,VERONCAT,COSM J10025+0140 ,5.822195394350616,1
2CXO J124516.0-001859,VERONCAT,SDSS J12452-0018 ,5.810549597785635,0
2CXO J104351.8+584953,VERONCAT,CLANS J10438+5849,5.809274630311777,0
2CXO J100136.3+024726,VERONCAT,COSM J10016+0247 ,5.8052685989150365,1
2CXO J112048.9+133822,VERONCAT,SDSS J11208+1338 ,5.800000000000303,0
2CXO J074056.1+311207,VERONCAT,CXOMP J07409+3112,5.7900958316930735,0
2CXO J092913.9+375743,VERONCAT,FIRST J09292+3757,5.785009444706827,0
2CXO J030056.5-003044,VERONCAT,SDSS J03009-0030B,5.783723497315874,0
2CXO J095917.4+020522,VERONCAT,COSM J09592+0205 ,5.783614746489987,0
2CXO J133526.7+405956,VERONCAT,SDSS J13354+4059 ,5.7815704465758,0
2CXO J144231.7+011055,VERONCAT,SDSSP J14425+0110,5.780995767521117,0
2CXO J232159.0+000738,VERONCAT,SDSS J23219+0007 ,5.780649751755444,1
2CXO J044236.2+020326,VERONCAT,CXO J04426+0203  ,5.774720193559049,0
2CXO J100110.1+023242,VERONCAT,COSM J10011+0232 ,5.764705882352796,0
2CXO J171419.2+611944,VERONCAT,SDSS J17143+6119 ,5.76408178587687,1
2CXO J084121.5+360845,VERONCAT,SDSS J08413+3608 ,5.763210087436729,0
2CXO J150743.4+011324,VERONCAT,SDSS J15077+0113 ,5.757575757575864,0
2CXO J095743.3+024823,VERONCAT,SDSS J09577+0248 ,5.75654180079003,0
2CXO J091227.9+531545,VERONCAT,SDSS J09124+5315 ,5.7429376554234945,0
2CXO J124949.4-060723,VERONCAT,XBS J12498-0607  ,5.739694688166916,0
2CXO J090331.9+011804,VERONCAT,SDSS J09035+0118 ,5.737102184001594,0
2CXO J105252.7+572859,VERONCAT,RX J10528+5729   ,5.736544883403046,1
2CXO J171614.6+671343,VERONCAT,CXO J17162+6713  ,5.735518799150183,0
2CXO J091041.9+542128,VERONCAT,CXO J09106+5421  ,5.7333333333343255,0
2CXO J141430.2-001358,VERONCAT,SDSS J14145-0013 ,5.733333333333416,0
2CXO J171545.5+601119,VERONCAT,SDSS J17157+6011 ,5.729470591185284,0
2CXO J023234.3-073105,VERONCAT,SDSS J02325-0731 ,5.722186182512374,0
2CXO J172958.7+575838,VERONCAT,SDSS J17299+5758 ,5.719555585249629,0
2CXO J222202.2+195231,VERONCAT,2MASS J22220+1952,5.718652507319387,0
2CXO J130128.7-005804,VERONCAT,SDSS J13014-0058 ,5.711569761235789,0
2CXO J150707.4+614119,VERONCAT,SDSS J15071+6141 ,5.7090103443514275,0
2CXO J100121.2+024635,VERONCAT,COSM J10013+0246 ,5.700261789191034,0
2CXO J105154.5+573437,VERONCAT,1WGA J1051.9+5734,5.6969696969695285,1
2CXO J105904.7+121023,VERONCAT,SDSS J10590+1210 ,5.685423382191181,0
2CXO J005427.7+124426,VERONCAT,Q J005428+124427 ,5.6783042645900474,1
2CXO J095130.3+594036,VERONCAT,SDSS J09515+5940 ,5.677746995582469,0
2CXO J073502.3+265911,VERONCAT,SDSS J07350+2659 ,5.677419354838357,0
2CXO J124823.9-195918,VERONCAT,PKS 1245-19      ,5.677145629532774,0
2CXO J100047.7+023551,VERONCAT,COSM J10007+0235 ,5.666666666666732,0
2CXO J100038.1+024830,VERONCAT,COSM J10006+0248 ,5.661151208220666,0
2CXO J074100.8+311853,VERONCAT,CXOMP J07410+3118,5.657702448353603,0
2CXO J114153.3+021924,VERONCAT,SDSS J11418+0219 ,5.650013380148993,0
2CXO J170355.2+514936,VERONCAT,CXO J17039+5149A ,5.64983146441709,0
2CXO J150422.1-024556,VERONCAT,SDSS J15043-0245 ,5.6495837858777795,0
2CXO J084846.1+611234,VERONCAT,SDSS J08487+6112 ,5.641464286514213,0
2CXO J054045.7-283907,VERONCAT,XMM J05407-2839  ,5.6413778745888905,0
2CXO J121249.8+065945,VERONCAT,SDSS J12128+0659 ,5.63851540856846,0
2CXO J104332.9+010107,VERONCAT,SDSS J10435+0101 ,5.627634119548747,0
2CXO J101215.6-030700,VERONCAT,Q 1009-0252C     ,5.619718963721569,0
2CXO J104616.6+591626,VERONCAT,CLANS J10462+5916,5.617906202531322,0
2CXO J080534.9+240950,VERONCAT,3C 192.0         ,5.6173891266566764,0
2CXO J114455.1+495211,VERONCAT,SDSS J11449+4952 ,5.6164562808714535,0
2CXO J131059.0+300106,VERONCAT,CSO  839         ,5.615887260489108,0
2CXO J122532.2+273344,VERONCAT,SDSS J12255+2733 ,5.613698055720693,0
2CXO J023529.0-092512,VERONCAT,SDSS J02354-0925 ,5.609265808534812,0
2CXO J132117.1+341137,VERONCAT,SDSS J13212+3411 ,5.6067403927858255,0
2CXO J091053.3+541821,VERONCAT,CXO J09108+5418  ,5.5999999999995005,0
2CXO J004342.7+004841,VERONCAT,SDSS J00437+0048 ,5.589385939179999,0
2CXO J105518.1+570423,VERONCAT,SDSS J10553+5704 ,5.578588988168275,0
2CXO J104600.7+042527,VERONCAT,SDSS J10460+0425 ,5.576990494103545,0
2CXO J000654.1-001533,VERONCAT,PB 5739          ,5.5768597731434655,0
2CXO J145528.6+031300,VERONCAT,SDSS J14554+0313 ,5.575757575757524,0
2CXO J164827.0+350017,VERONCAT,SDSS J16484+3500 ,5.575757575757378,0
