,name,significance,var_flag,streak_src_flag,pileup_flag,ra,dec,missing,sat_src_flag,extent_flag,conf_flag,class,prob,prob_margin,prob_AGN,prob_CV,prob_HMXB,prob_LMXB,prob_PULSAR,prob_STAR,prob_ULX,prob_YSO,gal_b2,gal_l2,var_inter_prob_b,var_inter_sigma_b,var_intra_prob_b,var_inter_index_b,kp_intra_prob_b,var_intra_index_b,ks_intra_prob_b,h-csc,b-csc,m-csc,s-csc,u-csc,FUV,NUV,u-sdss,g-sdss,r-sdss,i-sdss,z-sdss,W1,W2,W3,W4,24 microns (MIPS),J,H,K,G,Bp,Rp,B-R,G-J,G-W2,Bp-H,Bp-W3,Rp-K,J-H,J-W1,W1-W2,0p3_8_csc,24_microns_(MIPS)
75585,2CXO J094551.6-142019,3.818181818182,0,0,0,146.46511547877134,-14.338788213974032,0.5932203389830508,0,0,0,LMXB,0.5428882546820617,0.23219226746855004,0.037476405671780136,0.050486604540956256,0.00535486828972862,0.5428882546820617,0.002503149417882005,0.3106959872135117,0.05020298887789308,0.0003917413061866034,6.603497932270456,6.937401083949744,,,6.487997299941084,,9.844657669521485,5.0,9.056999593023884,,0.003906917188022362,0.00024212457593127536,0.005103109548750103,0.003720513114561387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75586,2CXO J094551.6-310352,3.1666666666668415,0,0,0,146.46519099275616,-31.064591502247442,0.5932203389830508,0,0,0,LMXB,0.32554550001109306,0.0009305811897297178,0.21917113628725704,0.02453241909284344,0.004280739443843431,0.32554550001109306,0.05395440038000701,0.3246149188213633,0.04671067733244419,0.0011902086311484075,5.9388898859675,7.29236530842152,,,4.5154284736436034,,0.8251207148039127,0.0,0.3822456146943962,,0.004130039820890885,0.0006650307938951543,0.005237287000894703,0.004118392860794182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75602,2CXO J094556.5-311049,3.818181818181926,0,0,0,146.48546825593144,-31.180347641266327,0.5932203389830508,0,0,0,LMXB,0.4529798971473819,0.02178693140543197,0.018982332746462327,0.03849533531913734,0.0014601808547298964,0.4529798971473819,0.03850600171742545,0.4311929657419499,0.017759424397836704,0.000623862075076424,5.934766850772486,7.294999727166451,,,9.065943718719847,,9.4694096534051,10.0,9.109045472023896,,0.009632381737136968,0.0013679281659564116,0.004581911908053195,0.01177732422593733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75607,2CXO J094558.4-310515,2.432432432432612,0,0,0,146.49340927429458,-31.087620013306843,0.6101694915254238,0,0,0,LMXB,0.4431405414296404,0.1485488628529627,0.11158735265222612,0.01670431284104379,0.0027779404375490326,0.4431405414296404,0.034169660996490665,0.2945916785766777,0.09611757695221487,0.0009109361141572119,5.938847877937003,7.293334170296958,,,5.1617866405736645,,1.0714371613117135,0.0,1.4762894711663312,,0.0032069696436336165,0.0004988012548065347,0.002742572001671984,0.003628824839706721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75618,2CXO J094601.5-310802,3.111111111110973,0,0,0,146.50626956150825,-31.13398173920316,0.5932203389830508,0,0,0,LMXB,0.7905154339125532,0.6905217640119803,0.02542841880069705,0.012157111092286621,0.0010110380250587976,0.7905154339125532,0.02276422411180896,0.0999936699005729,0.047870080172722304,0.000260023984300176,5.937348419977276,7.294476310086867,,,6.344517858365568,,6.807941791155407,5.0,3.650862473311226,,0.004195369064154936,0.0011042021488613576,0.003012354921415977,0.00457869506721401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75860,2CXO J094857.6-131013,2.9444444444445272,0,0,0,147.24009950364075,-13.170337149278634,0.5932203389830508,0,0,0,LMXB,0.487690951974472,0.26104337795216426,0.2063161168430797,0.04541782538193709,0.006138765118027929,0.487690951974472,0.005540493426791945,0.22664757402230776,0.0218140438124496,0.000434229420933677,6.678549825437665,6.926254630711986,,,9.298130277605656,,9.769276406806695,10.0,8.63008567306919,,0.0060176379560521786,0.0005089489882974097,0.003792219361551911,0.006946096473955018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75865,2CXO J094901.7-131022,2.7222222222224466,0,0,0,147.25734930260313,-13.173004162433074,0.5932203389830508,0,0,0,LMXB,0.5538884381636041,0.3382804561398272,0.15156248904705752,0.03327849658242227,0.011342690180617504,0.5538884381636041,0.004988711039041785,0.2156079820237769,0.028793456757765006,0.0005377362057150231,6.67913816101484,6.9266832143834245,,,6.90544065741153,,9.472058033258863,5.0,8.779341912946178,,0.00449125433244429,0.0006150054591805004,0.001956043489413675,0.005662206876151535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76259,2CXO J095254.1-461243,2.526315789473756,0,0,0,148.22545695715368,-46.21198856121925,0.6101694915254238,0,0,0,LMXB,0.7092223789318186,0.5304925128107274,0.0170635385074932,0.02410393824645449,0.0038715968519823243,0.7092223789318186,0.05760787831157375,0.17872986612109115,0.00884245590027407,0.0005583471293124926,5.346113061372823,7.601412135558463,,,7.109155654787336,,7.1560364999289385,5.0,7.4528462240468265,,0.005517002015997232,0.0012315435482683928,0.005821233320693457,0.004934621506871239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76361,2CXO J095456.6-201857,3.028571428571315,0,0,0,148.73585408073143,-20.315964382445987,0.5932203389830508,0,0,0,LMXB,0.4265931589026568,0.08223260977373031,0.118895201869995,0.0205007184970112,0.004631098119609544,0.4265931589026568,0.05138479756417586,0.34436054912892644,0.0331451673071409,0.0004893086104841512,6.455916580330308,7.118458921228705,,,5.047671101926416,,7.8246034730386675,0.0,5.811370850086287,,0.006478689572020207,0.003477402647080523,0.009535837522250021,0.0041897811485961545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76374,2CXO J095501.6-201512,2.83333333333332,0,0,0,148.7568734892352,-20.253480842887324,0.6101694915254238,0,0,0,LMXB,0.6393069802236289,0.4778058428984872,0.045205765640718064,0.013656094250492771,0.0019626572481582006,0.6393069802236289,0.03688323605716981,0.16150113732514165,0.10130078167579536,0.00018334757889527272,6.459197781288687,7.1175652260792335,,,7.365160775311433,,3.1041148673442147,5.0,4.514623478180433,,0.006621314006898247,0.0042742643495499175,0.010147924146599136,0.005035191026061458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76764,2CXO J100008.8-302019,2.7027027027026027,0,0,0,150.03677789037891,-30.338848798538603,0.5932203389830508,0,0,0,LMXB,0.712747586676073,0.5653599114586655,0.04482894776459653,0.019539270798248725,0.002510104499387861,0.712747586676073,0.0452830774698353,0.14738767521740745,0.027180252032259364,0.0005230855421916903,6.082063741958983,7.346042128544346,,,6.347311027813432,,4.133115061227449,5.0,7.153201926731744,,0.002566851840994555,0.0016089655997816182,0.005289955570903883,0.00265053463032566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76801,2CXO J100021.4-301321,2.1666666666667447,0,0,0,150.08937756917948,-30.222503067301396,0.6101694915254238,0,0,0,LMXB,0.5575559448223516,0.2109597727877131,0.00898188115282338,0.013111907444235859,0.0012578061898818086,0.5575559448223516,0.01180633549264288,0.3465961720346385,0.060225795280094814,0.0004641575833311589,6.088668486631581,7.344869460952574,,,7.21209151433125,,7.388083680827773,5.0,9.476554256518817,,0.003638529427304832,,0.005437069163050737,0.003603365272611466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76803,2CXO J100023.2-194524,1.8999999999999144,0,0,0,150.09682467166877,-19.756833432584106,0.5932203389830508,0,0,0,LMXB,0.3811908441312876,0.0831557479392343,0.1932951735802918,0.028187496262720626,0.008571033928294763,0.3811908441312876,0.0500461312143002,0.2980350961920533,0.03992439468578567,0.0007498300052659676,6.527527496975603,7.135495879113416,,,5.794161379982944,,7.542511302138416,5.0,4.6631394732885685,,0.0011630829275239786,0.0013597478501831553,0.002523861634664164,0.0014411290683496818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76805,2CXO J100024.3-194540,3.588235294117719,0,0,0,150.10155339067603,-19.76126381844447,0.559322033898305,0,0,0,LMXB,0.6789780716841031,0.5635342069728649,0.05650944459381736,0.023447398109494352,0.0034614150469890357,0.6789780716841031,0.03667055883728575,0.1154438647112381,0.08525013559052824,0.00023911142654409233,6.527515502650826,7.135692295935033,,,6.944791145003767,,5.698676541172397,5.0,7.265318920038233,,0.0032690958805211678,0.002808480623090189,0.00857178708874865,0.0015519839143132662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76806,2CXO J100024.8-194406,1.8333333333333488,0,0,0,150.10349371438542,-19.73504013281945,0.6101694915254238,0,0,0,LMXB,0.6517570358975127,0.4392614187094863,0.020010054238048962,0.051209755929264966,0.00285365148727153,0.6517570358975127,0.011374091923203784,0.21249561718802634,0.04998128561801477,0.00031850771865693934,6.528656358193516,7.135175295527178,,,9.74351520004925,,9.982450390061787,10.0,9.596872745206168,,0.000937125936182666,0.0006847509925384192,0.002822456866231361,0.0009718525759869756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76809,2CXO J100025.5-194157,3.0285714285714525,0,0,0,150.10647985768537,-19.69942793908195,0.5254237288135594,0,0,0,LMXB,0.7711149775592474,0.6538837268004146,0.03583260445677562,0.009517016270848116,0.0017755579279090726,0.7711149775592474,0.038433216572858094,0.11723125075883285,0.025890594392697454,0.00020478206083149488,6.53021801927941,7.134480489423495,,,6.399367211325037,,4.791109095152242,5.0,4.920935834144618,,0.0025531333042499303,0.0008123340046476183,0.002837717031385537,0.002074184164587933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76834,2CXO J100032.6-193845,2.2105263157894552,0,0,0,150.13620031140937,-19.646050244129125,0.5423728813559322,0,0,0,LMXB,0.7599408033097399,0.6516042452405589,0.0874606150620076,0.01612239163842906,0.0032650303089943548,0.7599408033097399,0.0020324989139104454,0.10833655806918097,0.022598908297740417,0.00024319439999740785,6.533461786786972,7.133983766809415,,,6.45541410493659,,8.492338316116081,5.0,7.3563480440053475,,0.0008526088717009131,0.0015403130762668214,,0.0006975236259536366,,,,,,,,,,,,0.0008672804414491912,,,,,,,,,,,,,,,,,
77124,2CXO J100422.6-063823,2.1052631578947603,0,0,0,151.09433965466312,-6.639977863319036,0.6779661016949152,0,0,0,LMXB,0.32739527927499784,0.035703995915286946,0.2916912833597109,0.0045843239980247925,0.005793042102552714,0.32739527927499784,0.17361739920381014,0.04800526907607742,0.1486125652244018,0.00030083776042439737,7.080286623748815,6.850051876152036,,,,,,,,,0.016747044542413214,0.019456746338845508,0.004924747618415983,0.020633785660630632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77300,2CXO J100639.6-300211,2.3783783783782595,0,0,0,151.6651466652155,-30.03651869086936,0.6101694915254238,0,0,0,LMXB,0.4248647589371093,0.16231077198832974,0.03240519857035841,0.14995621504568105,0.005676850100404672,0.4248647589371093,0.024775379582339184,0.2625539869487796,0.098060385163142,0.0017072256521855744,6.144883041693372,7.372560232797516,,,6.404462654289636,,9.814451862465242,5.0,8.92213894048634,,0.0010927376554061665,0.0006975794764866345,0.004364041550136431,0.001425218953497133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77307,2CXO J100643.2-402901,2.3783783783784602,0,0,0,151.68027706302462,-40.483684033135575,0.5932203389830508,0,0,0,LMXB,0.662369392165151,0.4723964549648443,0.02274265367931457,0.057447184256803376,0.00230796828994768,0.662369392165151,0.021055973496332325,0.18997293720030667,0.04338631269014581,0.0007175782219987153,5.684305991157973,7.5581920736848565,,,7.611190894035372,,9.43311880043932,10.0,9.825599501732784,,0.0045955635589695,0.0007876664982933824,0.003558220829086882,0.0052891946140582865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77335,2CXO J100654.7-402825,2.324324324324232,0,0,0,151.72801046603158,-40.47374258222712,0.6101694915254238,0,0,0,LMXB,0.8268321069882503,0.7006557114315992,0.002669943606082482,0.019072135187339263,0.0008594844158629097,0.8268321069882503,0.0039484926816331905,0.126176395556651,0.02012425088706676,0.00031719067711419064,5.685964276292763,7.558848851980763,,,7.447988713241347,,9.91247943103667,10.0,9.536320163559044,,0.0028140876728106803,,0.0031250281408295557,0.003062370617657183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77352,2CXO J100701.9-402448,2.1025641025641866,0,0,0,151.75797707306003,-40.41342880201381,0.559322033898305,0,0,0,LMXB,0.6497636629836044,0.5234327217788689,0.016317314596547953,0.10740819721852966,0.003341421638041421,0.6497636629836044,0.02637840356219388,0.1263309412047355,0.06996159056591439,0.0004984682304327118,5.689420482817763,7.558340323801812,,,7.179400895403607,,9.105265416250765,5.0,6.2460899435895225,,0.0021113601606234642,0.001043821984053974,,0.0019813963071012453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77370,2CXO J100706.5-402422,1.8378378378378528,0,0,0,151.77720619907666,-40.40632172366792,0.5423728813559322,0,0,0,LMXB,0.5710498485816959,0.2868440528388502,0.007575149121337053,0.048851987641533805,0.003954531889099323,0.5710498485816959,0.01519867681509117,0.2842057957428457,0.06844313955308158,0.0007208706553153622,5.690227226680984,7.558552712858252,,,8.492236960666293,,9.89902591414862,10.0,9.497796508962002,,0.00169315630920142,0.0011159606336999905,0.0018535343800018679,0.0025167238823366536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77386,2CXO J100710.7-402453,3.0555555555555767,0,0,0,151.79458941052167,-40.414740791597936,0.5932203389830508,0,0,0,LMXB,0.4360599527456482,0.2239537919550383,0.021940585662069485,0.03480261430047446,0.0037089864109125844,0.4360599527456482,0.0861141731890897,0.21210616079060987,0.20460293308177407,0.000664593819421765,5.690293167573477,7.558997657653707,,,6.451453744224521,,4.605382490541755,5.0,3.4733336426302475,,0.004891448827258854,0.001586829274116716,0.004378769709532938,0.004609737130748755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77558,2CXO J101009.5-122648,1.7894736842104917,0,0,0,152.53967022039362,-12.4468281088129,0.6440677966101694,0,0,0,LMXB,0.546030710213521,0.33236885274764344,0.07466049964499377,0.0679650831609715,0.0029030381519577412,0.546030710213521,0.019494299182425418,0.2136618574658776,0.07482823935269185,0.0004562728275609919,6.9134187880810405,7.0275594884080395,,,7.342238214671265,,7.793964527683044,5.0,9.568880200972028,,0.012632692200677262,,,0.01833565795970694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77560,2CXO J101010.2-122627,2.5454545454545183,0,0,0,152.54264386440082,-12.440868209778975,0.5932203389830508,0,0,0,LMXB,0.5164768955899575,0.175719180516821,0.3407577150731365,0.0391141016458208,0.0015767240764507561,0.5164768955899575,0.006752664612325821,0.03879035916809278,0.05628718571068777,0.00024435412352802696,6.913770026540541,7.027489599464017,,,6.5572656695761005,,4.412282020482515,5.0,6.678353688136977,,0.004706037061917404,0.0012511601986107304,0.006383283403518698,0.0035598894670069475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77564,2CXO J101011.0-122541,2.8000000000000878,0,0,0,152.5459056891716,-12.428225186146731,0.6101694915254238,0,0,0,LMXB,0.7743852715574792,0.6342398501571843,0.14014542140029482,0.04461224738839286,0.0006422984691110183,0.7743852715574792,0.0009200919398504156,0.031293643618507415,0.007903065749327694,9.79598770364946e-05,6.914399365972183,7.027269599290463,,,8.724034649268695,,7.735710274329818,10.0,4.059727553857703,,0.003050082765267773,0.0021580017020316825,0.01026608542540761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77857,2CXO J101709.0-104253,1.8999999999999364,0,0,0,154.28788124549317,-10.714976183985524,0.6779661016949152,0,0,0,LMXB,0.4561806594502221,0.1872605253136568,0.07913660842987587,0.0038553258484080545,0.007660682406757844,0.4561806594502221,0.13441766802462818,0.04922469394758225,0.2689201341365653,0.0006042277559602353,7.049286315081838,7.028483766914972,,,,,,,,,0.018584240652706592,0.002751644111247873,0.005747928527347347,0.026585911031039185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77867,2CXO J101713.6-462640,5.487241030748757,0,0,0,154.30701434116816,-46.44459911767564,0.5932203389830508,0,0,0,LMXB,0.3545829955223231,0.05249700772286714,0.023100622299713557,0.045002155116623095,0.008544997344583766,0.3545829955223231,0.2565428586174289,0.30208598779945595,0.007909375242174405,0.0022310080576971683,5.4752262214728855,7.699760518699964,,,8.131781156621916,,3.3823365256182805,10.0,3.168046023505472,,0.008530910148116999,0.00038211382502824137,0.004762905866872622,0.010653635359291352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77891,2CXO J101725.8-104228,2.0000000000000866,0,0,0,154.35773036052558,-10.707854030216618,0.6271186440677966,0,0,0,LMXB,0.3791725811579617,0.10785580847966336,0.1683997929274149,0.047205662473495134,0.002548770286962281,0.3791725811579617,0.07494233345989422,0.2713167726782983,0.05580929899903607,0.0006047880169374161,7.052224813076958,7.030030323690588,,,5.338764449169426,,5.783650756862749,0.0,8.943710127931213,,0.01123612098644142,,0.005090033407232672,0.015562679728308987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77897,2CXO J101726.8-104312,1.8918918918919576,0,0,0,154.36195729472504,-10.72025204636924,0.6101694915254238,0,0,0,LMXB,0.3826299732675533,0.05323178152394165,0.16982336552559535,0.03650902742402052,0.002535196212081594,0.3826299732675533,0.03293563498162995,0.3293981917436116,0.04555830821748903,0.0006103026280186005,7.051886126817802,7.0304322406743225,,,5.131030011384898,,3.1433561376813026,0.0,5.8383214994929125,,0.010542760757053392,,0.00626148208531565,0.014482551250546916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77934,2CXO J101738.3-103814,3.135135135135116,0,0,0,154.4097935101837,-10.637349750316082,0.6101694915254238,0,0,0,LMXB,0.3589940649159159,0.05121431847276553,0.3077797464431504,0.026410226401865185,0.0009238410712883976,0.3589940649159159,0.08500074093102987,0.1693584516324102,0.0512284752296734,0.0003044533746667121,7.0570390561044345,7.029617240031378,,,7.524547191167036,,3.8291657292898575,10.0,3.4646036856035733,,0.029007306874492718,,0.0069102491066408535,0.040782368643222926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77988,2CXO J101801.3-462707,3.8750000000001417,0,0,0,154.50573919191098,-46.452031488421795,0.6101694915254238,0,0,0,LMXB,0.4894415796422048,0.23664552116215304,0.021029365624345302,0.12653213511367986,0.00766030115454652,0.4894415796422048,0.0910010181471048,0.2527960584800517,0.00985261988373202,0.0016869219543349516,5.479158519010174,7.70306502130685,,,8.221558365848153,,9.542891797686657,10.0,9.080207725073324,,0.008862028486547836,0.0010707675530286114,0.004526583309255673,0.011238359569688315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78500,2CXO J102344.5-271945,3.8750000000000577,0,0,0,155.93551252418104,-27.32918929282281,0.5932203389830508,0,0,0,LMXB,0.32495797716207003,0.017665957311426117,0.03942200849629828,0.03542673893232619,0.0039051325426797314,0.32495797716207003,0.018429335715402596,0.26968301037737513,0.3072920198506439,0.0008837769232040793,6.391843287887431,7.412568708804204,,,6.559770649616888,,9.12510873871376,5.0,8.096584703517975,,0.002852644617493811,0.003602350930199461,0.008791309464544489,0.0018942078627099265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78791,2CXO J102741.9-435922,2.324324324324495,0,0,0,156.92481617897786,-43.989652905604544,0.5254237288135594,0,0,0,LMXB,0.5752666575591111,0.3522135158155568,0.0862221866269152,0.02207443919601567,0.006099690480507364,0.5752666575591111,0.00595120223191403,0.22305314174355434,0.0803019550807855,0.0010307270811968244,5.646127832244316,7.705418134274305,,,6.710146400714753,,2.72902053067198,5.0,4.525037144083376,,0.00351530433293351,0.0008482192436023113,0.00353050052908205,0.003942079014913599,,,,,,,,,,,,0.0006819180101386473,,,,,,,,,,,,,,,,,
78794,2CXO J102743.8-440344,2.9142857142857967,0,0,0,156.93283683246682,-44.06246062029383,0.6101694915254238,0,0,0,LMXB,0.5377036156017251,0.3562339123917581,0.05155447641761508,0.03565753351448956,0.006706138497552239,0.5377036156017251,0.06262237839540218,0.12365764674381467,0.18146970320996694,0.0006285076194342856,5.642863032827724,7.706657301918538,,,6.299549174974043,,5.060462032686013,5.0,5.948621431722026,,0.005637688878900387,0.005720949167171943,0.008606507464512277,0.004032371665658393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78802,2CXO J102747.5-435507,2.1111111111110827,0,0,0,156.94805679320348,-43.91887545883017,0.6101694915254238,0,0,0,LMXB,0.7342257169012657,0.5383745968925769,0.00948756940684888,0.008608720592284723,0.002240024118946454,0.7342257169012657,0.022307569695137336,0.1958511200086888,0.02685437208319969,0.0004249071936284326,5.649965904597664,7.704749217079938,,,6.920488452870302,,0.9335207598282644,5.0,1.3146786075734913,,0.0018853971258738945,0.0006675504692177182,0.002002383990936904,0.0029217086240378915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78839,2CXO J102758.6-435320,1.7999999999999543,0,0,0,156.99448194517709,-43.88903967979765,0.6440677966101694,0,0,0,LMXB,0.3519053744313457,0.04163977784031708,0.025672994296413447,0.3102655965910286,0.0034118550477304057,0.3519053744313457,0.028654578423078562,0.20959713862501272,0.06975261824288755,0.0007398443425027559,5.652368730469508,7.705101217357629,,,5.4675766585095165,,5.6159329145828005,0.0,2.181211704415072,,0.0005298606537067758,0.0013463671086299945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78840,2CXO J102758.9-435820,3.5882352941178266,0,0,0,156.9955861314311,-43.97239802647898,0.5254237288135594,0,0,0,LMXB,0.5432887160596477,0.3810140612324068,0.053320261250124214,0.05167978737609713,0.011946914486765669,0.5432887160596477,0.0201869407819264,0.1622746548272409,0.15616345005692878,0.0011392751612691536,5.6484561817274335,7.706379579477223,,,6.368600884626652,,7.981301538016236,5.0,8.711876359080799,,0.0056864591835387645,0.0058667221641440365,0.005666279643696751,0.002072830832117753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79632,2CXO J104913.9-531949,2.0512820512820538,0,0,0,162.30815275565962,-53.33041694393855,0.6271186440677966,0,0,0,LMXB,0.505153692739596,0.2656711588485825,0.0033015918607597282,0.0247912264598982,0.007526459141555816,0.505153692739596,0.2111692192965476,0.2394825338910135,0.007843564319759778,0.0007317122908695283,5.291160253489957,7.921737804926491,,,6.317275729708633,,6.577609867494849,5.0,8.640231611029755,,0.0014289385001815965,,0.0017478892366501206,0.001557989327149688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79652,2CXO J104918.6-531624,2.052631578947356,0,0,0,162.3275310935179,-53.273434472784736,0.6101694915254238,0,0,0,LMXB,0.6152861017269194,0.3507913597217033,0.007414312776897113,0.028260704296631925,0.01296094213235576,0.6152861017269194,0.06376979288658684,0.2644947420052161,0.0067417979701718655,0.0010716062052208652,5.294285807164028,7.921303582361715,,,6.493815232144322,,8.34311703695664,5.0,9.225137519242864,,0.0014241642076581365,0.00041229240206516336,0.0017921577157487454,0.0014432351920063988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79657,2CXO J104920.4-532049,2.8648648648648383,0,0,0,162.3350070393044,-53.34711981041442,0.5932203389830508,0,0,0,LMXB,0.6790874205063685,0.5080626880275667,0.0077611000445165,0.018201950185038937,0.007484331830629201,0.6790874205063685,0.10846042843579062,0.17102473247880184,0.0070414009493016405,0.0009386355695526279,5.2907363238435545,7.922347916518913,,,8.180077363584909,,8.2120312708967,10.0,9.7101732192255,,0.0025733787219127022,0.0006399721050707487,0.002548361899819949,0.002381813551715628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79722,2CXO J104938.8-532144,2.594594594594609,0,0,0,162.41181009156878,-53.36224458397075,0.6101694915254238,0,0,0,LMXB,0.5682626723897389,0.24377675713948244,0.002270569346429636,0.010209571320883137,0.003577018020939388,0.5682626723897389,0.0876575120966564,0.3244859152502565,0.003211249828618855,0.00032549174647706236,5.291143851948169,7.923678973124522,,,7.45292345240954,,5.188442910922161,10.0,8.21775115490304,,0.0030770968001789948,0.0005659695860080407,0.0010885381007776165,0.0038647276059148978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79734,2CXO J104944.0-532119,3.028571428571338,0,0,0,162.43353630744357,-53.355439998714964,0.5932203389830508,0,0,0,LMXB,0.7821503536418983,0.6815713233312171,0.003867041311651277,0.013893152641879158,0.003385133539303468,0.7821503536418983,0.0904231922327072,0.10057903031068137,0.005135830240852061,0.0005662660810270003,5.291809843804826,7.9239155288666945,,,8.045906103059357,,7.0638054203997935,10.0,9.017473937209797,,0.003535005843853104,0.0004893898647889203,0.004546351523198511,0.003763566003768975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101,2CXO J105328.5-402057,3.529411764705725,0,0,0,163.36906368049532,-40.34923475530485,0.5932203389830508,0,0,0,LMXB,0.42377710021806736,0.03776509955083557,0.0342070084490604,0.022813598336848324,0.005880343648331818,0.42377710021806736,0.09305430448152772,0.3860120006672318,0.032912090983759294,0.001343553215173323,5.9545025916974375,7.772540853893338,,,4.943581637045416,,7.610775749876217,0.0,6.1636299332438576,,0.00655936907225842,0.002618411964054751,0.0013732451820393633,0.0071497730107170435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80256,2CXO J105442.0-484535,3.1666666666664733,0,0,0,163.67536239469905,-48.759892259164104,0.5932203389830508,0,0,0,LMXB,0.5740868614953875,0.3741675644824301,0.01546535909189714,0.0563529268176392,0.004852355088375065,0.5740868614953875,0.14599924057356534,0.19991929701295744,0.0027239050628710872,0.0006000548573071229,5.540657327268013,7.886010137852441,,,8.7089769185436,,9.224603899683057,10.0,8.950800819003334,,0.006427320601831083,0.0009365459442932954,0.0053028357103000676,0.006698774965029702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80407,2CXO J105705.3-522934,2.3783783783783066,0,0,0,164.27222537867715,-52.49294875935195,0.5932203389830508,0,0,0,LMXB,0.6313585680005837,0.4181646214428691,0.006863848071556693,0.020763724097383342,0.00671396610958314,0.6313585680005837,0.21319394655771454,0.1156525539298882,0.004831122683364774,0.000622270549925726,5.3622493333261385,7.94108979241528,,,6.516242233707839,,2.104766653194388,5.0,2.353305576879983,,0.0017621720315025718,0.0026237044327688127,0.00374299482881606,0.0023072280159528572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80460,2CXO J105750.7-523254,2.153846153846004,0,0,0,164.46140794988844,-52.54842290064654,0.6101694915254238,0,0,0,LMXB,0.7108309439784797,0.5326384845721654,0.006035805931962025,0.025804677707043342,0.007193157361461227,0.7108309439784797,0.06968282474207553,0.17819245940631415,0.0017191322369323994,0.0005409986357316801,5.36219583305888,7.944662545233785,,,7.618496022860103,,8.940390261176221,10.0,8.146750639093737,,0.002269999627383995,0.0017578910672486098,0.002511261498298331,0.005344512078776878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80461,2CXO J105751.4-522854,2.8108108108105934,0,0,0,164.4645535948744,-52.481783078659106,0.5932203389830508,0,0,0,LMXB,0.5135392995574747,0.1736518715979275,0.005816837573103608,0.014539643558129341,0.007812389565780079,0.5135392995574747,0.11070684948360413,0.3398874279595472,0.0070485061276061925,0.0006490461747548378,5.365604731735462,7.943917044645668,,,8.416436043483635,,8.25515105108836,10.0,8.546289696481596,,0.002315929530141329,0.0011140622481829896,0.0016804085063353276,0.001995690881317518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80462,2CXO J105751.8-522306,2.3783783783783767,0,0,0,164.46610519043054,-52.38518508146481,0.5932203389830508,0,0,0,LMXB,0.5727032579415178,0.32764419845806925,0.005210244099730753,0.025821928219370373,0.008999979247091736,0.5727032579415178,0.13512601678147362,0.2450590594834485,0.006311516337128152,0.0007679978902390401,5.37050248873592,7.942789904867593,,,6.924651736521336,,7.516254226070227,5.0,6.564956379137947,,0.0014900977917479414,0.0007718811350853546,0.0011277665253299086,0.0012497001904427805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
