,class,recall_score,precision_score,f1_score
1,CV,0.41566265060240964,0.28512396694214875,0.3382352941176471
4,PULSAR,0.42574257425742573,0.17768595041322313,0.2507288629737609
2,HMXB,0.5748663101604278,0.6595092024539877,0.6142857142857143
6,ULX,0.5781990521327014,0.39869281045751637,0.4719535783365571
3,LMXB,0.5804195804195804,0.41919191919191917,0.4868035190615836
7,YSO,0.8302872062663186,0.8238341968911918,0.8270481144343304
5,STAR,0.8885304659498208,0.9358248395620989,0.9115646258503401
0,AGN,0.9018789144050104,0.9574468085106383,0.9288325091378198
